dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,adv_inception_v3,128,0.9979,6.1388,0.8691
cuda,beit_base_patch16_224,64,0.9802,4.6697,0.9561
cuda,botnet26t_256,128,0.9630,3.4975,0.8495
cuda,cait_m36_384,2,0.8617,16.4065,0.8994
cuda,coat_lite_mini,128,0.9989,4.7174,0.8821
cuda,convit_base,32,0.9968,5.2304,0.8838
cuda,convmixer_768_32,32,0.9990,4.1732,0.9869
cuda,convnext_base,32,0.9981,5.7052,0.9044
cuda,crossvit_9_240,64,0.9803,6.0890,0.8714
cuda,cspdarknet53,64,0.8703,5.1805,0.8550
cuda,deit_base_distilled_patch16_224,64,0.9987,3.5697,0.9467
cuda,dla102,64,0.9971,6.7844,0.9217
cuda,dm_nfnet_f0,128,0.9981,6.2645,0.8953
cuda,dpn107,32,0.8767,11.0171,0.9316
cuda,eca_botnext26ts_256,64,0.7479,4.0549,0.7702
cuda,eca_halonext26ts,64,0.7538,4.2374,0.7714
cuda,ese_vovnet19b_dw,128,0.9340,2.5839,0.8946
cuda,fbnetc_100,128,0.8691,4.6624,0.8601
cuda,fbnetv3_b,128,0.8391,7.5748,0.7879
cuda,gernet_l,128,0.9170,4.4663,0.7949
cuda,ghostnet_100,128,0.9913,6.7270,0.8898
cuda,gluon_inception_v3,128,0.9981,6.1403,0.8691
cuda,gluon_xception65,32,0.9977,7.0815,0.9386
cuda,gmixer_24_224,64,0.8427,5.9104,0.9689
cuda,gmlp_s16_224,64,0.9970,5.0085,0.9766
cuda,hrnet_w18,2,1.0702,23.9595,0.8903
cuda,inception_v3,128,0.9979,5.9989,0.8691
cuda,jx_nest_base,32,0.9700,8.2354,0.8968
cuda,lcnet_050,128,0.8620,2.3104,0.7740
cuda,mixer_b16_224,64,0.9988,2.4944,0.9606
cuda,mixnet_l,64,0.8147,11.1975,0.8491
cuda,mnasnet_100,128,0.8806,3.8733,0.9133
cuda,mobilenetv2_100,128,0.8819,3.5675,0.7665
cuda,mobilenetv3_large_100,128,0.8777,4.0041,0.8700
cuda,mobilevit_s,32,0.7169,5.4769,0.7687
cuda,nfnet_l0,64,0.7955,6.3219,0.8270
cuda,pit_b_224,64,0.9984,4.0492,0.7933
cuda,pnasnet5large,16,0.9986,19.0212,1.0126
cuda,poolformer_m36,64,0.9990,6.7909,0.9531
cuda,regnety_002,128,0.9699,4.4015,0.8294
cuda,repvgg_a2,128,0.8765,3.9831,0.8119
cuda,res2net101_26w_4s,64,0.9984,12.5057,0.9300
cuda,res2net50_14w_8s,2,1.0002,11.2119,0.8879
cuda,res2next50,2,1.0261,5.8177,0.8781
cuda,resmlp_12_224,128,0.9980,2.4249,0.9524
cuda,resnest101e,32,1.0032,12.7053,0.8959
cuda,rexnet_100,128,0.7954,5.2598,0.7888
cuda,sebotnet33ts_256,64,0.7818,5.0386,0.7131
cuda,selecsls42b,128,0.9984,2.6169,0.9019
cuda,spnasnet_100,128,0.8523,4.5961,0.9211
cuda,swin_base_patch4_window7_224,64,0.9784,11.0176,0.9295
cuda,swsl_resnext101_32x16d,32,0.9976,6.6305,0.8931
cuda,tf_efficientnet_b0,128,0.7471,5.3623,0.7727
cuda,tf_mixnet_l,64,0.8192,11.8866,0.8610
cuda,tinynet_a,128,0.7180,6.3336,0.7831
cuda,tnt_s_patch16_224,64,0.9965,9.1428,0.9749
cuda,twins_pcpvt_base,32,0.9490,11.5185,0.9104
cuda,visformer_small,128,0.9997,3.4910,0.9432
cuda,vit_base_patch16_224,64,0.9992,3.5344,0.9452
cuda,volo_d1_224,64,0.9957,6.4125,0.9241
cuda,xcit_large_24_p8_224,5,0.9893,14.8346,0.9176
