dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,24.750271,18.716035,10.231440,2.438572,14.168278,4.674747,1.786091,0.297704,10.385221,6.509659
cuda,Background_Matting,4,22.452591,16.681501,9.503000,2.856109,14.273221,5.651999,2.594461,0.256697,7.732914
cuda,LearningToPaint,96,12.775837,8.361566,5.486208,1.024833,7.796194,1.384483,1.067050,0.085132,3.379735
cuda,Super_SloMo,6,22.245770,17.499632,10.880561,2.607893,14.549477,5.481038,2.688901,0.160324,6.355598
cuda,alexnet,128,7.137585,3.442480,3.058599,0.193215,5.027163,0.918300,0.285817,0.016947,2.169997
cuda,attention_is_all_you_need_pytorch,256,25.537280,20.018794,11.444126,2.306079,15.347644,4.832980,1.929137,0.368956,12.359935,6.557231
cuda,dcgan,32,6.236819,3.202669,2.707403,0.188668,3.799505,0.334092,0.091731,0.014376,1.289999
cuda,demucs,4,5.843372,2.161693,1.832855,0.133180,1.693343,0.172069,0.085009,0.013354
cuda,densenet121,4,55.763891,46.486995,27.401887,8.695921,36.062557,14.657874,4.980731,0.753543,17.649325
cuda,dlrm,1024,4.053495,1.533476,1.097731,0.282822,2.283495,0.346659,0.115522,0.015432,1.475483
cuda,drq,1,9.383089,5.003989,4.551945,0.316166,6.612655,0.167722,0.087490,0.017658,2.385788
cuda,fastNLP_Bert,6,26.160985,19.973013,12.383597,2.055989,17.247758,3.759753,1.721940,0.297967,5.335702,7.277963
cuda,functorch_dp_cifar10,64,10.870910,7.229938,4.511746,1.224236,9.166867,2.326254,0.757617,0.069600,5.925730,0.704645
cuda,hf_Albert,8,18.976775,13.890152,7.687532,1.858469,12.699160,2.864227,1.188927,0.150881,3.682969,6.951140
cuda,hf_Bart,4,27.311052,21.035201,11.217731,2.656466,17.440135,4.744220,2.083582,0.426399,3.479086,9.019819
cuda,hf_Bert,4,21.826563,16.030582,8.627934,1.997029,13.262188,3.711293,1.584283,0.298228,2.032150,6.733231
cuda,hf_Bert_large,4,37.372828,28.237406,13.499178,4.455874,19.866389,6.974659,3.121981,0.785705,1.753629,11.038032
cuda,hf_BigBird,2,69.800074,56.966541,29.501471,8.288025,48.742025,21.571257,10.555749,0.593362,10.351998,27.890791
cuda,hf_DistilBert,8,14.625967,10.384024,6.692219,1.030603,10.585455,1.991486,0.870088,0.127327,4.804074,4.979759
cuda,hf_GPT2,4,23.099355,17.117621,10.584325,1.978396,14.036314,4.026698,1.554092,0.251195,2.374998,5.525812
cuda,hf_GPT2_large,4,52.037184,39.811426,20.951520,6.469010,27.999481,11.698130,4.529860,1.193387,1.610176,14.195916
cuda,hf_Reformer,4,19.794792,15.084252,13.187652,0.817311,16.485909,1.674805,0.687116,0.064235,3.620734,4.158431
cuda,hf_T5,8,25.099448,19.025606,10.426229,2.150443,15.561605,4.354553,1.675934,0.321954,5.817493,7.409032
cuda,hf_T5_large,2,88.125200,69.870450,35.817369,11.023362,48.412420,19.590796,6.415803,2.628016,23.500013,24.102275
cuda,lennard_jones,1000,4.428923,1.963940,1.712303,0.039076,2.523542,0.218662,0.043231,0.007635,0.854866
cuda,mnasnet1_0,32,22.842598,18.000154,11.010148,2.669234,14.715162,4.085218,1.745299,0.241134,6.478824,2.696951
cuda,mobilenet_v2,96,24.889958,19.442260,11.943969,2.562560,14.877422,4.277065,2.068373,0.271322,5.604659
cuda,mobilenet_v3_large,32,24.160205,19.180761,11.608842,2.927555,17.179602,4.321032,1.890459,0.287440,8.611534,31.404100
cuda,nvidia_deeprecommender,256,4.798007,2.238986,1.842761,0.109637,4.251243,0.108968,0.200742,0.011010,2.525412,0.390356
cuda,phlippe_densenet,128,25.249113,20.059856,12.974446,2.791494,17.221742,4.869387,2.185404,0.265367,7.149482
cuda,phlippe_resnet,128,10.699582,6.999275,4.289702,1.089460,5.860675,1.119808,0.617531,0.082684,2.702573
cuda,pytorch_CycleGAN_and_pix2pix,1,10.200675,6.683031,3.893109,1.009216,6.442324,2.108510,0.775494,0.076668,3.721994
cuda,pytorch_stargan,16,12.420431,8.830283,5.713013,0.922364,8.625950,1.344939,0.474253,0.066990,36.988861,3.878605
