,Compiler,torchbench,huggingface,timm_models
eager,eager,3.33,4.36,3.83
aot_eager,aot_eager,8.45,11.78,11.08
inductor,inductor,37.68,43.82,51.13
inductor_no_cudagraphs,inductor_no_cudagraphs,37.60,40.40,50.60
