dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio,eager_peak_mem,dynamo_peak_mem,calls_captured,unique_graphs,graph_breaks,unique_graph_breaks
cuda,BERT_pytorch,16,2.0962,25.7010,68.4175,1.1717,2.5823,2.2039,542,2,15,7
cuda,Background_Matting,4,1.2090,103.8763,68.8604,1.0412,6.0292,5.7907,187,2,13,7
cuda,LearningToPaint,96,1.0505,10.5413,43.0658,0.7458,0.6661,0.8930,75,2,13,7
cuda,Super_SloMo,6,1.2329,64.3478,41.1468,1.2080,3.7536,3.1073,378,2,13,7
cuda,alexnet,128,1.1359,8.6353,15.1701,0.9379,1.3355,1.4239,26,2,13,7
cuda,attention_is_all_you_need_pytorch,256,1.4606,37.4483,73.7178,1.1266,3.5980,3.1937,552,2,13,7
cuda,dcgan,32,0.8228,2.6083,7.6836,0.9645,0.0573,0.0594,17,2,13,7
cuda,demucs,4,1.0359,51.6802,29.0347,0.9662,4.3422,4.4941,89,7,16,8
cuda,densenet121,4,1.0755,56.8039,133.6249,0.8034,0.5013,0.6240,435,2,13,7
cuda,dlrm,1024,1.1422,3.6685,6.8427,1.0009,4.3716,4.3678,40,2,7,5
cuda,drq,1,1.0465,3.2028,9.7473,0.9573,0.0620,0.0647,34,3,12,7
cuda,fastNLP_Bert,6,1.4982,34.6493,46.6417,1.1593,4.1226,3.5562,451,9,18,9
cuda,functorch_dp_cifar10,64,1.3531,7.5911,53.7659,0.4424,0.1920,0.4338,73,2,13,7
cuda,gat,0,0.0000
cuda,gcn,0,0.0000
cuda,hf_Albert,8,2.2842,30.3589,40.1984,1.2037,5.8962,4.8983,440,2,12,7
cuda,hf_Bart,4,1.4317,41.8380,59.8068,0.9285,4.8273,5.1990,648,12,24,11
cuda,hf_Bert,4,1.5833,25.5680,37.6044,1.0258,3.3479,3.2638,371,2,12,7
cuda,hf_Bert_large,4,1.5542,53.2005,61.8667,1.0725,7.9635,7.4255,719,2,12,7
cuda,hf_BigBird,2,1.6310,118.6921,125.8380,1.1068,5.2433,4.7372,2911,67,69,12
cuda,hf_DistilBert,8,1.4401,21.8173,30.7238,0.9479,3.1594,3.3330,207,2,12,7
cuda,hf_GPT2,4,1.7797,27.6825,41.5415,1.0718,4.6124,4.3035,639,2,12,7
