dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio,eager_peak_mem,dynamo_peak_mem,calls_captured,unique_graphs,graph_breaks,unique_graph_breaks
cuda,AlbertForMaskedLM,4,1.6482,161.4247,36.5000,0.9574,16.5008,17.2347,441,1,11,6
cuda,AlbertForQuestionAnswering,4,1.6523,159.7130,33.1661,0.9734,16.2630,16.7080,441,1,11,6
cuda,AllenaiLongformerBase,4,1.6011,113.3479,149.0083,0.4688,8.3229,17.7542,1717,161,138,12
cuda,BartForCausalLM,4,1.4890,76.2321,46.9825,0.8301,11.9027,14.3392,486,16,19,11
cuda,BartForConditionalGeneration,2,1.4542,94.5135,75.2148,0.8456,15.5970,18.4447,1260,1,11,6
cuda,BertForMaskedLM,16,1.5939,68.9918,38.4680,1.0539,11.6459,11.0507,372,1,11,6
cuda,BertForQuestionAnswering,16,1.7869,53.8401,39.2774,1.0818,8.8466,8.1775,379,1,11,6
cuda,BlenderbotForCausalLM,0,0.0000
cuda,BlenderbotSmallForCausalLM,64,1.2346,47.7392,38.4318,0.8065,7.7848,9.6522,331,12,19,11
cuda,BlenderbotSmallForConditionalGeneration,64,1.4890,82.6709,54.1350,0.8729,13.3990,15.3493,842,1,11,6
cuda,CamemBert,16,1.5445,76.6098,37.0982,1.0511,11.8036,11.2295,379,1,11,6
cuda,DebertaForMaskedLM,4,0.9725,72.5380,79.6978,0.5501,4.9442,8.9882,728,95,164,15
cuda,DebertaForQuestionAnswering,8,1.0057,75.6299,80.0925,0.4601,6.2231,13.5249,735,95,164,15
cuda,DebertaV2ForMaskedLM,1,0.8546,123.4129,134.5703,0.5197,11.6411,22.3997,933,179,287,15
cuda,DebertaV2ForQuestionAnswering,2,0.9084,135.3840,134.3899,0.4870,12.2851,25.2267,940,179,287,15
cuda,DistilBertForMaskedLM,128,1.2086,70.0282,34.0194,0.8849,11.0526,12.4906,208,1,11,6
cuda,DistilBertForQuestionAnswering,256,1.4483,71.4809,35.2067,1.0299,9.5385,9.2617,216,1,11,6
cuda,DistillGPT2,16,1.6580,63.6991,27.3125,0.9682,11.4247,11.8000,332,1,11,6
cuda,ElectraForCausalLM,32,1.7854,49.5284,65.7243,0.8890,11.1043,12.4913,379,6,15,8
cuda,ElectraForQuestionAnswering,64,2.1168,54.1618,44.1670,1.1387,10.4133,9.1447,380,1,11,6
cuda,GPT2ForSequenceClassification,4,2.2522,40.6198,35.8087,1.1139,9.0873,8.1582,646,1,11,6
cuda,LayoutLMForMaskedLM,16,1.5704,71.6602,40.6053,1.0078,11.6797,11.5899,398,1,11,6
cuda,LayoutLMForSequenceClassification,16,1.7920,54.6127,46.0377,1.0583,8.8766,8.3874,396,1,11,6
cuda,M2M100ForConditionalGeneration,16,1.9538,74.2379,111.3205,0.7188,11.3017,15.7240,1270,21,25,10
cuda,MBartForCausalLM,4,1.4883,76.1588,47.1684,0.8491,11.9196,14.0376,485,16,19,11
cuda,MBartForConditionalGeneration,2,1.4972,96.9579,78.3940,0.8672,15.6138,18.0043,1265,1,11,6
cuda,MT5ForConditionalGeneration,16,2.0956,44.0802,131.8772,0.9089,10.9634,12.0627,1175,1,11,6
cuda,MegatronBertForCausalLM,4,1.4635,59.4416,65.0427,0.8450,9.0322,10.6894,723,1,11,6
cuda,MegatronBertForQuestionAnswering,8,1.6044,88.5670,64.8474,0.9530,13.3824,14.0418,726,1,11,6
cuda,MobileBertForMaskedLM,64,2.3875,72.7713,143.8808,0.7473,7.1229,9.5311,1449,1,5,4
cuda,MobileBertForQuestionAnswering,128,2.0628,81.3139,137.8034,0.6569,7.9433,12.0924,1453,1,5,4
cuda,OPTForCausalLM,2,2.4111,69.8828,42.6162,1.0620,17.1579,16.1569,537,16,19,11
cuda,PLBartForCausalLM,8,1.6327,71.5479,33.0076,0.8907,11.7446,13.1862,258,10,19,11
cuda,PLBartForConditionalGeneration,4,1.6142,73.8226,60.5608,0.9563,13.0738,13.6713,662,12,22,10
cuda,PegasusForCausalLM,32,1.2397,59.7510,47.2528,0.7952,7.6748,9.6513,482,18,20,11
cuda,PegasusForConditionalGeneration,32,1.3471,112.0198,75.4259,0.8901,14.4376,16.2195,1248,9,17,7
cuda,RobertaForCausalLM,16,1.6790,68.5151,35.7767,1.0541,11.6424,11.0451,383,1,11,6
cuda,RobertaForQuestionAnswering,16,1.7853,53.5143,34.9925,1.0865,8.8418,8.1383,386,1,11,6
cuda,Speech2Text2ForCausalLM,256,1.4585,36.5487,33.8290,0.7566,6.8198,9.0137,265,12,20,11
cuda,T5ForConditionalGeneration,4,1.6323,64.1644,48.9402,1.0382,8.5207,8.2073,812,1,11,6
cuda,T5Small,4,1.6313,64.0652,49.2723,1.0382,8.5207,8.2073,812,1,11,6
cuda,TrOCRForCausalLM,32,1.2413,110.9058,45.8123,0.8619,14.0976,16.3568,485,16,19,11
cuda,XGLMForCausalLM,8,2.1193,55.2850,78.7919,0.6744,10.4421,15.4845,1002,30,20,11
cuda,XLNetLMHeadModel,8,1.8097,154.1894,91.0385,1.1342,16.4369,14.4920,768,3,14,8
cuda,YituTechConvBert,16,1.4892,84.2424,75.7670,0.9793,10.6702,10.8960,638,6,15,8
