dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function
cuda,adv_inception_v3,128,12.874677,6.906487,6.761078
cuda,beit_base_patch16_224,64,8.710558,4.513744,4.499061
cuda,botnet26t_256,128,6.216251,3.028733,3.014225
cuda,cait_m36_384,4,30.578593,16.658715,16.639024
cuda,coat_lite_mini,128,8.200304,4.561895,4.547211
cuda,convit_base,64,9.019887,5.240708,5.226132
cuda,convmixer_768_32,32,6.808876,5.086149,5.070153
cuda,convnext_base,64,12.717017,5.660517,5.645253
cuda,crossvit_9_240,128,13.374078,7.569181,7.552696
cuda,cspdarknet53,64,11.052888,4.991861,4.977126
cuda,deit_base_distilled_patch16_224,64,7.320061,3.954461,3.940000
cuda,dla102,128,14.372056,7.554512,7.537603
cuda,dm_nfnet_f0,128,11.785980,5.396641,5.382164
cuda,dpn107,32,19.711204,9.687802,9.669076
cuda,eca_botnext26ts_256,128,6.953767,3.607495,3.593277
cuda,ese_vovnet19b_dw,128,4.618392,2.116716,2.103082
cuda,fbnetc_100,128,9.329980,4.363522,4.348494
cuda,fbnetv3_b,128,16.917759,8.318908,8.303171
cuda,gernet_l,128,8.944047,3.977855,3.963573
cuda,ghostnet_100,128,15.135123,7.239128,7.222800
cuda,gluon_inception_v3,128,12.815701,6.711889,6.696001
cuda,gluon_xception65,32,17.180621,9.181230,9.164062
cuda,gmixer_24_224,128,13.102258,7.185981,7.169789
cuda,gmlp_s16_224,128,12.396375,6.480504,6.464747
cuda,hrnet_w18,128,35.370306,25.686954,25.659384
cuda,inception_v3,128,12.877970,6.880323,6.733764
cuda,jx_nest_base,32,14.793084,7.930434,7.915011
cuda,lcnet_050,128,4.974548,2.573935,2.559912
cuda,mixer_b16_224,128,6.150215,3.127797,3.113554
cuda,mixnet_l,128,16.416055,7.504519,7.487166
cuda,mnasnet_100,128,7.630577,3.554016,3.538795
cuda,mobilenetv2_100,128,8.018936,3.828200,3.813658
cuda,mobilenetv3_large_100,128,8.342626,4.078617,4.063970
cuda,mobilevit_s,64,11.448888,5.924006,5.908922
cuda,nfnet_l0,128,11.043209,5.490425,5.476141
cuda,pit_b_224,64,8.380099,4.533856,4.517840
cuda,pnasnet5large,16,26.119737,17.753981,17.731089
cuda,poolformer_m36,64,13.919069,6.009406,5.993503
cuda,regnety_002,128,8.635021,3.789851,3.775457
cuda,repvgg_a2,128,8.751196,3.914349,3.900337
cuda,res2net101_26w_4s,64,24.520580,13.792230,13.773186
cuda,res2net50_14w_8s,128,22.501661,13.158585,13.140785
cuda,res2next50,128,12.196224,6.916626,6.900382
cuda,resmlp_12_224,128,5.496283,2.536824,2.522329
cuda,resnest101e,64,24.441610,13.078456,13.058376
cuda,rexnet_100,128,11.267156,5.448369,5.433753
cuda,sebotnet33ts_256,64,8.885271,4.592604,4.578473
cuda,selecsls42b,128,5.400990,2.960193,2.945408
cuda,spnasnet_100,128,9.346207,4.365875,4.350706
cuda,swin_base_patch4_window7_224,64,19.258431,10.526485,10.509380
cuda,swsl_resnext101_32x16d,32,13.875321,7.595644,7.573443
cuda,tf_efficientnet_b0,128,10.364440,5.247724,5.232055
cuda,tf_mixnet_l,128,17.291519,7.846489,7.831105
cuda,tinynet_a,128,12.235391,6.151970,6.137061
cuda,tnt_s_patch16_224,128,16.684507,9.445569,9.429850
cuda,twins_pcpvt_base,64,23.623023,12.688947,12.671991
cuda,visformer_small,128,6.185614,3.333266,3.318605
cuda,vit_base_patch16_224,64,7.203857,3.897686,3.883063
cuda,volo_d1_224,64,11.920650,6.734847,6.719050
cuda,xcit_large_24_p8_224,5,28.030349,15.251372,15.232397
