dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,AlbertForMaskedLM,4,2.804666,0.000187
cuda,AlbertForQuestionAnswering,4,2.644516,0.000155
cuda,AllenaiLongformerBase,4,11.420325,0.005195
cuda,BartForCausalLM,4,6.303565,0.000614
cuda,BartForConditionalGeneration,2,11.672879,0.000436
cuda,BertForMaskedLM,16,5.326262,0.000145
cuda,BertForQuestionAnswering,16,5.332027,0.000160
cuda,BlenderbotForCausalLM,4,11.726663,0.001126
cuda,BlenderbotSmallForCausalLM,64,4.685857,0.000472
cuda,BlenderbotSmallForConditionalGeneration,64,7.821940,0.000289
cuda,CamemBert,16,5.250676,0.000160
cuda,DebertaForMaskedLM,4,7.354919,0.002863
cuda,DebertaForQuestionAnswering,8,7.111989,0.002728
cuda,DebertaV2ForMaskedLM,1,15.216120,0.005111
cuda,DebertaV2ForQuestionAnswering,2,14.981859,0.005013
cuda,DistilBertForMaskedLM,128,2.561253,0.000111
cuda,DistilBertForQuestionAnswering,256,2.571766,0.000117
cuda,DistillGPT2,16,2.589348,0.000165
cuda,ElectraForCausalLM,32,7.612191,0.000292
cuda,ElectraForQuestionAnswering,64,5.276689,0.000164
cuda,GPT2ForSequenceClassification,4,4.913774,0.000238
cuda,LayoutLMForMaskedLM,16,5.655527,0.000157
cuda,LayoutLMForSequenceClassification,16,5.553353,0.000161
cuda,M2M100ForConditionalGeneration,16,11.952349,0.000971
cuda,MBartForCausalLM,4,6.295943,0.000674
cuda,MBartForConditionalGeneration,2,11.911726,0.000444
cuda,MT5ForConditionalGeneration,16,8.223380,0.000395
cuda,MegatronBertForCausalLM,4,10.518779,0.000254
cuda,MegatronBertForQuestionAnswering,8,10.320648,0.000247
cuda,MobileBertForMaskedLM,64,17.397074,0.000594
cuda,MobileBertForQuestionAnswering,128,17.059523,0.000592
cuda,OPTForCausalLM,2,5.435583,0.000626
cuda,PLBartForCausalLM,8,3.666378,0.000386
cuda,PLBartForConditionalGeneration,4,9.371533,0.000626
cuda,PegasusForCausalLM,32,6.030329,0.000673
cuda,PegasusForConditionalGeneration,32,5.342858,0.000624
cuda,RobertaForCausalLM,16,5.257361,0.000158
cuda,RobertaForQuestionAnswering,16,5.209986,0.000148
cuda,Speech2Text2ForCausalLM,256,3.261971,0.000441
cuda,T5ForConditionalGeneration,4,5.664768,0.000272
cuda,T5Small,4,5.658360,0.000275
cuda,TrOCRForCausalLM,32,6.240163,0.000646
cuda,XGLMForCausalLM,8,9.597661,0.001181
cuda,XLNetLMHeadModel,8,10.568027,0.000390
cuda,YituTechConvBert,16,10.779498,0.000354
