dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,BERT_pytorch,16,4.898404,0.000235
cuda,Background_Matting,4,3.445477,0.000128
cuda,LearningToPaint,96,1.398880,0.000094
cuda,Super_SloMo,6,2.945707,0.000178
cuda,alexnet,128,0.486039,0.000068
cuda,attention_is_all_you_need_pytorch,256,4.445081,0.000220
cuda,dcgan,32,0.429869,0.000067
cuda,demucs,4,1.495351,0.000216
cuda,densenet121,4,7.581155,0.000199
cuda,dlrm,1024,0.377889,0.000097
cuda,drq,1,0.658314,0.000100
cuda,fastNLP_Bert,6,5.239097,0.000385
cuda,functorch_dp_cifar10,64,1.207176,0.000102
cuda,hf_Albert,8,2.572690,0.000225
cuda,hf_Bart,4,10.458742,0.000554
cuda,hf_Bert,4,5.056329,0.000191
cuda,hf_Bert_large,4,10.302973,0.000284
cuda,hf_BigBird,2,12.893725,0.002770
cuda,hf_DistilBert,8,2.395827,0.000146
cuda,hf_GPT2,4,4.778394,0.000284
cuda,hf_GPT2_large,4,15.424630,0.000768
cuda,hf_Longformer,2,11.361058,0.005056
cuda,hf_Reformer,4,4.160504,0.001396
cuda,hf_T5,8,5.713195,0.000308
cuda,hf_T5_large,2,27.079611,0.001239
cuda,lennard_jones,1000,0.392094,0.000084
cuda,mnasnet1_0,32,3.117440,0.000116
cuda,mobilenet_v2,96,3.157636,0.000114
cuda,mobilenet_v3_large,32,3.456784,0.000125
cuda,moco,32,27.540394,0.788254
cuda,nvidia_deeprecommender,256,0.493809,0.000075
cuda,phlippe_densenet,128,3.207982,0.000129
cuda,phlippe_resnet,128,1.344991,0.000088
cuda,pytorch_CycleGAN_and_pix2pix,1,1.209738,0.000155
cuda,pytorch_stargan,16,1.230777,0.000089
cuda,pytorch_struct,200,0.746054,0.000074
cuda,pytorch_unet,1,1.627225,0.000102
cuda,resnet152,32,9.263353,0.000234
cuda,resnet18,16,1.347759,0.000090
cuda,resnet50,32,3.211550,0.000123
cuda,resnext50_32x4d,8,3.216308,0.000137
cuda,shufflenet_v2_x1_0,128,3.424340,0.000165
cuda,soft_actor_critic,256,0.414959,0.000089
cuda,speech_transformer,32,6.118234,0.000586
cuda,squeezenet1_1,32,1.043819,0.000088
cuda,timm_efficientnet,32,5.004511,0.000429
cuda,timm_nfnet,128,6.225068,0.000374
cuda,timm_regnet,32,6.684786,0.000477
cuda,timm_resnest,32,1.850351,0.000132
cuda,timm_vision_transformer,32,3.356034,0.000191
cuda,timm_vision_transformer_large,32,10.498379,0.000422
cuda,timm_vovnet,32,3.633013,0.000295
cuda,tts_angular,64,0.440701,0.000107
cuda,vgg16,64,0.731767,0.000081
cuda,yolov3,16,5.179484,0.000160
