dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,adv_inception_v3,128,6.099813,0.000178
cuda,beit_base_patch16_224,64,4.163255,0.000230
cuda,botnet26t_256,128,3.210543,0.000335
cuda,cait_m36_384,4,13.881904,0.000514
cuda,coat_lite_mini,128,3.589807,0.000204
cuda,convit_base,64,3.968552,0.000216
cuda,convmixer_768_32,32,1.718885,0.000146
cuda,convnext_base,64,7.694652,0.000323
cuda,crossvit_9_240,128,5.954708,0.000241
cuda,cspdarknet53,64,6.122727,0.000542
cuda,deit_base_distilled_patch16_224,64,3.369148,0.000178
cuda,dla102,128,6.691227,0.000196
cuda,dm_nfnet_f0,128,6.290538,0.000298
cuda,dpn107,32,9.762702,0.000820
cuda,eca_botnext26ts_256,128,3.371298,0.000316
cuda,ese_vovnet19b_dw,128,2.650330,0.000240
cuda,fbnetc_100,128,5.280021,0.000515
cuda,fbnetv3_b,128,8.744746,0.000644
cuda,gernet_l,128,5.197639,0.000442
cuda,ghostnet_100,128,7.777026,0.000176
cuda,gluon_inception_v3,128,6.096677,0.000158
cuda,gluon_xception65,32,8.140410,0.000172
cuda,gmixer_24_224,128,6.126671,0.000267
cuda,gmlp_s16_224,128,6.051972,0.000215
cuda,hrnet_w18,128,9.755074,0.000496
cuda,inception_v3,128,6.086232,0.000170
cuda,jx_nest_base,32,6.816080,0.000304
cuda,lcnet_050,128,2.534995,0.000262
cuda,mixer_b16_224,128,3.052777,0.000130
cuda,mixnet_l,128,8.754663,0.000562
cuda,mnasnet_100,128,4.086787,0.000400
cuda,mobilenetv2_100,128,4.133586,0.000391
cuda,mobilenetv3_large_100,128,4.297587,0.000353
cuda,mobilevit_s,64,5.523418,0.000404
cuda,nfnet_l0,128,5.596111,0.000292
cuda,pit_b_224,64,4.017482,0.000209
cuda,pnasnet5large,16,8.431478,0.000391
cuda,poolformer_m36,64,7.859417,0.000337
cuda,regnety_002,128,4.845499,0.000356
cuda,repvgg_a2,128,5.084571,0.000463
cuda,res2net101_26w_4s,64,10.672401,0.000293
cuda,res2net50_14w_8s,128,9.274543,0.000267
cuda,res2next50,128,5.365946,0.000185
cuda,resmlp_12_224,128,2.951280,0.000156
cuda,resnest101e,64,11.503989,0.000359
cuda,rexnet_100,128,5.821536,0.000397
cuda,sebotnet33ts_256,64,4.359445,0.000390
cuda,selecsls42b,128,2.613786,0.000106
cuda,spnasnet_100,128,5.101748,0.000476
cuda,swin_base_patch4_window7_224,64,8.804588,0.000465
cuda,swsl_resnext101_32x16d,32,6.529497,0.000227
cuda,tf_efficientnet_b0,128,5.280149,0.000456
cuda,tf_mixnet_l,128,9.454053,0.000560
cuda,tinynet_a,128,6.082587,0.000487
cuda,tnt_s_patch16_224,128,7.248407,0.000291
cuda,twins_pcpvt_base,64,10.496953,0.000366
cuda,visformer_small,128,2.855902,0.000158
cuda,vit_base_patch16_224,64,3.307916,0.000176
cuda,volo_d1_224,64,5.315649,0.000241
cuda,xcit_large_24_p8_224,5,12.482430,0.000460
