dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function
cuda,BERT_pytorch,16,11.657128,6.688926,6.636601
cuda,Background_Matting,4,7.652792,4.090609,4.075413
cuda,LearningToPaint,96,2.871816,1.467125,1.453013
cuda,Super_SloMo,6,8.051627,4.918428,4.902976
cuda,alexnet,128,0.794937,0.289512,0.275964
cuda,attention_is_all_you_need_pytorch,256,10.945681,6.590308,6.575907
cuda,dcgan,32,0.705567,0.278081,0.264510
cuda,demucs,4,2.246843,0.740770,0.726943
cuda,densenet121,4,18.132466,10.543475,10.525250
cuda,dlrm,1024,0.786650,0.411929,0.398273
cuda,drq,1,1.031578,0.357849,0.343619
cuda,fastNLP_Bert,6,11.232646,6.078749,6.063471
cuda,functorch_dp_cifar10,64,2.397659,1.201005,1.187230
cuda,hf_Albert,8,8.087745,5.538397,5.524820
cuda,hf_Bart,4,18.110032,7.383079,7.365706
cuda,hf_Bert,4,10.591603,5.619950,5.605279
cuda,hf_Bert_large,4,21.530711,10.996398,10.980105
cuda,hf_BigBird,2,36.991739,23.734838,23.706633
cuda,hf_DistilBert,8,5.225989,2.830275,2.816354
cuda,hf_GPT2,4,9.680856,4.950650,4.935954
cuda,hf_GPT2_large,4,30.521808,15.138232,15.119016
cuda,hf_Longformer,2,30.436580,19.127513,19.085810
cuda,hf_Reformer,4,6.052121,1.851796,1.830339
cuda,hf_T5,8,12.480367,6.941403,6.926788
cuda,hf_T5_large,2,55.498166,28.327266,28.307191
cuda,lennard_jones,1000,0.591717,0.201909,0.188374
cuda,mnasnet1_0,32,6.847547,3.645852,3.631055
cuda,mobilenet_v2,96,7.061813,3.839693,3.823348
cuda,mobilenet_v3_large,32,7.710519,4.200428,4.178887
cuda,nvidia_deeprecommender,256,0.762713,0.284503,0.271090
cuda,phlippe_densenet,128,7.052290,3.788420,3.772953
cuda,phlippe_resnet,128,2.829068,1.387713,1.374046
cuda,pytorch_CycleGAN_and_pix2pix,1,2.957479,1.738672,1.724381
cuda,pytorch_stargan,16,3.255266,1.892002,1.878191
cuda,pytorch_struct,200,1.332045,0.590231,0.577633
cuda,pytorch_unet,1,3.669641,1.940300,1.926462
cuda,resnet152,32,20.483521,11.264817,11.245457
cuda,resnet18,16,2.873866,1.417794,1.403949
cuda,resnet50,32,7.074267,3.788908,3.774249
cuda,resnext50_32x4d,8,7.025973,3.777938,3.763164
cuda,shufflenet_v2_x1_0,128,7.756813,4.244102,4.229105
cuda,soft_actor_critic,256,0.597579,0.175075,0.161945
cuda,speech_transformer,32,13.939593,7.836214,7.818745
cuda,squeezenet1_1,32,1.758735,0.712394,0.698912
cuda,timm_efficientnet,32,10.191085,5.181032,5.166217
cuda,timm_nfnet,128,11.374602,5.306166,5.291584
cuda,timm_regnet,32,12.295150,5.508483,5.492734
cuda,timm_resnest,32,3.960591,1.984688,1.970525
cuda,timm_vision_transformer,32,7.287207,3.931818,3.916887
cuda,timm_vovnet,32,6.420741,2.871371,2.857319
cuda,tts_angular,64,0.508883,0.070324,0.056559
cuda,vgg16,64,1.226486,0.489802,0.476292
cuda,yolov3,16,10.917110,5.693887,5.675916
