dev,name,batch_size,speedup
cuda,BERT_pytorch,,1.6996
cuda,Background_Matting,,1.1550
cuda,LearningToPaint,,1.2909
cuda,Super_SloMo,0,0.0000
cuda,alexnet,,0.9980
cuda,attention_is_all_you_need_pytorch,,1.0115
cuda,dcgan,,1.1238
cuda,demucs,4,0.9994
cuda,densenet121,4,1.4433
cuda,detectron2_maskrcnn,0,0.0000
cuda,dlrm,0,0.0000
cuda,drq,,1.1028
cuda,fambench_xlmr,0,0.0000
cuda,fastNLP_Bert,0,0.0000
cuda,hf_Albert,,1.4491
cuda,hf_Bart,,1.0688
cuda,hf_Bert,,1.1076
cuda,hf_BigBird,,0.8603
cuda,hf_DistilBert,,0.9613
cuda,hf_GPT2,,1.2714
cuda,hf_Longformer,,1.0345
cuda,hf_Reformer,0,0.0000
cuda,hf_T5,,0.8986
cuda,maml,0,0.0000
cuda,maml_omniglot,,1.0775
cuda,mnasnet1_0,,1.3747
cuda,mobilenet_v2,,1.3888
cuda,mobilenet_v2_quantized_qat,,1.7577
cuda,mobilenet_v3_large,,1.4549
cuda,moco,,0.9943
cuda,nvidia_deeprecommender,,0.9737
cuda,opacus_cifar10,0,0.0000
cuda,pyhpc_equation_of_state,0,0.0000
cuda,pyhpc_isoneutral_mixing,0,0.0000
cuda,pyhpc_turbulent_kinetic_energy,0,0.0000
cuda,pytorch_CycleGAN_and_pix2pix,,1.3161
cuda,pytorch_stargan,,1.1065
cuda,pytorch_struct,,1.0722
cuda,pytorch_unet,,1.2068
cuda,resnet18,,1.3860
cuda,resnet50,,1.2921
cuda,resnet50_quantized_qat,,1.6770
cuda,resnext50_32x4d,,1.3469
cuda,shufflenet_v2_x1_0,,1.3952
cuda,soft_actor_critic,,1.0131
cuda,speech_transformer,,1.0237
cuda,squeezenet1_1,,1.1455
cuda,tacotron2,0,0.0000
cuda,timm_efficientdet,1,1.3512
cuda,timm_efficientnet,,1.4168
cuda,timm_nfnet,,0.9988
cuda,timm_regnet,,1.4481
cuda,timm_resnest,,1.2969
cuda,timm_vision_transformer,,1.3319
cuda,timm_vovnet,,1.1914
cuda,tts_angular,,0.9911
cuda,vgg16,,0.9971
cuda,vision_maskrcnn,,0.9586
cuda,yolov3,,0.9959
