dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForQuestionAnswering,4,23.436594,21.585582,18.523930,12.880737,1.597969,22.209692,2.996034,1.237522,0.156410,1.212742,3.494675,12.290901
cuda,BartForCausalLM,4,27.770808,23.754979,20.637081,13.841305,1.946958,20.267204,3.425934,1.799599,0.226662,3.358146,1.840147,11.947502
cuda,BartForConditionalGeneration,2,52.121386,41.285738,38.198903,20.225057,5.742586,25.731698,9.009944,4.106122,1.125890,0.860774,0.434493,13.077624
cuda,BertForMaskedLM,16,29.152228,24.590755,21.331852,13.927879,2.067995,21.964785,3.911641,1.743008,0.303836,0.561475,6.334847,11.081812
cuda,BertForQuestionAnswering,16,28.550639,24.039313,20.760569,13.383896,2.084504,19.426851,3.861498,1.716169,0.299458,0.208519,6.014815,8.747766
cuda,BlenderbotSmallForCausalLM,64,20.513120,17.681735,14.564695,9.842465,1.312522,17.417079,2.326900,1.232927,0.156957,3.509495,2.411379,12.545886
cuda,BlenderbotSmallForConditionalGeneration,64,36.128758,29.695734,26.333875,14.178124,3.774056,19.990679,6.221407,2.818071,0.618731,1.524543,2.199657,11.458744
cuda,CamemBert,16,28.892435,24.338354,21.048232,13.669274,2.095600,19.327302,3.911034,1.725105,0.312761,0.568587,5.112871,8.731758
cuda,DebertaForMaskedLM,4,32.921955,27.498303,24.196191,17.264310,1.939993,25.513693,3.647881,1.864205,0.288205,15.856585,3.052750,26.361266
cuda,DebertaForQuestionAnswering,8,32.985034,27.574785,24.376859,17.490785,1.927676,26.886511,3.634311,1.856243,0.290323,17.292787,2.969571,28.927844
cuda,DebertaV2ForMaskedLM,1,49.127958,37.031004,33.659535,20.498217,3.152389,26.181828,4.828269,2.678444,0.573875,34.331099,1.308526,44.033869
cuda,DebertaV2ForQuestionAnswering,2,45.030735,33.342521,30.208774,17.457305,3.445548,23.951189,5.750601,3.215155,0.585447,34.489897,45.291384
cuda,DistilBertForMaskedLM,128,17.626897,15.812998,12.779804,8.814943,1.101532,13.288168,1.933605,0.936988,0.132035,3.480098,8.391588,9.165137
cuda,DistilBertForQuestionAnswering,256,18.189368,16.350124,13.299366,9.318171,1.102744,14.337719,1.990107,0.950763,0.130465,3.798074,10.699564,10.030633
cuda,DistillGPT2,16,18.015341,16.344860,12.670958,9.014231,1.102551,14.076179,2.006703,0.899901,0.113855,0.983736,2.016236,7.245296
cuda,ElectraForCausalLM,32,35.263850,30.613514,27.061476,19.648151,2.306916,34.449065,4.057054,1.781466,0.303080,1.952067,12.709137,19.277238
cuda,ElectraForQuestionAnswering,64,29.425807,24.927937,21.412035,14.069180,2.248847,24.704580,3.851616,1.956253,0.305688,0.222309,6.672371,13.319415
cuda,GPT2ForSequenceClassification,4,24.235536,21.008172,17.700457,10.958273,2.191140,14.095132,3.793861,1.633395,0.264489,0.342809,1.453255,5.862186
cuda,GoogleFnet,16,21.215238,19.109229,15.760738,11.916778,1.224927,20.267524,2.067424,0.932173,0.131310,4.088380,1.924109,13.807235
cuda,LayoutLMForMaskedLM,16,31.055920,26.572460,23.525555,15.991284,2.131196,24.205105,4.129312,1.766217,0.306264,3.280471,6.363846,13.847657
cuda,LayoutLMForSequenceClassification,16,31.934497,27.410699,24.160785,16.578301,2.098623,25.342363,4.088092,1.753273,0.302265,5.639573,8.811522,16.722687
cuda,M2M100ForConditionalGeneration,16,70.072636,53.128234,49.947993,29.248437,6.794697,38.280998,11.064369,5.337822,0.738788,16.075716,21.338617,32.596149
cuda,MBartForCausalLM,4,27.450410,23.447520,20.439281,13.671031,2.002015,20.319121,3.529963,1.835866,0.229962,3.485757,1.848461,12.354954
cuda,MBartForConditionalGeneration,2,55.096634,43.486066,40.335215,21.578980,5.877992,27.534335,9.823442,4.299267,1.119065,0.851053,0.380605,13.222594
cuda,MT5ForConditionalGeneration,16,44.637812,38.807316,35.666131,23.377549,3.380657,33.706128,5.575030,2.501520,0.421484,38.968604,70.800053,53.205420
cuda,MegatronBertForCausalLM,4,47.540843,37.878178,34.898896,20.398211,4.783105,27.102094,8.102136,3.415968,0.768265,1.997971,11.792598,14.193528
cuda,MegatronBertForQuestionAnswering,8,47.760670,38.031564,35.036995,20.409063,4.743198,27.540890,7.989909,3.401283,0.772712,2.398629,9.842908,14.982199
cuda,MobileBertForMaskedLM,64,50.328445,39.025208,36.015462,15.002080,4.375579,32.513213,9.971791,4.841292,2.363006,19.815558,41.298889,42.251716
cuda,MobileBertForQuestionAnswering,128,51.773712,40.499132,37.518109,16.525309,4.352725,34.633373,9.892168,4.818598,2.433393,16.086779,34.436174,39.095124
cuda,PLBartForCausalLM,8,21.017331,18.786838,15.844301,12.085928,1.049428,18.221959,1.838638,0.956683,0.120505,2.088767,1.601232,9.391189
cuda,PLBartForConditionalGeneration,4,35.589164,29.616167,26.585228,17.419492,2.692451,25.064483,4.524470,2.285161,0.315685,3.004941,2.197079,13.626185
cuda,PegasusForCausalLM,32,26.849216,22.803433,19.813944,12.655453,1.985440,19.456857,3.511102,1.816578,0.228426,3.844701,2.310804,12.854523
