dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,44.994689,40.248231,36.608580,23.294664,5.274291,33.712242,9.891636,4.963161,0.623096,46.872258,102.718729,62.984247
cuda,beit_base_patch16_224,64,27.130002,23.911920,19.818432,13.447376,1.839018,19.841039,4.216512,1.848764,0.274723,0.863358,2.896188,9.287250
cuda,botnet26t_256,128,29.536265,27.253488,23.605908,18.254929,2.370208,26.496297,6.153700,2.354475,0.154449,28.760130,56.474490,39.530538
cuda,coat_lite_mini,128,31.827389,29.139655,24.725522,18.602674,2.344413,34.160956,7.337326,2.681397,0.242118,16.051437,41.558084,34.138698
cuda,convit_base,64,27.801592,24.844255,20.834611,13.874402,2.236859,23.446600,5.474912,2.300386,0.301530,6.344490,9.807638,18.366304
cuda,convmixer_768_32,32,19.588664,18.337596,14.794272,6.478552,2.901372,12.861330,2.558573,1.481513,0.278592,3.949617,13.471447,3.266267
cuda,convnext_base,64,35.005144,29.459412,24.695048,16.384964,4.031538,28.372533,5.730898,2.661920,0.522201,11.204417,16.509681,27.721042
cuda,crossvit_9_240,128,34.384609,29.900303,26.102029,16.233826,3.076724,28.914545,7.513638,3.170810,0.432724,22.871802,34.825339,38.922071
cuda,cspdarknet53,64,34.002537,29.590847,25.743025,16.047323,3.644832,23.345906,4.901458,2.996092,0.375755,26.119984,56.026044,37.365240
cuda,deit_base_distilled_patch16_224,64,22.905861,20.507661,16.912134,11.680536,1.535124,18.766845,3.358044,1.651904,0.220651,2.682485,3.798511,11.627480
cuda,dla102,128,44.491713,39.044703,35.149387,20.113726,5.366535,28.357460,8.705946,3.600273,0.609833,19.178045,42.215984,33.257450
cuda,dm_nfnet_f0,128,31.145851,26.561810,22.924453,13.480111,3.867930,23.367270,6.242125,2.316979,0.335600,24.778824,29.874601,38.815935
cuda,dpn107,32,54.894892,47.051733,43.174711,25.502696,5.714311,35.818505,8.881056,4.124410,0.620545,16.129027,30.991446,33.045500
cuda,eca_botnext26ts_256,128,31.368078,28.919227,25.324214,19.332705,2.688270,27.536841,6.328408,2.599121,0.176998,31.842784,61.428118,42.917523
cuda,eca_halonext26ts,128,36.028622,33.508319,29.845260,23.682416,3.119081,35.647830,12.118717,4.214519,0.186312,33.041488,67.744161,48.314271
cuda,ese_vovnet19b_dw,128,21.198338,19.381822,15.781698,11.997845,1.477068,19.032730,3.463028,1.441157,0.133144,29.273462,52.412374,37.905246
cuda,fbnetc_100,128,35.314382,31.197838,27.311269,18.533247,3.374352,25.909193,4.740653,2.842489,0.332843,45.661536,98.863930,56.689422
cuda,fbnetv3_b,128,50.143469,43.042519,39.207842,23.618536,5.707399,33.731598,9.465644,3.789946,0.713791,54.785303,106.511618,71.073712
cuda,gernet_l,128,28.878639,25.080406,20.724724,12.839648,2.632082,18.922830,3.491958,1.771655,0.261935,24.775336,46.997432,33.731797
cuda,ghostnet_100,128,48.821020,42.848784,38.808946,25.823008,4.952250,39.839520,8.932096,3.883039,0.537131,96.699510,171.304289,116.065955
cuda,gluon_inception_v3,128,45.403539,40.655410,36.948171,23.716799,5.265885,34.068949,9.804992,4.922280,0.622745,44.494064,99.872107,60.532449
