dev,name,batch_size,speedup
cuda,adv_inception_v3,128,0.9976
cuda,beit_base_patch16_224,64,0.9831
cuda,botnet26t_256,128,0.9992
cuda,cait_m36_384,2,0.7489
cuda,coat_lite_mini,128,0.9995
cuda,convit_base,32,0.9978
cuda,convmixer_768_32,32,0.9995
cuda,convnext_base,32,0.9968
cuda,crossvit_9_240,64,0.8775
cuda,cspdarknet53,64,0.9981
cuda,deit_base_distilled_patch16_224,64,0.9996
cuda,densenet121,64,0.9404
cuda,dla102,64,0.9957
cuda,dm_nfnet_f0,128,0.9987
cuda,dpn107,32,0.9962
cuda,eca_botnext26ts_256,64,0.7799
cuda,eca_halonext26ts,64,0.7889
cuda,ecaresnet101d,64,0.9963
cuda,ese_vovnet19b_dw,128,0.9996
cuda,fbnetc_100,128,0.9975
cuda,fbnetv3_b,128,0.9960
cuda,gernet_l,128,0.9980
cuda,ghostnet_100,128,0.9925
cuda,gluon_inception_v3,128,0.9974
cuda,gluon_senet154,32,0.9977
cuda,gluon_xception65,32,0.9975
cuda,gmixer_24_224,64,0.8411
cuda,gmlp_s16_224,64,0.9965
cuda,hardcorenas_a,128,0.9978
cuda,hrnet_w18,2,0.8748
cuda,inception_v3,128,0.9976
cuda,jx_nest_base,32,0.9941
cuda,lcnet_050,128,0.9922
cuda,legacy_senet154,32,1.0016
cuda,mixer_b16_224,64,0.9982
cuda,mixnet_l,64,0.8947
cuda,mnasnet_100,128,0.9972
cuda,mobilenetv2_100,128,0.9956
cuda,mobilenetv3_large_100,128,0.9963
cuda,mobilevit_s,32,0.7284
cuda,nasnetalarge,16,0.9962
cuda,nfnet_l0,64,0.7975
cuda,pit_b_224,64,0.9986
cuda,pnasnet5large,16,0.9976
cuda,poolformer_m36,64,0.9982
cuda,regnety_002,128,0.9476
cuda,repvgg_a2,128,0.9980
cuda,res2net101_26w_4s,64,0.9952
cuda,res2net50_14w_8s,2,0.8531
cuda,res2next50,2,0.8732
cuda,resmlp_12_224,128,0.9987
cuda,resnest101e,32,0.9206
cuda,resnet18,128,0.9971
cuda,rexnet_100,128,0.8306
cuda,sebotnet33ts_256,64,0.8196
cuda,selecsls42b,128,0.9980
cuda,spnasnet_100,128,0.9962
cuda,swin_base_patch4_window7_224,64,0.9763
cuda,swsl_resnext101_32x16d,32,0.9973
cuda,tf_efficientnet_b0,128,0.7942
cuda,tf_mixnet_l,64,0.8982
cuda,tinynet_a,128,0.7963
cuda,tnt_s_patch16_224,64,0.9983
cuda,twins_pcpvt_base,32,0.8394
cuda,visformer_small,128,0.9997
cuda,vit_base_patch16_224,64,0.9986
cuda,volo_d1_224,64,0.9954
cuda,xcit_large_24_p8_224,5,0.9052
