dev,name,batch_size,speedup
cuda,BERT_pytorch,16,1.8745
cuda,Background_Matting,4,1.1944
cuda,LearningToPaint,96,1.2904
cuda,Super_SloMo,6,1.1673
cuda,alexnet,128,1.0834
cuda,attention_is_all_you_need_pytorch,256,1.0570
cuda,dcgan,32,1.8543
cuda,demucs,0,0.0000
cuda,densenet121,4,4.0292
cuda,dlrm,0,0.0000
cuda,drq,1,2.2539
cuda,fastNLP_Bert,6,1.3618
cuda,hf_Albert,8,1.6384
cuda,hf_Bart,4,1.1322
cuda,hf_Bert,4,1.1332
cuda,hf_BigBird,0,0.0000
cuda,hf_DistilBert,8,1.1245
cuda,hf_GPT2,4,1.4532
cuda,hf_Longformer,2,2.0369
cuda,hf_Reformer,4,1.1332
cuda,hf_T5,8,1.3198
cuda,mnasnet1_0,32,1.4977
cuda,mobilenet_v2,96,1.4426
cuda,mobilenet_v2_quantized_qat,0,0.0000
cuda,mobilenet_v3_large,32,1.8769
cuda,moco,0,0.0000
cuda,nvidia_deeprecommender,256,0.7550
cuda,pytorch_CycleGAN_and_pix2pix,1,1.6824
cuda,pytorch_stargan,16,1.0833
cuda,pytorch_struct,200,1.7018
cuda,pytorch_unet,1,1.3508
cuda,resnet18,16,1.8596
cuda,resnet50,32,1.2868
cuda,resnet50_quantized_qat,0,0.0000
cuda,resnext50_32x4d,8,2.0262
cuda,shufflenet_v2_x1_0,128,1.6639
cuda,soft_actor_critic,256,1.3712
cuda,speech_transformer,0,0.0000
cuda,squeezenet1_1,32,1.6051
cuda,tacotron2,0,0.0000
cuda,timm_efficientdet,0,0.0000
cuda,timm_efficientnet,32,1.5997
cuda,timm_nfnet,128,1.4502
cuda,timm_regnet,32,1.2569
cuda,timm_resnest,32,1.5644
cuda,timm_vision_transformer,8,2.3365
cuda,timm_vovnet,32,1.1778
cuda,tts_angular,0,0.0000
cuda,vgg16,64,1.1332
cuda,vision_maskrcnn,0,0.0000
cuda,yolov3,0,0.0000
