dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,14.866802,12.944983,5.230135,1.904551,9.982300,3.547780,1.261832,0.157057,1.304830,1.480812,8.056039
cuda,AlbertForQuestionAnswering,4,14.953246,13.038893,5.242228,1.878299,9.991527,3.527328,1.255033,0.153355,0.926068,1.066334,7.646750
cuda,AllenaiLongformerBase,4,62.741041,53.848524,32.201874,6.548878,39.858217,17.200425,6.019408,0.455854,17.038438,3.261556,31.624217
cuda,BartForCausalLM,4,20.001190,16.645715,7.961873,2.151400,11.129507,4.145201,1.857180,0.347173,2.074100,2.316967,7.722903
cuda,BartForConditionalGeneration,2,49.115135,40.476931,18.394392,6.006587,24.908773,11.339339,4.628361,1.398548,0.540577,1.310955,13.367398
cuda,BertForMaskedLM,16,19.649054,16.119580,7.111958,2.226777,10.172294,4.367683,1.846843,0.350846,1.791641,2.196744,7.202474
cuda,BertForQuestionAnswering,16,19.608824,16.105568,7.195737,2.208965,10.206648,4.331032,1.842802,0.343572,1.370295,1.754705,6.711226
cuda,BlenderbotSmallForCausalLM,64,12.620214,10.429877,4.591467,1.389876,6.926974,2.493123,1.241108,0.209892,2.881208,6.685218,2.661130
cuda,BlenderbotSmallForConditionalGeneration,64,33.130733,27.269466,12.479912,3.931147,16.560400,7.590436,3.143530,0.744622,1.866036,1.795250,10.084440
cuda,CamemBert,16,19.871256,16.262867,7.198051,2.259958,10.321347,4.447063,1.869110,0.352723,0.706841,1.104915,6.213416
cuda,DebertaForMaskedLM,4,33.253795,26.275606,16.181247,3.096334,19.811591,5.684217,2.663462,0.397965,14.958610,2.830509,21.961521
cuda,DebertaForQuestionAnswering,8,33.507124,26.491271,16.332649,3.071737,19.775285,5.679523,2.664280,0.395282,16.176283,3.016269,22.967178
cuda,DebertaV2ForMaskedLM,1,51.759828,38.028917,20.095325,4.634057,23.497115,7.266590,3.776886,0.705480,34.874002,1.751673,43.377974
cuda,DebertaV2ForQuestionAnswering,2,53.689886,39.321364,20.018032,5.195897,24.047721,8.749938,4.411088,0.711895,34.215551,0.572989,43.918945
cuda,DistilBertForMaskedLM,128,11.724607,10.151098,5.425817,1.159383,7.320449,2.326880,1.006447,0.145327,1.404863,3.981515,4.522987
cuda,DistilBertForQuestionAnswering,256,11.728846,10.161819,5.452506,1.147579,7.550823,2.356052,1.015126,0.142715,0.791024,2.992601,4.099738
cuda,DistillGPT2,16,10.426840,8.914771,4.712961,1.255697,6.761117,2.207730,0.936083,0.132019,1.712718,2.717613,5.073022
cuda,ElectraForCausalLM,32,21.839515,18.207613,9.047249,2.266577,15.101112,4.553726,1.915698,0.347243,3.641155,4.020098,12.089495
cuda,ElectraForQuestionAnswering,64,19.950771,16.368798,7.330710,2.246587,12.583794,4.456436,1.870476,0.359566,2.157270,2.455645,9.780163
cuda,GPT2ForSequenceClassification,4,17.612929,14.504015,6.770766,2.672721,9.661523,3.858989,1.714403,0.299926,1.768791,2.610380,7.440951
cuda,LayoutLMForMaskedLM,16,21.504171,17.635338,8.353814,2.296225,11.561888,4.514465,1.897293,0.359365,1.870692,2.638579,7.499531
cuda,LayoutLMForSequenceClassification,16,21.685127,17.750039,8.485063,2.333125,13.341702,5.391133,2.153987,0.352141,6.149631,6.815031,13.469510
cuda,M2M100ForConditionalGeneration,16,46.945714,38.453982,17.082002,6.152960,24.472813,10.007364,4.625881,1.029084,4.430245,11.532361,18.273186
cuda,MBartForCausalLM,4,20.175386,16.858418,8.185564,2.267039,11.775321,4.289265,1.891680,0.369904,2.176502,2.320613,8.151943
cuda,MBartForConditionalGeneration,2,48.474907,39.757473,17.412598,6.352178,25.118198,11.978204,5.438299,1.562110,0.548200,0.640340,14.918837
cuda,MT5ForConditionalGeneration,16,31.492044,26.278153,11.658342,4.035332,17.284497,7.807363,2.896634,0.579393,4.269038,23.862626,14.144402
cuda,MegatronBertForCausalLM,4,38.277018,31.085018,13.247808,5.150959,19.205525,9.449341,3.738929,1.028599,1.091295,1.852813,12.449643
cuda,MegatronBertForQuestionAnswering,8,37.997629,30.889355,13.228454,5.124769,19.206185,9.389556,3.734600,1.037083,1.335477,1.627859,12.683290
cuda,MobileBertForMaskedLM,64,52.018591,43.328562,12.860844,6.807249,29.896683,15.401202,6.286843,4.152204,3.093878,4.170392,27.340906
cuda,MobileBertForQuestionAnswering,128,51.896030,43.208772,12.698648,6.734882,29.527922,15.207834,6.208805,4.131510,2.565725,2.850943,26.534211
cuda,OPTForCausalLM,2,19.333887,16.211851,7.834985,2.224261,10.959201,4.568994,1.947578,0.335076,2.496147,3.176530,8.148718
cuda,PLBartForCausalLM,8,11.906650,10.205113,5.615512,1.126634,7.831354,2.178093,0.976623,0.142665,1.331058,1.567036,4.734381
cuda,PLBartForConditionalGeneration,4,25.466130,21.160734,9.580455,3.160071,13.585965,5.567762,2.447959,0.513749,2.572400,2.692493,9.898517
cuda,PegasusForCausalLM,32,19.686566,16.326308,7.965283,2.376060,11.815016,4.044664,1.892057,0.390365,2.601795,2.463284,8.948091
cuda,PegasusForConditionalGeneration,32,37.622952,33.239122,12.934574,4.707499,21.754949,9.390058,4.159852,0.984685,1.944844,0.646952,15.735131
cuda,RobertaForCausalLM,16,20.174964,16.576187,7.375456,2.351181,10.285081,4.533044,1.923569,0.397962,0.694996,1.468287,6.078055
cuda,RobertaForQuestionAnswering,16,19.778347,16.230782,7.219809,2.257896,9.973797,4.414373,1.872447,0.346214,0.412941,0.730517,5.546431
cuda,Speech2Text2ForCausalLM,256,12.237520,10.497099,6.355440,1.004494,8.854190,1.932429,1.119447,0.147952,1.466916,1.337866,5.030017
cuda,T5ForConditionalGeneration,4,22.774187,19.159907,9.346209,2.881286,13.077770,5.199322,2.324432,0.359588,3.041086,7.930714,9.796094
cuda,T5Small,4,22.791583,19.156338,9.259908,2.899949,12.980439,5.223408,2.331127,0.359165,3.003637,7.817122,9.766490
cuda,TrOCRForCausalLM,32,19.445817,16.144666,7.672701,2.079384,10.874846,4.067257,1.821194,0.346765,1.271955,1.351920,6.858169
cuda,XGLMForCausalLM,8,38.821845,32.244354,14.273220,5.149916,22.174562,9.609613,3.870790,1.060297,4.292394,32.723674,17.596032
cuda,XLNetLMHeadModel,8,51.489769,43.185445,19.151901,7.118202,24.903586,13.897602,4.199553,1.047137,11.392695,13.205927
cuda,YituTechConvBert,16,29.481960,24.382247,10.832140,3.990163,16.819944,6.713054,2.793662,0.587572,6.076400,9.406010,16.244454
