dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,adv_inception_v3,128,0.9946,162.9725,4.2066,0.9690
cuda,beit_base_patch16_224,64,0.9951,136.4653,2.7652,0.9535
cuda,botnet26t_256,128,0.9752,106.5056,2.1561,0.9771
cuda,cait_m36_384,4,0.9866,170.2739,10.6445,0.9224
cuda,coat_lite_mini,128,0.9960,116.7775,2.3097,1.0269
cuda,convit_base,64,0.9969,182.4456,2.5419,0.9676
cuda,convmixer_768_32,32,0.9998,296.7957,1.4733,0.9972
cuda,convnext_base,64,0.9913,123.3545,4.5816,0.9644
cuda,crossvit_9_240,128,0.9929,110.4698,4.0123,0.9799
cuda,cspdarknet53,64,0.9368,96.9098,4.3314,0.9724
cuda,deit_base_distilled_patch16_224,64,0.9940,95.2972,2.2483,0.9501
cuda,dla102,128,0.9950,180.2650,4.8624,0.9563
cuda,dm_nfnet_f0,128,0.9946,132.6133,4.0387,0.9380
cuda,dpn107,32,0.9206,116.0029,7.1926,0.9432
cuda,eca_botnext26ts_256,128,0.9771,112.6247,2.2149,0.9836
cuda,eca_halonext26ts,128,0.9769,116.6563,2.3404,0.9835
cuda,ese_vovnet19b_dw,128,0.9650,68.2738,1.6306,0.9808
cuda,fbnetc_100,128,0.9459,88.7407,3.8063,0.9757
cuda,fbnetv3_b,128,0.9455,122.3096,6.2599,0.9812
cuda,gernet_l,128,0.9392,80.5617,3.5931,0.9525
cuda,ghostnet_100,128,0.9908,93.8635,5.7018,0.9674
cuda,gluon_inception_v3,128,0.9945,164.1383,4.0391,0.9690
cuda,gluon_xception65,32,0.9878,99.4581,5.5985,0.9746
cuda,gmixer_24_224,128,0.9931,121.2220,4.0178,0.9815
cuda,gmlp_s16_224,128,0.9936,137.6391,3.8410,0.9875
cuda,hrnet_w18,128,0.9985,289.9520,7.6221,0.9912
cuda,inception_v3,128,0.9944,162.7241,4.0553,0.9690
cuda,jx_nest_base,32,0.9923,120.5406,4.4131,0.9679
cuda,lcnet_050,128,0.9467,32.7819,1.7874,0.9382
cuda,mixer_b16_224,128,0.9958,119.1205,1.8533,0.9677
cuda,mixnet_l,128,0.9749,188.0973,5.9090,0.9871
cuda,mnasnet_100,128,0.9465,70.7433,2.9425,0.9730
cuda,mobilenetv2_100,128,0.9446,68.2057,3.0912,0.9847
cuda,mobilenetv3_large_100,128,0.9467,66.7550,3.1972,0.9725
cuda,mobilevit_s,64,0.9665,91.1172,3.7505,0.9895
cuda,nfnet_l0,128,0.9933,107.2655,3.6204,0.9665
cuda,pit_b_224,64,0.9959,155.5446,2.3498,0.9701
cuda,pnasnet5large,16,0.9984,206.6574,5.8540,1.0599
cuda,poolformer_m36,64,0.9927,150.6216,4.7973,0.9774
cuda,regnety_002,128,0.9632,46.6140,3.2683,0.9438
cuda,repvgg_a2,128,0.9365,80.4842,3.5543,0.9423
cuda,res2net101_26w_4s,64,0.9876,101.9994,8.0796,0.9630
cuda,res2net50_14w_8s,128,0.9913,148.1344,7.1363,0.9801
cuda,res2next50,128,0.9939,140.1227,3.8072,0.9794
cuda,resmlp_12_224,128,0.9933,68.9246,1.6778,0.9692
cuda,resnest101e,64,0.9908,167.3809,8.2306,0.9759
cuda,rexnet_100,128,0.9571,91.9676,3.8941,0.9858
cuda,sebotnet33ts_256,64,0.9658,83.5200,1.9595,0.9928
cuda,selecsls42b,128,0.9917,63.4412,1.8754,0.9474
cuda,spnasnet_100,128,0.9378,77.5282,3.9118,0.9754
cuda,swin_base_patch4_window7_224,64,0.9928,149.2624,6.0343,0.9637
cuda,swsl_resnext101_32x16d,32,0.9882,120.7854,5.0064,0.9143
cuda,tf_efficientnet_b0,128,0.9587,91.3032,3.7368,0.9842
cuda,tf_mixnet_l,128,0.9762,196.1219,6.1681,0.9878
cuda,tinynet_a,128,0.9468,76.2631,4.5656,0.9840
cuda,tnt_s_patch16_224,128,0.9972,365.6289,4.8916,0.9875
cuda,twins_pcpvt_base,64,0.9933,122.0269,8.0317,0.9735
cuda,visformer_small,128,0.9954,99.0487,1.8526,0.9667
cuda,vit_base_patch16_224,64,0.9956,121.5331,2.0768,0.9514
cuda,volo_d1_224,64,0.9949,135.5938,3.4412,0.9815
cuda,xcit_large_24_p8_224,5,0.9416,129.6394,9.3746,0.8943
