dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,21.529250,18.237927,8.118973,2.943877,11.443970,4.710059,1.982952,0.373654,0.350709,13.329388,6.755308
cuda,Background_Matting,4,19.581573,17.178772,8.658721,3.248900,12.069510,6.164655,2.782446,0.290833,0.452868,7.241343
cuda,LearningToPaint,96,8.150331,7.252049,3.849419,1.133006,4.584366,1.454899,0.693219,0.094332,0.236053,2.155892
cuda,Super_SloMo,6,19.209389,17.195070,9.391104,3.176851,12.263679,6.502899,2.485196,0.177269,0.371448,6.526777
cuda,alexnet,128,2.834485,2.616293,2.115751,0.204998,3.371530,0.872111,0.309648,0.020483,0.139180,1.608595
cuda,attention_is_all_you_need_pytorch,256,22.472892,19.557143,9.594437,2.899615,12.662223,5.271086,2.153097,0.431130,0.413772,13.467977,6.526365
cuda,dcgan,32,2.828710,2.639944,2.030277,0.221690,2.621872,0.238349,0.104623,0.015972,0.112278,0.936043
cuda,demucs,4,2.489322,1.752937,1.550973,0.128501,1.414804,0.164737,0.081727,0.013260
cuda,densenet121,4,49.602681,43.656059,21.482355,8.330941,26.239091,14.732425,5.065633,0.791176,0.827789,14.248269
cuda,drq,1,3.372180,3.029614,2.411254,0.160843,3.458355,0.228393,0.117039,0.020791,0.380666,1.600290
cuda,fastNLP_Bert,6,22.488189,19.096999,9.928197,2.392149,13.559111,4.834804,2.058193,0.366364,0.779449,5.722933,6.933361
cuda,functorch_dp_cifar10,64,7.557319,6.848907,3.945080,1.514120,6.505700,2.405887,0.819603,0.082364,0.758527,4.885504,0.571999
