dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,AlbertForMaskedLM,4,0.9991,387.4093,5.3418,0.9255
cuda,AlbertForQuestionAnswering,4,1.0018,382.5129,5.3565,0.9425
cuda,AllenaiLongformerBase,4,0.6336,391.8003,20.9370,0.9335
cuda,BartForCausalLM,4,0.9662,127.6050,5.4439,0.9121
cuda,BartForConditionalGeneration,2,0.9869,152.9478,14.3516,0.8935
cuda,BertForMaskedLM,16,0.9615,139.7004,6.2144,0.9408
cuda,BertForQuestionAnswering,16,0.9883,111.9892,6.1506,0.9348
cuda,BlenderbotForCausalLM,4,0.9847,95.1642,10.5257,0.8057
cuda,BlenderbotSmallForCausalLM,64,0.9101,71.0022,3.6471,0.8401
cuda,BlenderbotSmallForConditionalGeneration,64,0.9389,126.9203,9.5454,0.8975
cuda,CamemBert,16,0.9683,139.9528,6.1212,0.9388
cuda,DebertaForMaskedLM,4,0.7774,76.7935,11.1507,0.9851
cuda,DebertaForQuestionAnswering,8,0.9594,85.1349,11.3161,1.0420
cuda,DebertaV2ForMaskedLM,1,0.7159,123.0441,16.8665,0.9651
cuda,DebertaV2ForQuestionAnswering,2,0.8170,128.7554,16.7909,0.9842
cuda,DistilBertForMaskedLM,128,0.9530,128.3935,3.0556,0.8847
cuda,DistilBertForQuestionAnswering,256,0.9989,144.9335,3.0727,0.9602
cuda,DistillGPT2,16,0.9528,126.6042,3.0887,0.8855
cuda,ElectraForCausalLM,32,0.9311,113.4805,6.0071,0.8817
cuda,ElectraForQuestionAnswering,64,0.9826,128.0398,5.9370,0.9524
cuda,GPT2ForSequenceClassification,4,0.9779,104.4020,5.8388,0.9092
cuda,GoogleFnet,16,0.9973,102.0633,3.3651,0.9224
cuda,LayoutLMForMaskedLM,16,0.9622,142.3529,6.5501,0.9409
cuda,LayoutLMForSequenceClassification,16,0.9883,114.5057,6.4010,0.9348
cuda,M2M100ForConditionalGeneration,16,0.9756,120.5141,14.0057,0.9044
cuda,MBartForCausalLM,4,0.9602,128.4939,5.5766,0.9122
cuda,MBartForConditionalGeneration,2,0.9868,152.1537,14.3905,0.8931
cuda,MT5ForConditionalGeneration,16,0.9277,99.8319,12.3063,0.8793
cuda,MegatronBertForCausalLM,4,0.9839,103.6736,11.7821,0.9018
cuda,MegatronBertForQuestionAnswering,8,0.9917,173.6250,11.7096,0.9223
cuda,MobileBertForMaskedLM,64,0.8935,169.6816,25.4298,0.8281
cuda,MobileBertForQuestionAnswering,128,0.9441,152.9727,25.1967,0.9909
cuda,OPTForCausalLM,2,0.9191,182.1973,5.7238,0.9258
cuda,PLBartForCausalLM,8,0.9514,124.2989,2.9920,0.8896
cuda,PLBartForConditionalGeneration,4,0.9615,126.4750,7.3605,0.9344
cuda,PegasusForCausalLM,32,0.9534,89.5770,5.5974,0.8885
cuda,PegasusForConditionalGeneration,32,0.9798,179.6387,13.6601,0.9529
cuda,RobertaForCausalLM,16,0.9706,146.7613,6.0935,0.9405
cuda,RobertaForQuestionAnswering,16,0.9879,112.4386,6.4361,0.9348
cuda,Speech2Text2ForCausalLM,256,0.9251,68.9177,2.9464,0.8398
cuda,T5ForConditionalGeneration,4,0.8268,126.0787,8.4942,0.9597
cuda,T5Small,4,0.8230,126.3369,8.6217,0.9597
cuda,TrOCRForCausalLM,32,0.9561,175.3676,5.3159,0.8787
cuda,XGLMForCausalLM,8,0.9413,84.9364,11.4919,0.9137
cuda,XLNetLMHeadModel,8,0.9679,389.2339,18.8342,0.9323
cuda,YituTechConvBert,16,0.9665,160.6012,8.9556,0.9341
