dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,2.082697,5.984611,2.158284,8.040771,3.079414,1.262736,0.253891,8.154979,4.307477
cuda,Background_Matting,4,1.476470,5.017220,2.034309,8.646003,4.498048,1.988595,0.191259,5.739501
cuda,LearningToPaint,96,0.614964,2.685012,0.774791,3.489795,0.971754,0.475804,0.066378,1.612100
cuda,Super_SloMo,6,1.789562,7.456775,2.570646,10.342643,5.366439,1.990648,0.113000,5.530952
cuda,alexnet,128,0.098745,1.510190,0.188204,2.782151,0.820053,0.246111,0.012206,1.464840
cuda,attention_is_all_you_need_pytorch,256,1.872737,21.207300,2.475457,23.224918,3.353151,1.475019,0.296094,9.040969,4.604699
cuda,dcgan,32,0.120182,1.336463,0.157515,1.914932,0.146441,0.067694,0.010530,0.742138
cuda,demucs,4,0.233687
cuda,densenet121,4,3.519477,13.896476,5.688877,19.991091,11.485653,3.751692,0.566126,11.988387
cuda,dlrm,1024,0.206867,1.108976,0.145836,2.036678,0.330135,0.099866,0.013174,1.080251
cuda,drq,1,0.206719,1.723735,0.109966,2.721170,0.113904,0.058215,0.012300,1.114097
cuda,fastNLP_Bert,6,2.181302,8.062669,1.725506,11.542999,3.206755,1.305942,0.236450,4.234396,5.294486
cuda,functorch_dp_cifar10,64,0.316435,2.898048,1.056693,5.558951,2.022571,0.612148,0.058641,3.756203,3.319536
cuda,hf_Albert,8,1.718008,3.283978,2.181512,6.200243,2.529735,1.027287,0.133981,5.173839,2.753231
cuda,hf_Bart,4,2.458366,8.822614,2.352093,12.939319,4.346257,1.675161,0.345532,3.395869,6.783886
cuda,hf_Bert,4,2.169095,5.787858,1.735621,8.762070,3.073567,1.229236,0.240310,4.792338,0.376311
cuda,hf_DistilBert,8,0.914992,2.906740,0.909246,4.928067,1.355312,0.649440,0.111653,2.973277,2.101077
cuda,hf_GPT2,4,2.158997,4.381951,1.796485,6.930200,2.915997,1.171041,0.209870,4.420971,1.703130
cuda,hf_GPT2_large,4,7.579248,11.723858,5.842873,16.518938,8.796193,3.363444,1.025856,11.432557,1.177224
cuda,hf_Longformer,2,8.606728,105.642122,7.148489,111.482169,89.940205,4.529690,0.394162,0.702349,13.280019
cuda,hf_Reformer,4,2.259567,7.400414,0.674605,8.171762,1.034579,0.517353,0.044717,3.732013,1.479406
cuda,hf_T5,8,3.159369,6.578844,1.995643,11.522244,3.980674,1.340612,0.275713,5.113605,7.048639
cuda,hf_T5_large,2,16.053065,20.563400,8.761904,34.668719,17.628859,6.321410,2.214617,22.960114,23.289355
cuda,lennard_jones,1000,0.069170,0.952335,0.055784,1.489578,0.043514,0.028343,0.005394,0.596558
cuda,mnasnet1_0,32,1.399185,5.715117,2.123430,7.286975,2.801069,1.325688,0.188018,4.026178,3.201326
cuda,mobilenet_v2,96,1.471184,6.392488,2.186276,7.878585,3.654446,1.452740,0.214947,3.752399
cuda,mobilenet_v2_quantized_qat,96,2.442096,12.492394,4.541790,15.338972,7.241033,3.403221,1.116874,7.861560
cuda,mobilenet_v3_large,32,1.520744,6.099828,2.282073,8.639612,3.651911,1.437022,0.215241,4.905551,33.496218
cuda,nvidia_deeprecommender,256,0.131083,1.110932,0.125704,2.209966,0.100121,0.059504,0.008705,1.229993,0.378622
cuda,pytorch_CycleGAN_and_pix2pix,1,0.541992,1.712005,0.804002,4.000180,1.463016,0.558237,0.049841,3.121829
cuda,pytorch_stargan,16,0.610419,3.214306,0.960136,4.432976,1.121689,0.389776,0.060811,25.814855,2.217751
cuda,pytorch_struct,200,0.219756,1.168226,0.137336,2.482458,0.163789,0.096084,0.018791,1.460525,18.909215
cuda,pytorch_unet,1,0.692544,3.153602,1.278992,4.656780,1.864768,0.765248,0.073020,2.820558
