dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,AlbertForMaskedLM,4,2.407084
cuda,AlbertForQuestionAnswering,4,2.404082
cuda,AllenaiLongformerBase,4,8.974770
cuda,BartForCausalLM,4,2.584182
cuda,BartForConditionalGeneration,2,6.437378
cuda,BertForMaskedLM,16,2.846667
cuda,BertForQuestionAnswering,16,2.869748
cuda,BlenderbotSmallForCausalLM,64,1.696412
cuda,BlenderbotSmallForConditionalGeneration,64,4.198063
cuda,CamemBert,16,2.847803
cuda,DebertaForMaskedLM,4,6.669029
cuda,DebertaForQuestionAnswering,8,6.743323
cuda,DebertaV2ForMaskedLM,1,11.694247
cuda,DebertaV2ForQuestionAnswering,2,11.483396
cuda,DistilBertForMaskedLM,128,1.338959
cuda,DistilBertForQuestionAnswering,256,1.346915
cuda,DistillGPT2,16,1.467298
cuda,ElectraForCausalLM,32,2.878484
cuda,ElectraForQuestionAnswering,64,2.904846
cuda,GPT2ForSequenceClassification,4,2.707803
cuda,LayoutLMForMaskedLM,16,3.194978
cuda,LayoutLMForSequenceClassification,16,3.140627
cuda,M2M100ForConditionalGeneration,16,6.670965
cuda,MBartForCausalLM,4,2.438216
cuda,MBartForConditionalGeneration,2,6.825034
cuda,MT5ForConditionalGeneration,16,5.356066
cuda,MegatronBertForCausalLM,4,5.863611
cuda,MegatronBertForQuestionAnswering,8,5.849611
cuda,MobileBertForMaskedLM,64,13.490657
cuda,MobileBertForQuestionAnswering,128,13.501014
cuda,OPTForCausalLM,2,2.548261
cuda,PLBartForCausalLM,8,1.363871
cuda,PLBartForConditionalGeneration,4,3.333191
cuda,PegasusForCausalLM,32,2.527943
cuda,PegasusForConditionalGeneration,32,6.143155
cuda,RobertaForCausalLM,16,2.899049
cuda,RobertaForQuestionAnswering,16,2.863554
cuda,Speech2Text2ForCausalLM,256,1.388268
cuda,T5ForConditionalGeneration,4,3.661103
cuda,T5Small,4,3.763928
cuda,TrOCRForCausalLM,32,2.441605
cuda,XGLMForCausalLM,8,5.019672
cuda,XLNetLMHeadModel,8,6.841175
cuda,YituTechConvBert,16,4.171721
