dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,adv_inception_v3,128,1.1412,141.2303,176.0145,0.8578
cuda,beit_base_patch16_224,0,0.0000
cuda,botnet26t_256,128,1.2676,81.7839,94.8821,0.7572
cuda,cait_m36_384,0,0.0000
cuda,coat_lite_mini,128,1.1029,105.1770,111.9494,1.1591
cuda,convit_base,64,1.2225,148.3333,133.4378,1.3108
cuda,convmixer_768_32,0,0.0000
cuda,convnext_base,0,0.0000
cuda,crossvit_9_240,128,0.9172,119.1668,166.5674,1.2836
cuda,cspdarknet53,64,1.1421,79.1033,144.6914,0.8382
cuda,deit_base_distilled_patch16_224,64,0.9749,96.5203,78.8433,1.2167
cuda,dla102,128,1.3129,135.9678,241.5684,0.9309
cuda,dm_nfnet_f0,128,0.9195,142.7754,152.8902,0.4814
cuda,dpn107,0,0.0000
cuda,eca_botnext26ts_256,128,1.0716,102.4869,120.6915,0.4760
cuda,eca_halonext26ts,0,0.0000
cuda,ese_vovnet19b_dw,128,1.1299,58.2631,69.1309,0.8368
cuda,fbnetc_100,128,1.1206,74.6735,138.7759,0.7468
cuda,fbnetv3_b,0,0.0000
cuda,gernet_l,128,1.0590,71.2605,114.6091,0.8161
cuda,ghostnet_100,128,1.0151,95.2827,187.7565,0.8972
cuda,gluon_inception_v3,128,1.1413,141.3041,179.2817,0.8578
cuda,gluon_xception65,0,0.0000
cuda,gmixer_24_224,128,0.9243,129.9140,164.7094,0.5979
cuda,gmlp_s16_224,128,1.0107,134.7496,163.4016,1.3557
cuda,hrnet_w18,0,0.0000
cuda,inception_v3,128,1.1428,140.5280,177.9035,0.8578
cuda,jx_nest_base,0,0.0000
cuda,lcnet_050,128,1.0289,32.0272,79.7835,0.8188
cuda,mixer_b16_224,128,0.8982,131.7561,80.0698,1.2311
cuda,mixnet_l,0,0.0000
cuda,mnasnet_100,128,1.2067,55.3151,109.7497,0.8240
cuda,mobilenetv2_100,128,1.1239,57.2549,118.5689,0.9118
cuda,mobilenetv3_large_100,128,0.9699,64.8675,140.9101,0.7796
cuda,mobilevit_s,0,0.0000
cuda,nfnet_l0,128,0.8499,124.3022,138.6591,0.3766
cuda,pit_b_224,64,0.9724,159.0666,98.9408,1.1764
cuda,pnasnet5large,0,0.0000
cuda,poolformer_m36,0,0.0000
cuda,regnety_002,128,0.8577,61.9508,113.1994,0.7188
cuda,repvgg_a2,128,1.0687,70.3004,188.5064,0.6790
cuda,res2net101_26w_4s,0,0.0000
cuda,res2net50_14w_8s,128,0.9960,146.5590,319.3918,0.8130
cuda,res2next50,128,1.1454,120.8854,196.1626,0.8116
cuda,resmlp_12_224,128,1.4831,45.9318,55.1757,1.0262
cuda,resnest101e,0,0.0000
cuda,rexnet_100,0,0.0000
cuda,sebotnet33ts_256,64,0.9618,83.4849,149.7413,0.5513
cuda,selecsls42b,128,1.2827,48.9460,90.6665,0.8765
cuda,spnasnet_100,128,1.0957,66.1525,132.5530,0.8371
cuda,swin_base_patch4_window7_224,0,0.0000
cuda,swsl_resnext101_32x16d,0,0.0000
cuda,tf_efficientnet_b0,128,0.9502,92.0823,178.9155,0.5480
cuda,tf_mixnet_l,0,0.0000
cuda,tinynet_a,128,0.7894,98.0392,197.1436,0.4726
cuda,tnt_s_patch16_224,0,0.0000
cuda,twins_pcpvt_base,0,0.0000
cuda,visformer_small,0,0.0000
cuda,vit_base_patch16_224,64,0.9086,132.5006,81.5170,1.2220
cuda,volo_d1_224,0,0.0000
cuda,xcit_large_24_p8_224,0,0.0000
