dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,2.709554,7.099077,3.026667,10.461339,4.230066,1.646654,0.308915,0.000008,8.962668,6.516615
cuda,Background_Matting,4,1.713081,6.477165,2.431098,11.904253,5.241842,2.165632,0.219457,6.143421,7.987102,14.096648
cuda,LearningToPaint,96,0.695360,4.033223,0.986315,6.452457,1.594011,0.669628,0.077551,13.958369,23.998492,17.402228
cuda,Super_SloMo,6,1.968157,7.990500,3.133857,10.803647,5.794063,2.136725,0.139283,0.374309,6.413872
cuda,alexnet,128,0.132521,1.619470,0.222770,2.821471,0.798588,0.279628,0.015406,0.133384,1.564686
cuda,attention_is_all_you_need_pytorch,256,2.259504,7.403814,2.132688,10.386877,4.479450,1.775325,0.365339,0.387095,9.290952,5.625192
cuda,dcgan,32,0.137037,1.968540,0.192990,2.651255,0.214056,0.089236,0.012898,0.107989,6.095234,0.991875
cuda,demucs,4,0.282434
cuda,densenet121,4,4.018400,20.074686,6.851508,34.288627,17.458842,5.542387,0.772912,180.085245,335.862422,201.674085
cuda,drq,1,0.250270,1.837979,0.146683,2.861774,0.167646,0.083408,0.015124,0.374336,1.553552
cuda,fastNLP_Bert,6,2.714409,8.273994,2.337851,11.084755,3.797323,1.648995,0.297529,0.806710,4.293916,6.062212
cuda,hf_Albert,8,2.270759,3.865508,1.892022,7.206331,3.273978,1.181140,0.144679,3.561862,8.882523,3.229424
cuda,hf_Bart,4,3.142365,9.015367,3.106920,13.027564,4.864959,1.973387,0.397889,3.457667,4.172324,10.951942
cuda,hf_Bert,4,2.674333,5.435821,2.390821,8.067592,3.790347,1.514692,0.289639,0.781652,6.118460,0.420449
cuda,hf_DistilBert,8,1.172023,3.350293,1.265473,5.447710,1.981752,0.831211,0.122479,2.192710,5.612233,1.877460
cuda,hf_GPT2,4,2.584606,4.931274,1.977555,8.033419,3.563720,1.416786,0.258903,2.298540,7.473610,2.043364
cuda,hf_Reformer,4,2.230408,7.885670,0.744136,8.636650,1.167799,0.594177,0.051728,2.446861,3.118935,3.979845
cuda,hf_T5,8,3.377510,7.066401,2.194895,11.129065,4.523541,1.552872,0.292653,2.671006,5.790548,9.052114
cuda,hf_T5_large,2,17.266479,22.759949,8.858228,39.294126,21.105699,5.920455,2.402200,4.274963,23.619181,30.161026
cuda,lennard_jones,1000,0.108543,0.954983,0.073171,1.499325,0.074184,0.045880,0.006557,0.097418,0.719488
cuda,mnasnet1_0,32,1.584577,8.826395,2.760091,13.518247,5.261763,2.111387,0.258640,53.379582,95.488181,60.925316
cuda,mobilenet_v2,96,1.644987,8.938126,2.550706,13.541222,5.386644,2.092495,0.284689,30.014118,53.716704,37.266289
cuda,mobilenet_v3_large,32,1.719838,8.989034,2.793770,15.344076,5.946060,2.284402,0.282072,91.642663,139.452920,100.894804
cuda,nvidia_deeprecommender,256,0.175440,1.114455,0.129996,2.167314,0.123662,0.072259,0.010136,0.576229,1.765696,0.447213
cuda,pytorch_CycleGAN_and_pix2pix,1,0.664351,2.687322,1.057287,4.637762,1.861454,0.718519,0.075303,0.202238,3.372520
cuda,pytorch_stargan,16,0.651551,2.175940,0.804055,3.621573,0.962043,0.333239,0.047964,19.797310,22.083489,19.650616
cuda,pytorch_struct,200,0.289776,1.144849,0.145869,2.628146,0.262430,0.134455,0.022534,18.253842,19.894432,18.129585
cuda,pytorch_unet,1,0.797668,3.960465,1.184880,6.722089,2.140828,0.999123,0.087407,0.521968,0.665020,4.513319
cuda,resnet152,32,4.846520,16.478939,7.530910,23.284599,11.189242,4.561368,1.273349,29.885369,49.478309,44.511965
cuda,resnet18,16,0.657659,4.513726,1.110556,7.100628,1.972657,0.780699,0.074508,19.187929,29.876835,22.922407
cuda,resnet50,32,1.661431,8.156710,2.428549,13.298571,4.873831,1.970164,0.263157,29.027966,49.819612,36.694087
cuda,resnext50_32x4d,8,1.704052,7.520366,2.338708,12.674247,4.471012,1.963770,0.254430,48.482742,80.715964,56.072833
cuda,shufflenet_v2_x1_0,128,1.844665,8.746820,2.569249,14.672534,5.957687,2.744902,0.314571,27.099308,51.131396,35.698723
cuda,soft_actor_critic,256,0.155034,1.605443,0.066839,2.559540,0.068753,0.040006,0.006249,0.210499,1.236239
cuda,speech_transformer,32,3.239854,9.045888,2.814841,13.056005,5.024363,2.167345,0.291064,0.151049,7.231949
cuda,squeezenet1_1,32,0.295601,3.697150,0.529578,6.521654,1.753993,0.796322,0.048832,28.444114,45.454927,31.813387
cuda,timm_efficientdet,1,13.637887,23.813504,11.379417,39.737452,22.053176,7.086507,1.820584,71.818393,191.913612,99.553459
cuda,timm_efficientnet,32,2.907363,9.439762,3.485538,15.824615,6.683483,2.715716,0.357429,91.231127,127.512485,101.225351
cuda,timm_nfnet,128,3.060723,9.498960,5.984193,15.795977,7.250951,2.444968,0.299939,17.496098,29.614125,29.969870
cuda,timm_regnet,32,3.569369,8.672241,3.301817,14.201009,5.827673,2.400654,0.434078,39.631769,52.533082,48.606829
cuda,timm_resnest,32,0.927291,6.909041,1.441451,11.774316,4.132537,1.866337,0.113338,36.643436,60.145974,42.998093
cuda,timm_vision_transformer,8,1.513468,4.861459,2.080621,10.869995,3.378490,1.375328,0.210792,11.862417,14.901142,20.037403
cuda,timm_vision_transformer_large,8,5.148728,12.183751,7.224794,29.159378,12.025690,4.132167,1.212252,10.802689,11.539121,35.296231
cuda,timm_vovnet,32,2.008335,6.700033,2.015551,11.521219,4.526680,1.658704,0.166120,67.137038,72.380965,74.047810
cuda,tts_angular,64,0.119502,1.024975,0.045458,1.547333,0.031837,0.014440,0.001462,0.096569,0.666483
cuda,vgg16,64,0.200102,1.820351,0.322357,2.978420,0.864196,0.363708,0.026989,0.187498,1.678319
cuda,yolov3,16,2.786977,40.598617,4.494591,1014.565704,16.768177,7.174433,0.413013,36.811381,48.611855,1015.655431
