dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,BERT_pytorch,16,2.706127
cuda,LearningToPaint,96,0.801576
cuda,alexnet,128,0.230995
cuda,dcgan,32,0.236918
cuda,demucs,4,0.366210
cuda,densenet121,4,4.164910
cuda,dlrm,1024,0.355836
cuda,drq,1,0.396798
cuda,hf_DistilBert,8,1.330471
cuda,hf_GPT2,4,2.674240
cuda,hf_Reformer,4,2.352684
cuda,hf_T5,8,3.701145
cuda,lennard_jones,1000,0.196378
cuda,mnasnet1_0,32,1.657393
cuda,mobilenet_v2,96,1.782393
cuda,mobilenet_v3_large,32,1.803152
cuda,nvidia_deeprecommender,256,0.280974
cuda,pytorch_struct,200,0.397205
cuda,resnet18,16,0.754092
cuda,resnet50,32,1.722528
cuda,resnext50_32x4d,8,1.736009
cuda,shufflenet_v2_x1_0,128,1.928663
cuda,soft_actor_critic,256,0.264791
cuda,speech_transformer,32,3.290128
cuda,squeezenet1_1,32,0.395092
cuda,tacotron2,64,6.798127
cuda,timm_efficientnet,32,2.913308
cuda,timm_nfnet,128,3.159234
cuda,timm_regnet,32,3.816944
cuda,timm_resnest,32,1.059599
cuda,timm_vision_transformer,8,1.652363
cuda,timm_vovnet,32,2.121186
cuda,tts_angular,64,0.209348
cuda,vgg16,64,0.302629
