dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,2.644198,7.125272,2.927883,10.648571,4.252518,1.649698,0.316017,8.675576,6.577632
cuda,Background_Matting,4,1.712847,6.555334,2.691666,11.889400,5.223529,2.169675,0.220088,7.780786,8.114592
cuda,LearningToPaint,96,0.701214,4.125214,1.257184,6.589376,1.620102,0.673475,0.078417,23.256915,3.758843
cuda,Super_SloMo,6,1.984993,7.991403,3.353263,10.548929,5.528528,2.133424,0.139662,5.999217
cuda,alexnet,128,0.132929,1.674404,0.223783,3.046559,0.924227,0.277443,0.015289,1.602800
cuda,attention_is_all_you_need_pytorch,256,2.335324,7.507399,2.131894,10.689266,4.758569,1.788361,0.361088,9.273995,5.442995
cuda,dcgan,32,0.144639,1.980093,0.200598,2.614517,0.219103,0.090768,0.013035,6.674544,0.843170
cuda,demucs,4,0.276760
cuda,densenet121,4,4.008853,20.114825,7.396909,35.132774,17.495504,6.391969,0.774056,332.421777,22.919984
cuda,dlrm,1024,0.256065,1.135925,0.177108,2.080147,0.374569,0.124976,0.015489,1.129364
cuda,drq,1,0.252574,1.831647,0.148325,2.864679,0.168109,0.084307,0.015534,1.189862
cuda,fastNLP_Bert,6,2.743399,8.393037,2.159948,11.451746,4.036712,1.649137,0.301191,4.293595,5.326745
cuda,hf_Albert,8,2.233104,3.718325,1.879386,7.026123,3.273458,1.149111,0.144420,5.275534,2.539921
cuda,hf_Bart,4,3.200495,9.018834,3.141917,13.080829,4.898372,1.988999,0.400584,3.934490,7.577658
cuda,hf_Bert,4,2.685731,5.507682,2.409861,8.176583,3.797145,1.519409,0.287279,5.387819,0.418456
cuda,hf_DistilBert,8,1.197411,3.347769,1.284448,5.459290,2.001137,0.842204,0.121274,3.450289,2.063466
cuda,hf_GPT2,4,2.611588,4.917694,1.971731,7.939003,3.467173,1.396088,0.254497,5.081439,1.912268
cuda,hf_GPT2_large,4,8.837361,13.306245,6.212589,21.035937,11.032713,4.040684,1.325118,15.084045,1.352780
cuda,hf_Reformer,4,2.406261,7.699319,0.748390,8.402720,1.166845,0.593540,0.052502,3.183764,1.486969
cuda,hf_T5,8,3.420457,7.087296,2.517167,10.877636,4.250545,1.576113,0.294964,5.959745,6.430253
cuda,hf_T5_large,2,17.352154,22.986854,9.747709,38.604276,21.447341,5.946033,2.444436,23.363703,25.861257
cuda,lennard_jones,1000,0.106227,0.912928,0.074241,1.460987,0.073169,0.046457,0.006521,0.626745
cuda,mnasnet1_0,32,1.580552,8.699899,2.738364,13.235168,5.186796,2.048973,0.257143,93.409871,7.364299
cuda,mobilenet_v2,96,1.670587,8.874130,2.560885,13.582226,5.507419,2.137356,0.281243,53.269571,7.363533
cuda,mobilenet_v3_large,32,1.796162,8.896430,3.206419,15.312275,6.042385,2.308381,0.286598,137.722934,9.730508
cuda,nvidia_deeprecommender,256,0.175757,1.091322,0.135958,2.149220,0.124744,0.073009,0.010074,1.200346,0.424264
cuda,pytorch_CycleGAN_and_pix2pix,1,0.669784,2.652344,1.215224,4.638697,1.862283,0.720346,0.075053,3.368989
cuda,pytorch_stargan,16,0.661000,2.169793,0.805956,3.661144,0.968010,0.332246,0.048202,2.333551,19.744340
cuda,pytorch_struct,200,0.289495,1.176262,0.148864,2.632286,0.263621,0.134435,0.022799,1.616159,14.831439
cuda,pytorch_unet,1,0.799863,3.956521,1.185953,6.680108,2.299227,1.005203,0.083524,0.643081,3.953022
cuda,resnet152,32,4.814863,16.537493,8.275309,23.390735,11.255088,4.660903,1.256027,49.982457,15.415118
cuda,resnet18,16,0.660234,4.619846,1.127732,7.399483,2.072453,0.822592,0.076271,30.099962,3.942675
cuda,resnet50,32,1.674682,8.123171,2.718095,13.171081,4.617103,2.256566,0.266635,49.273469,7.860459
cuda,resnext50_32x4d,8,1.673257,7.496910,2.332060,12.786217,4.450376,1.974159,0.252149,81.872371,7.712343
cuda,shufflenet_v2_x1_0,128,1.863976,8.557737,2.600373,14.570890,6.007176,2.757323,0.320395,51.191052,8.717919
cuda,soft_actor_critic,256,0.155423,1.444091,0.067849,2.336489,0.070276,0.040621,0.006497,0.964607
cuda,speech_transformer,32,3.262708,7.911776,2.402105,12.619058,4.873368,2.180487,0.291711,7.241122
cuda,squeezenet1_1,32,0.296896,3.522251,0.672437,6.361110,1.740902,0.793676,0.049150,45.437663,3.526719
