dev,name,batch_size,time,memory,graphs
cuda,adv_inception_v3,128,4.1995,13.0376,0
cuda,beit_base_patch16_224,64,2.5425,10.5215,0
cuda,botnet26t_256,128,2.4982,11.4931,0
cuda,cait_m36_384,2,2.6258,9.6348,0
cuda,coat_lite_mini,128,2.6843,11.7632,0
cuda,convit_base,32,2.5076,7.7551,0
cuda,convmixer_768_32,32,3.0402,13.4316,0
cuda,convnext_base,32,2.6503,7.9234,0
cuda,crossvit_9_240,64,2.4207,3.6681,0
cuda,cspdarknet53,64,2.6228,10.4972,0
cuda,deit_base_distilled_patch16_224,64,2.4666,9.6711,0
cuda,densenet121,64,2.6241,8.4771,0
cuda,dla102,64,2.6334,9.1978,0
cuda,dm_nfnet_f0,128,2.7564,13.2571,0
cuda,dpn107,32,2.8420,10.7722,0
cuda,eca_botnext26ts_256,128,2.5865,15.8396,0
cuda,eca_halonext26ts,128,2.6438,15.9545,0
cuda,ecaresnet101d,64,2.7067,11.2783,0
cuda,ese_vovnet19b_dw,128,2.4160,9.7116,0
cuda,fbnetc_100,128,2.5869,6.9650,0
cuda,fbnetv3_b,128,2.7188,10.9923,0
cuda,gernet_l,128,2.6454,8.2190,0
cuda,ghostnet_100,128,2.6138,5.3469,0
cuda,gluon_inception_v3,128,2.8618,13.0376,0
cuda,gluon_senet154,32,2.8857,12.2349,0
cuda,gluon_xception65,32,2.7806,13.6586,0
cuda,gmixer_24_224,64,2.4550,7.6582,0
cuda,gmlp_s16_224,64,2.4445,9.1491,0
cuda,hardcorenas_a,128,2.4474,6.0106,0
cuda,hrnet_w18,128,3.6121,16.5779,0
cuda,inception_v3,128,2.7967,13.0376,0
cuda,jx_nest_base,64,2.8153,19.7281,0
cuda,lcnet_050,128,2.4222,2.1602,0
cuda,legacy_senet154,32,2.8849,12.2242,0
cuda,levit_128,128,2.4805,2.9701,0
cuda,mixer_b16_224,64,2.3939,7.9898,0
cuda,mixnet_l,64,2.6409,7.5510,0
cuda,mnasnet_100,128,2.4523,5.8478,0
cuda,mobilenetv2_100,128,2.4558,10.1997,0
cuda,mobilenetv3_large_100,128,2.5005,5.8226,0
cuda,mobilevit_s,64,2.5850,12.2020,0
cuda,nasnetalarge,16,3.2414,16.9180,0
cuda,nfnet_l0,128,2.6439,11.7311,0
cuda,pit_b_224,64,2.5508,11.6976,0
cuda,pnasnet5large,16,3.2024,18.2456,0
cuda,poolformer_m36,64,2.6432,15.9936,0
cuda,regnety_002,128,2.4646,2.5737,0
cuda,repvgg_a2,128,2.5593,5.2363,0
cuda,res2net101_26w_4s,64,2.7393,10.9395,0
cuda,res2net50_14w_8s,128,2.8730,15.4463,0
cuda,res2next50,128,2.7762,15.9129,0
cuda,resmlp_12_224,128,2.3388,6.9940,0
cuda,resnest101e,32,2.6562,8.1258,0
cuda,resnet18,128,2.3464,3.0322,0
cuda,rexnet_100,128,2.5948,11.9667,0
cuda,sebotnet33ts_256,64,2.5531,10.3432,0
cuda,selecsls42b,128,2.4660,6.1347,0
cuda,spnasnet_100,128,2.5785,6.4392,0
cuda,swin_base_patch4_window7_224,64,2.8506,15.0293,0
cuda,swsl_resnext101_32x16d,32,2.8682,14.0149,0
cuda,tf_efficientnet_b0,128,2.5811,11.6216,0
cuda,tf_mixnet_l,64,2.6347,8.3226,0
cuda,tinynet_a,128,2.5902,9.2485,0
cuda,tnt_s_patch16_224,64,2.8767,9.4608,0
cuda,twins_pcpvt_base,32,2.4695,5.8220,0
cuda,visformer_small,128,2.5792,10.8293,0
cuda,vit_base_patch16_224,64,2.4649,9.5883,0
cuda,volo_d1_224,64,2.6727,9.4597,0
cuda,xcit_large_24_p8_224,5,2.7982,9.2793,0
