dev,name,batch_size,time,memory,graphs
cuda,AlbertForMaskedLM,2,2.8729,8.9534,0
cuda,AlbertForQuestionAnswering,2,1.3758,8.8108,0
cuda,AllenaiLongformerBase,1,0.9970,3.0266,0
cuda,BartForCausalLM,4,1.3254,10.8949,0
cuda,BartForConditionalGeneration,2,1.3585,12.0942,0
cuda,BertForMaskedLM,64,1.2103,10.9164,0
cuda,BertForQuestionAnswering,64,1.1249,6.9911,0
cuda,BigBird,1,1.4317,3.2928,0
cuda,BlenderbotSmallForCausalLM,64,1.1163,9.6174,0
cuda,BlenderbotSmallForConditionalGeneration,64,1.3074,13.8862,0
cuda,CamemBert,1,0.9785,1.4151,0
cuda,DebertaForMaskedLM,4,1.0670,5.1128,0
cuda,DebertaForQuestionAnswering,4,1.0772,3.4768,0
cuda,DebertaV2ForMaskedLM,1,1.2225,10.8224,0
cuda,DebertaV2ForQuestionAnswering,1,1.2403,10.5301,0
cuda,DistilBertForMaskedLM,16,0.9440,2.0895,0
cuda,DistilBertForQuestionAnswering,32,0.9699,1.9438,0
cuda,DistillGPT2,1,0.9503,1.1978,0
cuda,ElectraForCausalLM,1,0.9938,0.5249,0
cuda,ElectraForQuestionAnswering,64,1.3032,14.2179,0
cuda,GPT2ForSequenceClassification,4,1.2327,10.8395,0
cuda,GPTNeoForCausalLM,1,1.1601,15.9637,0
cuda,GPTNeoForSequenceClassification,1,1.1788,15.9380,0
cuda,GoogleFnet,1,1.0826,1.0666,0
cuda,LayoutLMForMaskedLM,16,1.3133,15.0082,0
cuda,LayoutLMForSequenceClassification,16,1.2345,11.0851,0
cuda,M2M100ForConditionalGeneration,2,1.2806,5.7594,0
cuda,MBartForCausalLM,16,1.0694,4.5535,0
cuda,MBartForConditionalGeneration,8,1.2363,5.0859,0
cuda,MT5ForConditionalGeneration,2,1.1436,3.8714,0
cuda,MegatronBertForCausalLM,2,1.1758,4.0354,0
cuda,MegatronBertForQuestionAnswering,8,1.1683,3.9927,0
cuda,MobileBertForMaskedLM,16,1.5654,2.4888,0
cuda,MobileBertForQuestionAnswering,32,1.5697,2.6717,0
cuda,OPTForCausalLM,4,0.9647,1.6587,0
cuda,PLBartForCausalLM,16,0.9443,2.8356,0
cuda,PLBartForConditionalGeneration,8,1.0109,2.3987,0
cuda,PegasusForCausalLM,8,0.8812,2.9439,0
cuda,PegasusForConditionalGeneration,4,1.0218,4.9639,0
cuda,RobertaForCausalLM,4,0.9824,1.3991,0
cuda,RobertaForQuestionAnswering,64,1.1314,6.9911,0
cuda,Speech2Text2ForCausalLM,64,0.9566,2.3026,0
cuda,T5ForConditionalGeneration,4,1.2169,10.3887,0
cuda,T5Small,1,1.1084,2.7431,0
cuda,TrOCRForCausalLM,8,1.0556,2.8454,0
cuda,XGLMForCausalLM,2,1.0170,7.0945,0
cuda,XLNetLMHeadModel,4,1.4499,10.3729,0
cuda,YituTechConvBert,1,2.5481,1.3873,0
