dev,name,batch_size,time,memory,graphs
cuda,adv_inception_v3,128,7.0171,15.0433,2
cuda,beit_base_patch16_224,64,4.7781,10.5213,2
cuda,botnet26t_256,128,5.4750,11.4926,2
cuda,cait_m36_384,2,11.8961,9.6342,2
cuda,coat_lite_mini,128,4.7339,11.6359,2
cuda,convit_base,32,4.9484,7.8444,27
cuda,convmixer_768_32,32,5.6326,13.6109,2
cuda,convnext_base,32,6.0036,7.9234,2
cuda,crossvit_9_240,64,5.6769,3.6677,2
cuda,cspdarknet53,64,9.7439,10.4972,2
cuda,deit_base_distilled_patch16_224,64,4.0065,9.6711,2
cuda,densenet121,64,10.4615,8.4880,14
cuda,dla102,64,5.6562,9.2715,2
cuda,dm_nfnet_f0,128,12.5245,14.1474,2
cuda,dpn107,32,20.6601,10.7721,2
cuda,eca_botnext26ts_256,128,5.8874,15.8401,2
cuda,eca_halonext26ts,128,6.1757,15.9545,2
cuda,ecaresnet101d,64,7.7578,11.2794,2
cuda,ese_vovnet19b_dw,128,4.1913,9.7105,2
cuda,fbnetc_100,128,7.5501,6.9664,2
cuda,fbnetv3_b,128,12.7410,10.9923,2
cuda,gernet_l,128,8.2387,8.2190,2
cuda,ghostnet_100,128,6.3306,5.3437,2
cuda,gluon_inception_v3,128,7.0937,15.0433,2
cuda,gluon_senet154,32,13.1651,12.2335,2
cuda,gluon_xception65,32,7.8602,14.5669,2
cuda,gmixer_24_224,64,5.1297,7.6582,2
cuda,gmlp_s16_224,64,4.9359,9.1491,2
cuda,hardcorenas_a,128,4.8668,6.0106,2
cuda,hrnet_w18,128,24.0860,16.5782,2
cuda,inception_v3,128,7.0023,15.0433,2
cuda,jx_nest_base,64,8.2783,19.7422,2
cuda,lcnet_050,128,3.9889,2.1586,2
cuda,legacy_senet154,32,14.3243,13.2130,2
cuda,levit_128,128,8.0741,3.3075,2
cuda,mixer_b16_224,64,3.4388,7.9898,2
cuda,mixnet_l,64,15.7921,7.5497,2
cuda,mnasnet_100,128,6.0938,5.8478,2
cuda,mobilenetv2_100,128,6.0785,10.1997,2
cuda,mobilenetv3_large_100,128,6.0202,5.8218,2
cuda,mobilevit_s,64,7.3624,12.2022,2
cuda,nasnetalarge,16,34.3335,15.4129,2
cuda,nfnet_l0,128,8.8308,11.7358,2
cuda,pit_b_224,64,4.3576,11.6979,2
cuda,pnasnet5large,16,27.8349,17.0393,2
cuda,poolformer_m36,64,8.6502,15.9926,2
cuda,regnety_002,128,6.8820,2.5749,2
cuda,repvgg_a2,128,7.8798,5.2368,2
cuda,res2net101_26w_4s,64,13.2215,11.7873,2
cuda,res2net50_14w_8s,128,11.2717,17.0183,2
cuda,res2next50,128,7.2022,17.3280,2
cuda,resmlp_12_224,128,3.4765,6.9945,2
cuda,resnest101e,32,11.4236,8.1258,2
cuda,resnet18,128,2.9116,3.0306,2
cuda,rexnet_100,128,8.0450,11.9667,2
cuda,sebotnet33ts_256,64,7.1629,10.3424,2
cuda,selecsls42b,128,4.0868,6.8294,2
cuda,spnasnet_100,128,7.5306,6.4392,2
cuda,swin_base_patch4_window7_224,64,13.6710,15.0306,2
cuda,swsl_resnext101_32x16d,32,5.6951,14.0149,2
cuda,tf_efficientnet_b0,128,7.4070,11.6207,2
cuda,tf_mixnet_l,64,19.3628,8.3264,2
cuda,tinynet_a,128,7.8920,9.2476,2
cuda,tnt_s_patch16_224,64,7.0880,9.4608,2
cuda,twins_pcpvt_base,32,9.2267,5.8231,2
cuda,visformer_small,128,4.0253,10.8293,2
cuda,vit_base_patch16_224,64,4.0250,9.5883,2
cuda,volo_d1_224,64,5.8553,9.4615,2
cuda,xcit_large_24_p8_224,5,10.1782,9.2802,2
