dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,23.586575,20.771379,17.947706,10.259519,2.349286,15.612774,4.154534,1.832708,0.267557,10.076114,24.016836,17.958017
cuda,Background_Matting,4,21.598384,19.542471,15.651099,8.702241,2.372450,15.598455,5.202981,2.779904,0.217557,13.174066,26.652621,22.627888
cuda,LearningToPaint,96,12.770890,11.915163,8.207701,5.533334,0.938928,9.356498,1.108842,0.673494,0.071381,13.167307,25.160102,18.002587
cuda,Super_SloMo,6,20.981137,18.937745,15.722133,8.945285,2.426367,14.321554,5.065494,2.673866,0.130397,7.131204,15.063706,6.792834
cuda,alexnet,128,5.752306,5.448094,2.287339,1.939649,0.173718,6.059939,0.875373,0.286149,0.012585,4.683744,8.986992,4.536390
cuda,attention_is_all_you_need_pytorch,256,24.517071,21.868499,18.858480,10.602561,2.172464,17.010800,4.411347,1.995593,0.354017,14.273876,30.859565,23.274205
cuda,dcgan,32,5.465579,5.186046,2.009142,1.545488,0.312395,2.371201,0.165795,0.099423,0.011244,0.117767,1.269495
cuda,demucs,4,11.794396,11.022053,7.800597,7.047595,0.416511,11.806998,0.908128,0.532751,0.033016,6.227022,9.342945,11.428313
cuda,densenet121,4,47.186124,42.881645,39.568112,22.597169,6.594377,33.601843,12.887907,5.284333,0.697569,28.189737,55.858589,46.287770
cuda,dlrm,1024,4.705348,4.415590,1.600210,1.161279,0.161918,2.645667,0.468990,0.139130,0.015057,0.130922,1.789441
cuda,drq,1,6.870052,6.430254,2.633735,2.264893,0.110766,3.919313,0.116962,0.071156,0.013200,0.264043,2.041213
cuda,fastNLP_Bert,6,23.765340,20.839384,17.955767,11.461157,1.798683,16.784675,3.522136,1.736796,0.300845,0.340189,6.565793,7.632822
cuda,functorch_dp_cifar10,64,11.430585,10.738309,7.584647,5.076032,1.185270,10.756110,1.975922,0.855528,0.057402,27.209377,36.120044,34.143955
cuda,hf_Albert,8,25.057504,23.161473,19.470805,13.663772,1.632894,22.000101,2.980661,1.446768,0.155335,2.890359,9.380916,13.003934
cuda,hf_Bart,4,30.052685,24.323640,21.278927,12.928174,2.305111,20.395290,3.561213,2.178197,0.285378,4.344552,3.824372,14.335403
cuda,hf_Bert,4,23.263029,19.215437,16.210812,9.734193,1.742119,15.593058,2.930218,1.604285,0.280560,0.565107,8.185593,8.327797
cuda,hf_Bert_large,4,36.635569,29.163880,26.113898,13.500446,3.306254,22.222260,6.500442,3.086924,0.730829,0.641578,11.818419,12.997790
cuda,hf_BigBird,2,65.946815,56.541105,53.384819,27.238683,8.491298,45.326366,19.574896,9.502856,0.583653,13.023398,8.457754,40.265271
cuda,hf_DistilBert,8,14.951029,13.472035,9.768332,6.217680,0.933987,10.041681,1.563575,0.874142,0.116568,2.196500,5.398164,7.039785
cuda,hf_GPT2,4,20.485990,17.767692,14.813080,8.255361,1.864666,11.444994,3.371068,1.616069,0.242114,0.450854,2.747019,5.666150
cuda,hf_Reformer,4,19.931111,17.658814,14.867897,12.675842,0.744229,16.600434,1.176888,0.675822,0.055222,0.431709,5.460405,5.193606
cuda,hf_T5_large,2,81.427413,65.743006,62.814822,30.938626,7.767061,44.825660,14.908510,6.049595,1.682316,5.871618,36.988524,28.359347
cuda,lennard_jones,1000,3.806723,3.565933,0.994705,0.788670,0.027389,1.608979,0.067407,0.037207,0.006066,0.102480,0.955594
cuda,mnasnet1_0,32,20.391848,18.635344,15.684195,9.282178,2.186136,14.216629,3.301336,1.744675,0.199186,42.269348,80.321527,49.570680
cuda,mobilenet_v2,96,21.891490,20.094975,17.148302,10.357579,2.345581,15.406875,3.736997,1.886947,0.223439,45.226928,99.887511,52.811948
cuda,mobilenet_v3_large,32,21.893326,19.947937,16.987546,10.170276,2.425984,16.651716,3.729838,2.148129,0.228552,67.540961,104.869143,76.635083
cuda,nvidia_deeprecommender,256,4.233285,3.937526,1.274595,0.926049,0.104945,3.581699,0.082252,0.058769,0.008874,0.613618,3.383579,0.487571
cuda,phlippe_densenet,128,23.409625,21.548880,18.642078,12.099843,2.507672,18.268814,4.038984,2.376560,0.219108,57.548128,128.425707,66.411863
cuda,phlippe_resnet,128,10.371917,9.564370,6.628654,4.124339,0.855209,6.760622,0.904036,0.627074,0.068860,6.872802,14.796021,10.433331
cuda,pytorch_CycleGAN_and_pix2pix,1,11.192533,10.456294,7.344309,4.566007,0.906020,7.971029,1.792215,0.910269,0.062513,5.076376,14.019411,9.450642
cuda,pytorch_stargan,16,12.016488,11.250428,8.121911,5.174963,0.870377,8.800975,1.123565,0.493068,0.058972,14.648614,28.399132,19.223582
cuda,pytorch_struct,200,7.181747,6.747168,3.866508,3.251650,0.133086,6.790049,0.167440,0.118074,0.020317,0.000004,11.278984,3.689300
cuda,pytorch_unet,1,13.458352,12.474209,9.369500,6.213813,1.038421,10.702519,2.134533,1.034106,0.079553,14.259559,31.716329,19.868831
cuda,resnet152,32,43.287894,38.073128,34.808605,15.076773,6.603298,21.073424,8.220977,4.112845,0.941794,16.496753,33.151538,29.663539
cuda,resnet18,16,12.491327,11.626568,8.423297,5.676887,0.964051,9.643947,1.535297,0.934885,0.067320,11.736535,23.478814,16.738849
cuda,resnet50,32,19.980483,18.138807,15.001687,8.349294,2.295842,12.987129,3.162437,1.647332,0.201495,15.901947,33.922911,23.020205
cuda,resnext50_32x4d,8,18.937955,17.110260,13.990849,7.441213,2.094555,12.588195,2.705656,1.894417,0.190808,11.731511,21.264609,19.154935
cuda,shufflenet_v2_x1_0,128,21.581472,19.568949,16.400629,9.116588,2.486431,14.595973,4.302644,2.560661,0.264073,20.994619,45.738967,29.178555
cuda,soft_actor_critic,256,5.100070,4.805760,1.911281,1.697660,0.055372,3.072936,0.051562,0.039711,0.006577,0.221637,1.658360
cuda,speech_transformer,32,27.618579,24.294332,21.501268,13.139084,2.514997,21.496401,4.491334,2.423535,0.316051,0.000023,28.906531,11.089627
cuda,squeezenet1_1,32,6.861395,6.266048,3.117907,2.262570,0.393518,6.391630,1.210984,0.616755,0.035512,10.124354,14.667505,9.958900
cuda,timm_efficientnet,32,24.876137,21.813685,18.502554,10.829544,2.741462,17.898954,4.176785,2.446726,0.281996,61.825964,97.942277,71.851300
cuda,timm_nfnet,128,23.301630,19.527866,16.219983,7.931848,3.205938,15.653863,4.867332,2.137196,0.288542,24.132815,29.247600,35.286400
cuda,timm_regnet,32,25.654361,21.543198,18.054273,9.085011,3.233552,14.206676,3.762593,2.228265,0.343387,24.979207,29.895369,33.581132
cuda,timm_resnest,32,16.258077,15.138695,11.873448,8.582030,1.234720,14.686647,3.025955,1.475315,0.095716,44.436126,72.262935,51.866966
cuda,timm_vision_transformer,32,16.773403,14.949981,11.681848,7.230927,1.236952,12.665134,2.528170,1.434888,0.194570,11.217059,15.834685,18.006469
cuda,timm_vovnet,32,18.336185,16.116999,12.870010,8.010309,1.753106,13.873910,3.570740,1.768997,0.143657,17.011973,31.750084,24.767933
cuda,tts_angular,64,4.169170,3.911247,1.025106,0.905518,0.046418,1.710046,0.028560,0.018494,0.001858,0.099881,0.953975
cuda,vgg16,64,5.949228,5.546892,2.474669,1.988418,0.223402,5.799795,0.899000,0.349379,0.022497,4.915831,8.964162,4.684624
cuda,yolov3,16,29.952172,26.977636,23.684629,14.098778,3.747549,21.120518,6.313255,2.928063,0.360248,31.575397,67.909651,42.623596
