dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,36.035265,32.100343,27.607127,16.442178,4.756740,25.054443,8.870167,5.117764,0.557301,97.319839,13.732131
cuda,beit_base_patch16_224,64,20.092254,17.484714,13.263727,8.207395,1.472723,13.589069,3.364379,1.734326,0.232461,2.890277,7.004193
cuda,botnet26t_256,128,24.611134,22.315270,17.891727,13.456761,2.275246,20.001502,6.292394,2.388469,0.126386,55.184234,8.971868
cuda,cait_m36_384,4,48.037437,38.730339,35.156981,15.481210,5.571508,30.716211,12.679893,6.518195,1.916274,19.777390,21.751570
cuda,coat_lite_mini,128,24.211889,21.468678,16.954622,12.053197,2.045392,23.739457,6.871784,2.660656,0.208233,39.295893,13.880903
cuda,convit_base,64,21.462836,18.619234,14.883455,8.783060,2.317282,15.562184,4.185350,2.120557,0.253405,8.743991,9.266818
cuda,convmixer_768_32,32,18.025641,16.526685,13.107865,5.411764,2.964128,9.023025,2.523916,1.714185,0.252602,6.801820,2.739092
cuda,convnext_base,64,22.177758,17.750835,14.455446,8.100254,2.871318,16.498896,4.628974,2.339762,0.437581,7.310787,11.470823
cuda,crossvit_9_240,128,25.303490,21.728460,18.557998,10.253977,2.762921,21.659611,6.090242,2.949441,0.372460,34.398830,14.399815
cuda,cspdarknet53,64,27.019104,22.587166,18.500474,10.113729,2.995035,16.232628,4.493905,2.374709,0.313512,53.136614,9.358300
cuda,deit_base_distilled_patch16_224,64,18.341374,16.341837,11.963187,7.671207,1.201498,14.050869,2.719243,1.473617,0.189189,4.183622,7.705566
cuda,dla102,128,34.237014,29.813740,26.494115,13.259585,4.828216,19.760217,7.106583,3.523237,0.524265,38.015342,11.704665
cuda,dm_nfnet_f0,128,23.744832,18.782293,15.461199,7.594301,3.435910,15.102824,4.590189,2.076548,0.252216,26.053677,11.466912
cuda,dpn107,32,42.377754,35.146039,30.915862,15.723128,5.163083,23.910260,7.189772,3.973896,0.514101,28.148887,14.260246
cuda,eca_botnext26ts_256,128,25.990154,23.533156,19.021269,14.060978,3.130303,19.632550,5.894783,2.407209,0.146433,59.832859,8.861814
cuda,ese_vovnet19b_dw,128,17.505100,15.401790,10.977697,7.945506,1.316681,13.341602,3.398658,1.440419,0.104142,50.000423,6.810486
cuda,fbnetc_100,128,27.698164,23.685557,19.230478,11.903468,3.004688,17.612783,4.352008,2.504144,0.275351,90.763786,8.934173
cuda,fbnetv3_b,128,38.916410,32.885182,28.535233,15.490386,5.205467,23.803075,7.732714,3.691194,0.597525,102.699517,13.896550
