dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio,eager_peak_mem,dynamo_peak_mem,calls_captured,unique_graphs,graph_breaks,unique_graph_breaks
cuda,BERT_pytorch,16,1.9147,24.6251,56.7889,0.9130,2.9107,3.1879,538,1,5,4
cuda,Background_Matting,4,1.0622,172.3111,58.8244,0.9123,11.5193,12.6270,183,1,5,4
cuda,LearningToPaint,96,1.1240,12.1970,42.6112,0.6387,0.9477,1.4838,71,1,5,4
cuda,Super_SloMo,6,1.1390,104.1414,36.2628,1.3192,6.3301,4.7985,374,1,5,4
cuda,alexnet,128,1.0717,11.4360,13.8093,0.8346,1.6078,1.9264,22,1,5,4
cuda,attention_is_all_you_need_pytorch,256,1.0386,69.4022,65.0499,0.7913,4.7293,5.9764,548,1,5,4
cuda,dcgan,32,1.2166,1.5029,6.8456,0.8287,0.0788,0.0951,13,1,5,4
cuda,demucs,4,1.0280,72.9371,27.7364,0.7555,5.1786,6.8545,83,4,7,5
cuda,densenet121,4,2.3665,19.7291,122.6181,0.6469,0.6314,0.9760,431,1,5,4
cuda,dlrm,1024,1.5868,2.2700,6.6523,0.9522,4.3721,4.5915,36,1,4,3
cuda,drq,1,1.1671,2.6024,10.5682,0.6493,0.0588,0.0906,30,2,4,3
cuda,fastNLP_Bert,6,1.3713,43.7618,41.5012,1.1054,5.3672,4.8553,445,6,9,6
cuda,functorch_dp_cifar10,64,2.4867,3.2810,53.1159,0.3989,0.1866,0.4678,69,1,5,4
cuda,gat,0,0.0000
cuda,gcn,0,0.0000
cuda,hf_Albert,8,1.6566,45.9036,33.5922,0.9347,6.5757,7.0353,436,1,4,3
cuda,hf_Bart,4,1.2240,46.4090,47.6868,0.7998,5.7607,7.2030,642,9,15,7
cuda,hf_Bert,4,1.1376,34.0654,30.7784,0.9344,4.1537,4.4453,367,1,4,3
cuda,hf_Bert_large,4,1.1476,80.2876,47.4147,0.9322,9.5187,10.2108,715,1,4,3
cuda,hf_BigBird,2,2.4570,88.2259,121.2604,0.6821,6.1191,8.9711,2905,64,60,8
cuda,hf_DistilBert,8,1.1437,34.7707,25.6633,0.8317,4.3259,5.2016,203,1,4,3
cuda,hf_GPT2,4,1.3325,37.4514,34.4363,0.9095,5.7904,6.3669,635,1,4,3
cuda,hf_GPT2_large,0,0.0000
cuda,hf_Longformer,2,1.5378,90.4957,138.1811,0.3707,5.5763,15.0434,1710,159,130,9
cuda,hf_Reformer,4,1.1043,74.1112,39.4141,0.3862,1.5092,3.9077,490,45,98,10
cuda,hf_T5,8,1.3654,133.8389,38.9108,0.8700,19.2917,22.1736,795,1,4,3
cuda,hf_T5_large,2,1.4220,134.7763,136.9787,0.8219,17.3599,21.1214,2883,1,4,3
cuda,lennard_jones,1000,1.3216,0.9161,5.4264,0.5322,0.0184,0.0345,9,1,5,4
cuda,mnasnet1_0,32,1.2479,20.7918,99.7948,0.8108,1.5412,1.9008,152,1,5,4
cuda,mobilenet_v2,96,1.3526,51.2921,122.3266,1.1503,7.7659,6.7513,153,1,5,4
cuda,mobilenet_v2_quantized_qat,0,0.0000
cuda,mobilenet_v3_large,32,1.5148,17.6419,127.4539,0.8414,1.6498,1.9608,187,1,5,4
cuda,moco,0,0.0000
cuda,nvidia_deeprecommender,256,0.7988,10.7043,9.6717,0.6651,3.2850,4.9394,13,1,5,4
cuda,phlippe_densenet,128,1.7469,14.0560,161.0065,0.8562,1.3470,1.5734,186,1,5,4
cuda,phlippe_resnet,128,1.5221,5.3669,29.1089,0.4452,0.2265,0.5088,71,1,5,4
cuda,pytorch_CycleGAN_and_pix2pix,1,1.4915,8.1892,30.3131,0.6919,0.5067,0.7323,91,1,5,4
cuda,pytorch_stargan,16,1.2091,19.4533,44.2209,0.8997,1.1983,1.3319,56,1,5,4
cuda,pytorch_struct,200,1.3948,3.0677,21.7274,0.7259,0.7118,0.9806,41,1,5,4
cuda,pytorch_unet,1,1.1814,49.3271,48.9017,0.8501,3.5526,4.1790,71,1,5,4
cuda,resnet152,32,1.0548,78.7143,89.8342,0.8859,6.2690,7.0761,515,1,5,4
cuda,resnet18,16,1.2558,7.4908,42.5080,0.6278,0.5302,0.8445,69,1,5,4
cuda,resnet50,32,1.1153,34.0869,58.6606,0.8217,3.0568,3.7199,175,1,5,4
cuda,resnet50_quantized_qat,0,0.0000
cuda,resnext50_32x4d,8,1.2937,15.5127,46.0702,0.8251,1.2965,1.5713,175,1,5,4
cuda,sage,0,0.0000
cuda,shufflenet_v2_x1_0,128,1.3457,24.8908,72.9305,0.9672,2.8612,2.9583,271,1,5,4
cuda,soft_actor_critic,256,1.0601,1.1101,7.2842,0.6192,0.0329,0.0532,17,2,4,3
cuda,speech_transformer,32,1.4150,33.4375,67.9880,0.8395,1.1026,1.3135,767,9,14,6
cuda,squeezenet1_1,32,1.3469,6.9943,21.2021,0.8135,0.7692,0.9455,66,1,5,4
cuda,tacotron2,0,0.0000
cuda,timm_efficientnet,32,1.1159,32.3828,139.1463,0.9839,3.0653,3.1156,362,1,5,4
cuda,timm_nfnet,128,1.4245,135.5560,63.1758,0.8733,13.2213,15.1389,615,1,5,4
cuda,timm_regnet,32,1.0479,87.7239,62.5339,0.8632,6.6316,7.6822,520,1,5,4
cuda,timm_resnest,32,1.3444,23.0517,93.3202,0.8978,2.3733,2.6436,148,1,5,4
cuda,timm_vision_transformer,32,1.0977,26.6648,38.7538,0.8846,2.5476,2.8801,373,1,5,4
cuda,timm_vovnet,32,0.9408,39.8353,55.6471,0.7515,2.7041,3.5984,208,1,5,4
cuda,torchrec_dlrm,0,0.0000
cuda,tts_angular,64,0.9926,9.4602,5.6048,0.9848,0.3909,0.3969,2,1,6,5
cuda,vgg16,64,1.1551,92.8547,14.8372,0.6712,6.5739,9.7949,40,1,5,4
cuda,yolov3,16,1.1463,86.5296,109.9399,0.9276,7.7353,8.3387,262,1,5,4
