dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio,eager_peak_mem,dynamo_peak_mem,calls_captured,unique_graphs,graph_breaks,unique_graph_breaks
cuda,adv_inception_v3,128,0.9973,223.2324,3.8256,1.0002,13.3513,13.3492,313,1,5,4
cuda,beit_base_patch16_224,64,0.9976,128.2674,2.5683,1.0000,10.9279,10.9279,468,1,5,4
cuda,botnet26t_256,128,0.9819,149.3714,2.2991,1.0000,11.6626,11.6621,336,1,5,4
cuda,cait_m36_384,4,0.9959,216.3355,8.4477,1.0001,19.3864,19.3838,1341,1,5,4
cuda,coat_lite_mini,128,0.9983,192.9025,2.2067,1.0111,11.9063,11.7757,459,1,5,4
cuda,convit_base,64,0.9981,196.3015,2.4634,1.0000,15.4685,15.4685,497,1,5,4
cuda,convmixer_768_32,32,0.9988,355.6485,1.4616,1.0000,13.4369,13.4369,230,1,4,3
cuda,convnext_base,64,0.9925,272.8234,4.2734,1.0001,15.7574,15.7553,494,1,5,4
cuda,crossvit_9_240,128,0.9916,94.6627,3.5821,1.0001,7.4529,7.4520,599,1,5,4
cuda,cspdarknet53,64,0.9497,129.3827,4.2891,1.0000,10.7665,10.7665,438,1,5,4
cuda,deit_base_distilled_patch16_224,64,0.9974,119.4440,2.0101,1.0005,10.0788,10.0736,376,1,5,4
cuda,dla102,128,0.9972,250.1468,4.1007,0.9831,18.3716,18.6878,415,1,5,4
cuda,dm_nfnet_f0,128,0.9914,196.8318,4.5367,0.9113,13.2235,14.5110,615,1,5,4
cuda,dpn107,32,0.9599,192.5952,7.1711,1.0001,11.4042,11.4028,742,1,5,4
cuda,eca_botnext26ts_256,128,0.9854,195.6556,2.3956,1.0000,16.0020,16.0020,366,1,5,4
cuda,ese_vovnet19b_dw,128,0.9734,98.9552,1.6930,0.9999,9.8990,9.8999,157,2,5,4
cuda,fbnetc_100,128,0.9655,120.4348,3.5212,0.9999,7.0842,7.0851,380,2,5,4
cuda,fbnetv3_b,128,0.9634,160.1228,5.9851,1.0000,12.4385,12.4385,606,1,5,4
cuda,gernet_l,128,0.9647,141.5323,3.6291,1.0000,8.4638,8.4638,405,1,5,4
cuda,ghostnet_100,128,0.9934,110.0987,5.4452,1.0005,5.5373,5.5347,324,1,5,4
cuda,gluon_inception_v3,128,0.9973,223.3363,3.8018,1.0002,13.3513,13.3492,313,1,5,4
cuda,gluon_xception65,32,0.9955,180.4257,4.8787,1.0000,13.9207,13.9212,352,1,5,4
cuda,gmixer_24_224,128,0.9958,145.3536,3.5431,1.0000,15.4324,15.4319,631,1,5,4
cuda,gmlp_s16_224,128,0.9952,162.6749,3.3780,1.0000,18.4390,18.4390,487,1,5,4
cuda,hrnet_w18,128,0.9944,375.1807,8.4407,0.9997,16.7721,16.7773,1369,1,4,3
cuda,inception_v3,128,0.9974,223.2556,3.7805,1.0002,13.3513,13.3492,313,1,5,4
cuda,jx_nest_base,32,0.9891,121.0768,4.4271,1.0020,10.3838,10.3628,858,1,5,4
cuda,lcnet_050,128,0.9501,36.9677,1.6413,1.0004,2.3656,2.3646,164,1,5,4
cuda,mixer_b16_224,128,0.9981,158.0984,1.7102,1.0000,15.9932,15.9932,223,1,5,4
cuda,mixnet_l,128,0.9825,248.5263,6.1832,1.0000,15.1814,15.1814,673,1,5,4
cuda,mnasnet_100,128,0.9653,95.3250,2.8762,0.9998,5.9581,5.9590,301,2,5,4
cuda,mobilenetv2_100,128,0.9654,95.5043,2.8251,1.0001,10.3112,10.3102,300,1,5,4
cuda,mobilenetv3_large_100,128,0.9637,83.1697,2.9601,0.9996,6.0360,6.0383,311,1,5,4
cuda,mobilevit_s,64,0.9725,120.4151,3.5653,1.0000,12.3998,12.3992,516,2,5,4
cuda,nfnet_l0,128,0.9949,169.5211,3.8616,0.9999,12.0041,12.0056,546,1,5,4
cuda,pit_b_224,64,0.9964,158.0229,2.2549,1.0001,12.0651,12.0641,422,1,5,4
cuda,pnasnet5large,16,0.9910,292.6898,7.5380,1.0694,18.7672,17.5497,954,1,4,3
cuda,poolformer_m36,64,0.9888,173.4202,5.2328,0.9998,16.2545,16.2572,695,1,5,4
cuda,regnety_002,128,0.9261,48.6269,3.3376,1.0001,2.7264,2.7261,364,1,5,4
cuda,repvgg_a2,128,0.9609,126.0467,3.5370,1.0005,5.5460,5.5434,393,1,5,4
cuda,res2net101_26w_4s,64,0.9984,150.9414,6.7891,1.0000,11.1593,11.1597,803,1,5,4
cuda,res2net50_14w_8s,128,0.9992,212.8499,5.7678,1.0001,15.6502,15.6486,699,1,5,4
cuda,res2next50,128,0.9996,252.4228,3.1995,1.0002,16.1121,16.1084,395,1,5,4
cuda,resmlp_12_224,128,0.9942,63.8860,1.7268,1.0000,7.1518,7.1518,199,1,5,4
cuda,resnest101e,64,0.9962,250.6455,7.2614,1.0000,17.3046,17.3046,1018,1,5,4
cuda,rexnet_100,128,0.9675,117.2744,3.9175,1.0000,12.0861,12.0858,400,1,5,4
cuda,sebotnet33ts_256,64,0.9704,115.3027,3.2279,1.0000,10.4679,10.4674,461,2,5,4
cuda,selecsls42b,128,0.9988,91.8048,1.4750,1.0003,6.8900,6.8880,132,1,5,4
cuda,spnasnet_100,128,0.9604,102.5589,3.4775,0.9996,6.5502,6.5530,372,1,5,4
cuda,swin_base_patch4_window7_224,64,0.9942,236.3257,6.0692,0.9999,15.4454,15.4464,1378,1,5,4
cuda,swsl_resnext101_32x16d,32,0.9987,216.9762,3.8571,1.0001,15.1022,15.1001,411,1,5,4
cuda,tf_efficientnet_b0,128,0.9743,132.0010,3.6166,1.0000,11.7368,11.7362,367,1,5,4
cuda,tf_mixnet_l,128,0.9821,258.3567,6.9035,0.9999,16.7147,16.7163,688,1,5,4
cuda,tinynet_a,128,0.9645,107.7511,4.0152,1.0001,9.3704,9.3696,431,1,5,4
cuda,tnt_s_patch16_224,128,0.9987,468.7795,4.1078,1.0001,19.0046,19.0035,822,1,5,4
cuda,twins_pcpvt_base,64,0.9922,135.3952,6.5384,1.0005,11.7481,11.7417,1018,1,5,4
