dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio,eager_peak_mem,dynamo_peak_mem,calls_captured,unique_graphs,graph_breaks,unique_graph_breaks
cuda,BERT_pytorch,16,0.9947,47.6614,3.1622,1.0000,2.9107,2.9107,538,1,5,4
cuda,Background_Matting,4,0.9995,183.1609,1.8173,1.0026,11.5193,11.4896,183,1,5,4
cuda,LearningToPaint,96,0.9934,13.8102,0.8949,0.9989,0.9495,0.9506,71,1,5,4
cuda,Super_SloMo,6,0.9982,118.8787,1.9669,1.0073,6.3301,6.2840,374,1,5,4
cuda,alexnet,128,0.9995,12.2659,0.3022,1.0000,1.6078,1.6078,22,1,5,4
cuda,attention_is_all_you_need_pytorch,256,0.9889,72.8590,2.9496,1.0021,4.7293,4.7196,548,1,5,4
cuda,dcgan,32,0.9682,1.8542,0.2862,1.0000,0.0788,0.0788,13,1,5,4
cuda,demucs,4,0.9992,74.9165,0.7751,0.9975,5.1786,5.1918,83,4,7,5
cuda,densenet121,4,0.9911,49.4138,5.0009,1.0003,0.6411,0.6410,431,1,5,4
cuda,dlrm,1024,0.9873,3.5597,0.3015,1.0000,4.3721,4.3721,36,1,4,3
cuda,drq,1,0.9745,2.5788,0.4652,1.0000,0.0588,0.0588,30,2,4,3
cuda,fastNLP_Bert,6,0.9818,60.4381,3.3905,1.0002,5.3672,5.3660,445,6,9,6
cuda,functorch_dp_cifar10,64,0.9920,7.9886,0.7244,1.0000,0.1866,0.1866,69,1,5,4
cuda,gat,0,0.0000
cuda,gcn,0,0.0000
cuda,hf_Albert,8,0.9991,74.8387,1.8239,1.0000,6.5757,6.5757,436,1,4,3
cuda,hf_Bart,4,0.9814,56.0860,6.1802,0.9734,5.7607,5.9180,642,9,15,7
cuda,hf_Bert,4,0.9987,39.3178,3.4718,1.0000,4.1537,4.1537,367,1,4,3
cuda,hf_Bert_large,4,0.9737,94.5445,6.9178,1.0000,9.5187,9.5187,715,1,4,3
cuda,hf_BigBird,2,0.9555,199.3788,10.4568,0.9886,6.1191,6.1894,2905,64,60,8
cuda,hf_DistilBert,8,0.9893,39.3684,1.4548,1.0000,4.3259,4.3260,203,1,4,3
cuda,hf_GPT2,4,0.9888,50.8983,3.2552,1.0000,5.7904,5.7904,635,1,4,3
cuda,hf_GPT2_large,4,0.9850,243.2691,10.3136,1.0000,26.2394,26.2405,1883,1,4,3
cuda,hf_Longformer,2,0.8589,160.1569,8.6998,0.8601,5.5763,6.4836,1710,159,130,9
cuda,hf_Reformer,4,0.9916,82.4239,3.4158,0.7851,1.5092,1.9223,490,45,98,10
cuda,hf_T5,8,0.9903,184.2641,4.1019,1.0000,19.2917,19.2918,795,1,4,3
cuda,hf_T5_large,2,0.9842,193.8203,20.9931,1.0000,17.3599,17.3599,2883,1,4,3
cuda,lennard_jones,1000,0.9447,1.1912,0.2507,1.0000,0.0184,0.0184,9,1,5,4
cuda,mnasnet1_0,32,0.9931,26.0986,1.8594,1.0018,1.5412,1.5384,152,1,5,4
cuda,mobilenet_v2,96,0.9966,69.7250,1.8691,1.0003,7.7668,7.7644,153,1,5,4
cuda,mobilenet_v2_quantized_qat,96,1.0009,143.3652,2.5202,1.0002,11.7486,11.7463,203,1,5,4
cuda,mobilenet_v3_large,32,0.9966,27.9643,2.1161,0.9994,1.6495,1.6504,187,1,5,4
cuda,moco,32,0.9857,62.1802,25.3647,1.0080,3.8635,3.8329,729,78,78,11
cuda,nvidia_deeprecommender,256,0.9991,8.5647,0.2991,1.0002,3.2850,3.2844,13,1,5,4
cuda,phlippe_densenet,128,0.9866,24.4896,1.9868,1.0000,1.3470,1.3470,186,1,5,4
cuda,phlippe_resnet,128,0.9898,7.9670,0.8446,1.0000,0.2265,0.2265,71,1,5,4
cuda,pytorch_CycleGAN_and_pix2pix,1,0.9904,12.4338,0.7800,1.0000,0.5067,0.5067,91,1,5,4
cuda,pytorch_stargan,16,0.9959,23.6173,0.7633,1.0000,1.1983,1.1983,56,1,5,4
cuda,pytorch_struct,200,0.9818,3.7623,0.4452,1.0000,0.7118,0.7119,41,1,5,4
cuda,pytorch_unet,1,0.9979,58.3644,0.9800,1.0005,3.5526,3.5509,71,1,5,4
cuda,resnet152,32,0.9955,83.2774,5.8133,1.0002,6.2835,6.2824,515,1,5,4
cuda,resnet18,16,0.9942,9.2437,0.8412,1.0000,0.5294,0.5294,69,1,5,4
cuda,resnet50,32,0.9965,38.2585,1.9444,1.0003,3.0595,3.0587,175,1,5,4
cuda,resnet50_quantized_qat,32,1.0015,88.5051,2.3812,1.0003,6.6301,6.6278,163,1,5,4
cuda,resnext50_32x4d,8,0.9998,22.9958,2.0263,1.0000,1.2823,1.2823,175,1,5,4
cuda,sage,0,0.0000
cuda,shufflenet_v2_x1_0,128,0.9961,33.7737,2.1559,1.0000,2.8612,2.8612,271,1,5,4
cuda,soft_actor_critic,256,0.9220,1.1745,0.3024,0.9999,0.0329,0.0329,17,2,4,3
cuda,speech_transformer,32,0.9851,54.0207,3.7964,0.9961,1.1026,1.1070,767,9,14,6
cuda,squeezenet1_1,32,0.9875,9.4902,0.6139,0.9997,0.7671,0.7673,66,1,5,4
cuda,tacotron2,0,0.0000
cuda,timm_efficientnet,32,0.9444,38.3102,3.4541,1.0013,3.0692,3.0653,362,1,5,4
cuda,timm_nfnet,128,0.9918,194.6597,4.3118,0.9114,13.2213,14.5061,615,1,5,4
