dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio,eager_peak_mem,dynamo_peak_mem,calls_captured,unique_graphs,graph_breaks,unique_graph_breaks
cuda,adv_inception_v3,128,1.3174,169.4218,143.5006,0.9170,13.3513,14.5590,313,1,5,4
cuda,beit_base_patch16_224,64,1.0960,116.8939,27.7851,0.9248,10.9279,11.8168,468,1,5,4
cuda,botnet26t_256,128,1.2604,116.4411,87.3991,0.8623,11.6626,13.5245,336,1,5,4
cuda,cait_m36_384,4,1.1874,181.8595,86.5416,0.9005,19.3864,21.5274,1341,1,5,4
cuda,coat_lite_mini,128,1.4462,133.2193,77.5907,0.7543,11.9063,15.7848,459,1,5,4
cuda,convit_base,64,1.4387,136.3059,39.5836,1.0277,15.4685,15.0517,497,1,5,4
cuda,convmixer_768_32,32,1.0570,336.3889,30.9154,0.9839,13.4369,13.6564,230,1,4,3
cuda,convnext_base,64,1.0916,248.2082,42.3690,0.7585,15.7574,20.7743,494,1,5,4
cuda,crossvit_9_240,128,1.3349,70.5923,77.1050,0.8200,7.4529,9.0894,599,1,5,4
cuda,cspdarknet53,64,1.1814,104.0288,91.2248,0.9538,10.7665,11.2881,438,1,5,4
cuda,deit_base_distilled_patch16_224,64,1.0847,110.0126,30.5004,0.9075,10.0788,11.1063,376,1,5,4
cuda,dla102,128,1.3412,185.9377,86.8956,0.9641,18.3716,19.0555,415,1,5,4
cuda,dm_nfnet_f0,128,1.4194,137.3829,64.3027,0.8735,13.2235,15.1385,615,1,5,4
cuda,dpn107,32,1.1577,159.6801,84.1558,0.9283,11.4042,12.2847,742,1,5,4
cuda,eca_botnext26ts_256,128,1.2438,154.9094,97.0242,0.9160,16.0020,17.4703,366,1,5,4
cuda,ese_vovnet19b_dw,128,1.2114,79.5036,71.8985,0.8974,9.8990,11.0308,157,2,5,4
cuda,fbnetc_100,128,1.2072,96.3752,129.6163,0.8935,7.0842,7.9284,380,2,5,4
cuda,fbnetv3_b,128,1.2264,125.7285,152.7112,0.9954,12.4385,12.4965,606,1,5,4
cuda,gernet_l,128,1.0597,128.9341,75.5632,0.8613,8.4638,9.8272,405,1,5,4
cuda,ghostnet_100,128,1.7175,63.8713,228.6317,0.9565,5.5373,5.7890,324,1,5,4
cuda,gluon_inception_v3,128,1.3186,169.0932,147.1524,0.9170,13.3513,14.5590,313,1,5,4
cuda,gluon_xception65,32,1.0287,174.5753,79.4605,0.8947,13.9207,15.5587,352,1,5,4
cuda,gmixer_24_224,128,1.3577,106.7058,40.0699,0.9576,15.4324,16.1162,631,1,5,4
cuda,gmlp_s16_224,128,1.3534,119.8602,49.4702,0.8656,18.4390,21.3024,487,1,5,4
cuda,hrnet_w18,128,1.3507,276.3901,215.2411,0.9322,16.7721,17.9921,1369,1,4,3
cuda,inception_v3,128,1.3166,169.4514,148.7143,0.9170,13.3513,14.5590,313,1,5,4
cuda,jx_nest_base,32,1.1933,100.3386,66.5066,0.8479,10.3838,12.2470,858,1,5,4
cuda,lcnet_050,128,1.5046,23.3699,96.7302,0.8810,2.3656,2.6851,164,1,5,4
cuda,mixer_b16_224,128,1.1024,143.6749,27.5273,0.9604,15.9932,16.6527,223,1,5,4
cuda,mixnet_l,128,1.1434,213.3800,147.9130,0.8918,15.1814,17.0241,673,1,5,4
cuda,mnasnet_100,128,1.2083,76.1616,112.0550,0.9103,5.9581,6.5455,301,2,5,4
cuda,mobilenetv2_100,128,1.2877,71.5899,122.7636,1.1613,10.3112,8.8788,300,1,5,4
cuda,mobilenetv3_large_100,128,1.2793,62.6927,156.0250,0.9144,6.0360,6.6011,311,1,5,4
cuda,mobilevit_s,64,1.2066,96.9549,185.6136,0.9255,12.3998,13.3977,516,2,5,4
cuda,nfnet_l0,128,1.4161,118.8928,69.9363,0.9098,12.0041,13.1936,546,1,5,4
cuda,pit_b_224,64,1.1870,132.7318,38.3636,0.7981,12.0651,15.1165,422,1,5,4
cuda,pnasnet5large,16,0.9823,295.9373,141.3302,1.2139,18.7672,15.4607,954,1,4,3
cuda,poolformer_m36,64,1.1705,146.2089,81.8709,0.8195,16.2545,19.8338,695,1,5,4
cuda,regnety_002,128,1.1932,37.7642,98.2563,0.8013,2.7264,3.4024,364,1,5,4
cuda,repvgg_a2,128,1.1268,107.5286,53.6504,0.7788,5.5460,7.1215,393,1,5,4
cuda,res2net101_26w_4s,64,1.1459,131.8658,133.1166,0.9164,11.1593,12.1771,803,1,5,4
cuda,res2net50_14w_8s,128,1.3041,162.8303,106.2814,0.9054,15.6502,17.2864,699,1,5,4
cuda,res2next50,128,1.1965,210.5296,77.8211,0.9014,16.1121,17.8755,395,1,5,4
cuda,resmlp_12_224,128,0.9093,70.1393,36.5010,0.9691,7.1518,7.3799,199,1,5,4
cuda,resnest101e,64,1.2206,204.6247,142.3651,0.9562,17.3046,18.0964,1018,1,5,4
cuda,rexnet_100,128,1.2098,93.6987,272.7755,1.0166,12.0861,11.8888,400,1,5,4
cuda,sebotnet33ts_256,64,1.3284,83.9710,112.5537,0.8393,10.4679,12.4724,461,2,5,4
cuda,selecsls42b,128,1.2086,75.8833,85.7782,0.9761,6.8900,7.0588,132,1,5,4
cuda,spnasnet_100,128,1.1794,83.5199,130.3020,0.9175,6.5502,7.1395,372,1,5,4
cuda,swin_base_patch4_window7_224,64,1.1670,201.0232,97.6784,0.8653,15.4454,17.8507,1378,1,5,4
cuda,swsl_resnext101_32x16d,32,1.0590,204.2045,50.7983,0.9075,15.1022,16.6420,411,1,5,4
cuda,tf_efficientnet_b0,128,1.2509,102.7496,150.9606,0.9912,11.7368,11.8411,367,1,5,4
cuda,tf_mixnet_l,128,1.1621,218.1284,140.9531,0.9609,16.7147,17.3957,688,1,5,4
cuda,tinynet_a,128,1.1825,87.7583,150.2794,1.0278,9.3704,9.1171,431,1,5,4
cuda,tnt_s_patch16_224,128,1.7107,273.7450,54.3031,0.9221,19.0046,20.6105,822,1,5,4
cuda,twins_pcpvt_base,64,1.2563,106.8713,115.8087,0.8600,11.7481,13.6602,1018,1,5,4
cuda,visformer_small,128,1.0451,121.6283,57.1011,0.9007,11.0740,12.2948,313,1,5,4
cuda,vit_base_patch16_224,64,1.0806,109.8827,27.8293,0.9119,9.9911,10.9561,373,1,5,4
cuda,volo_d1_224,64,1.3544,112.5266,62.2117,0.8975,9.6263,10.7261,614,1,5,4
cuda,xcit_large_24_p8_224,5,1.2632,105.2641,103.1855,0.9329,10.0775,10.8020,1191,1,5,4
