dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,23.848011,20.650800,17.390610,10.112682,2.323788,15.468937,4.070306,1.809952,0.256104,10.061354,24.603325,17.924866
cuda,Background_Matting,4,21.364813,19.208698,15.307857,8.749715,2.371876,15.742894,5.281166,2.787530,0.207542,13.373393,27.416634,22.923596
cuda,LearningToPaint,96,13.573804,12.669650,8.210475,5.692719,0.903673,9.583617,1.108165,0.664633,0.065624,12.235699,23.646764,17.103498
cuda,Super_SloMo,6,20.993636,18.892185,15.133251,9.313811,2.609625,14.362069,4.997914,2.416970,0.118591,7.790799,7.690500
cuda,alexnet,128,5.779323,5.461836,2.245113,1.926226,0.170259,5.357765,0.722934,0.414050,0.012463,4.291044,7.902156,4.132407
cuda,attention_is_all_you_need_pytorch,256,23.847351,20.973933,17.952353,10.468070,2.113494,16.981503,4.341994,1.944433,0.331812,14.662680,31.560833,23.706966
cuda,dcgan,32,5.285066,4.996625,2.175129,1.741783,0.301205,2.736518,0.162211,0.097581,0.010174,0.117078,1.426591
cuda,demucs,4,13.196433,12.366366,8.682595,7.933599,0.406814,12.622061,0.895657,0.525285,0.031628,5.723965,8.747343,10.845028
cuda,densenet121,4,46.151594,41.302655,37.932389,21.795234,6.138336,32.852748,12.739207,5.167284,0.663655,29.086187,57.918532,46.772092
cuda,dlrm,1024,4.747011,4.434620,1.789205,1.365111,0.158914,2.837800,0.331744,0.130773,0.014443,0.120203,1.764407
cuda,drq,1,8.004328,7.533639,3.293066,2.931181,0.112297,4.646846,0.117412,0.072847,0.012669,0.401131,2.241558
cuda,fastNLP_Bert,6,25.916925,22.561704,18.814667,12.545231,1.781974,18.211301,3.637500,1.748746,0.276285,0.500754,6.620436,8.138964
cuda,functorch_dp_cifar10,64,11.476388,10.747273,7.621133,5.079277,1.171483,10.740546,1.944036,0.843942,0.052404,25.672217,34.421059,32.575872
cuda,hf_Albert,8,18.413961,16.390844,12.720263,6.966670,1.634034,12.041483,3.147153,1.419582,0.145447,0.002455,8.271612,6.860457
cuda,hf_Bart,4,29.704300,23.443132,20.286410,12.492967,2.310464,19.858008,3.501051,2.167355,0.264635,5.266812,3.907639,15.172618
cuda,hf_Bert,4,20.020644,16.686229,13.570661,7.604370,1.752884,12.783102,3.020376,1.819598,0.266884,0.002578,3.423972,7.102397
cuda,hf_Bert_large,4,32.868344,25.751962,22.807917,10.937337,3.619628,18.021175,6.274156,3.008550,0.719428,0.002708,3.030447,11.036565
cuda,hf_BigBird,2,64.578641,54.525380,51.341081,27.045428,8.447430,45.595823,19.465984,9.401834,0.554836,13.581610,7.909649,41.255385
cuda,hf_DistilBert,8,14.943216,13.363587,9.702342,6.401478,1.090868,10.033221,1.538176,0.856902,0.109638,2.229939,5.512348,7.042408
cuda,hf_GPT2,4,20.806521,17.599199,14.549638,8.902270,1.834075,12.198035,3.198474,1.571102,0.231040,0.327907,7.876609,5.616364
cuda,hf_Longformer,2,73.796885,65.052443,61.750489,40.912404,7.865555,55.654011,20.798168,7.381685,0.428594,16.197699,6.248291,39.475149
cuda,hf_Reformer,4,24.766723,21.361133,18.523972,16.566628,0.697730,20.480654,1.181241,0.673445,0.064803,0.465322,5.530333,5.181916
cuda,hf_T5,8,24.221800,20.037859,17.164474,9.317246,2.092786,14.795897,3.602117,1.858337,0.280641,2.183623,6.683582,9.972047
cuda,hf_T5_large,2,84.537000,63.546089,60.340209,28.996688,8.484048,43.943541,18.208423,6.082056,2.457233,4.328568,26.535271,28.646891
cuda,lennard_jones,1000,4.263551,4.012422,1.342244,1.139591,0.027767,2.029547,0.073143,0.036942,0.005900,0.102635,1.026143
cuda,mnasnet1_0,32,21.543742,19.660023,15.498275,9.607180,2.137443,14.684526,3.278483,1.740294,0.185928,35.949026,70.156674,43.520367
cuda,mobilenet_v2,96,23.097359,21.164544,17.105912,10.833867,2.490298,15.788681,3.734930,1.881609,0.215697,40.526847,91.134461,48.163171
cuda,mobilenet_v3_large,32,22.776853,20.691344,16.661150,10.221147,2.400242,17.092880,3.766513,2.163793,0.213872,59.591581,94.682929,69.051214
cuda,nvidia_deeprecommender,256,5.494891,5.171526,1.884010,1.536911,0.107117,4.815514,0.082899,0.058552,0.008564,0.616416,4.011847,0.488756
cuda,phlippe_densenet,128,22.954888,20.933418,17.868510,11.769988,2.280163,18.180263,4.240663,2.179148,0.205289,55.817240,128.711248,64.696112
cuda,phlippe_resnet,128,10.621894,9.749962,6.632358,4.282330,0.841301,6.999788,0.914322,0.626859,0.060629,6.809468,14.547338,10.437637
cuda,pytorch_CycleGAN_and_pix2pix,1,11.368244,10.573432,7.372244,4.828955,1.073720,8.262775,1.860707,0.907196,0.058668,4.408558,14.049294,8.983497
cuda,pytorch_stargan,16,11.834038,11.019803,7.785854,4.977097,0.857935,8.785004,1.120944,0.499004,0.054140,13.928423,27.316901,18.675139
cuda,pytorch_struct,200,7.176658,6.712307,3.847137,3.256805,0.133305,7.019902,0.168396,0.115798,0.019116,0.002687,10.438823,3.916924
cuda,pytorch_unet,1,13.580605,12.506111,9.304723,6.321373,1.039138,10.788524,2.170414,1.045591,0.075922,12.652008,29.374163,18.242471
cuda,resnet152,32,42.503592,36.898542,33.572989,14.970436,6.159199,21.279637,8.679260,4.099052,0.885874,16.228446,32.984377,29.249921
cuda,resnet18,16,13.022572,12.116863,8.213270,5.645781,0.943334,9.400493,1.553497,0.789787,0.063849,11.224367,24.324613,15.996600
cuda,resnet50,32,20.267240,18.270292,14.383250,8.245813,2.425836,12.568489,3.166848,1.650660,0.189368,14.272003,30.912718,21.207139
cuda,resnext50_32x4d,8,18.331294,16.363449,13.328139,7.295823,2.223421,11.840186,2.701140,1.652641,0.176712,10.927172,20.289994,17.879095
cuda,shufflenet_v2_x1_0,128,20.849484,18.698092,15.675438,8.941170,2.388952,14.491299,4.281348,2.509877,0.245744,20.108874,43.305015,28.256756
cuda,soft_actor_critic,256,5.292285,4.979356,2.199248,2.001912,0.054012,3.454803,0.050973,0.039315,0.006269,0.219474,1.733064
cuda,speech_transformer,32,27.797339,24.167715,21.312156,13.453231,2.523970,21.724731,4.460185,2.415713,0.297163,0.002929,28.366369,11.016377
cuda,squeezenet1_1,32,6.838605,6.210041,3.171768,2.361815,0.380132,6.202167,1.188993,0.603031,0.032938,9.985124,14.227030,9.844369
cuda,timm_efficientnet,32,24.078561,20.761528,17.660119,10.480417,2.663207,17.722703,4.115902,2.395016,0.262701,64.933488,104.297806,75.053205
cuda,timm_nfnet,128,22.915912,18.534952,15.278502,7.466441,3.186244,14.902621,4.811421,2.096123,0.250332,23.594538,29.186311,34.443322
cuda,timm_regnet,32,24.450296,19.687808,16.542283,8.511852,3.165206,13.616936,3.975060,1.960955,0.310413,23.920038,28.739849,32.435942
cuda,timm_resnest,32,15.175561,13.984919,10.956763,7.888374,1.188043,13.704138,3.010052,1.459566,0.090514,42.605891,70.656656,49.700079
cuda,timm_vision_transformer,32,16.149556,14.179708,11.003650,6.759280,1.395067,11.918840,2.323079,1.394879,0.180902,10.559170,15.455623,17.236855
cuda,timm_vovnet,32,17.859286,15.281709,12.209927,7.530177,1.714928,13.440033,3.570857,1.730686,0.135020,15.514952,29.495838,23.278244
cuda,tts_angular,64,4.380312,4.104173,1.331906,1.212113,0.045549,2.151276,0.028269,0.018219,0.001911,0.102052,1.090414
cuda,vgg16,64,6.030630,5.605968,2.656899,2.192499,0.220296,5.682867,0.894072,0.347874,0.019292,5.009799,8.735287,4.826241
cuda,yolov3,16,29.487668,26.208410,23.022593,13.966172,3.684909,20.795183,6.390185,2.923338,0.343385,31.957441,68.881141,42.746470
