dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,35.984780,32.074203,27.654334,16.388268,4.756982,25.059209,8.865405,5.116507,0.553531,39.132763,93.031874,52.920789
cuda,beit_base_patch16_224,64,17.902173,15.303879,12.134772,7.111547,1.467396,12.046464,3.306422,1.739879,0.234851,0.636108,2.883645,7.184963
cuda,botnet26t_256,128,24.917276,22.626575,18.005278,13.534417,2.237465,19.623363,5.818314,2.397849,0.125480,25.871934,53.555251,34.339504
cuda,cait_m36_384,4,44.520826,36.263467,33.081967,14.796739,4.902902,30.415934,12.328366,7.068898,1.934062,7.189498,19.402438,28.626622
cuda,coat_lite_mini,128,24.052373,21.725890,17.215098,12.290612,2.052190,24.008009,6.869049,2.654588,0.209759,13.615918,39.507202,27.533527
cuda,convit_base,64,21.603844,19.171279,14.760681,8.972616,2.032340,16.297780,4.351726,2.087167,0.250174,5.579078,8.346003,15.103542
cuda,convmixer_768_32,32,19.591242,18.083647,13.728245,5.784560,2.768829,10.146522,2.577093,1.745566,0.256274,3.445256,10.822561,2.870805
cuda,convnext_base,64,22.880354,18.268205,14.798490,8.260761,2.879077,16.880885,4.659178,2.372511,0.439407,5.937140,7.410263,17.641186
cuda,crossvit_9_240,128,27.200411,23.547505,19.054198,10.728482,2.574497,22.937261,6.320415,3.041321,0.390683,22.477181,34.006185,37.507455
cuda,cspdarknet53,64,27.134900,22.667687,18.629877,10.287705,3.046870,16.317655,4.275420,2.701118,0.315992,24.618929,53.988647,33.952391
cuda,deit_base_distilled_patch16_224,64,18.425382,16.384782,11.942080,7.582783,1.231237,14.101002,2.788033,1.517625,0.183898,2.379917,3.686658,10.256175
cuda,dla102,128,34.683101,30.300455,26.202264,13.505298,4.352941,20.400707,7.506102,3.519831,0.542951,17.208043,39.686496,28.841438
cuda,dm_nfnet_f0,128,23.819200,19.120997,15.616611,7.708282,3.440088,15.123127,4.618577,2.083166,0.250026,23.825469,29.150333,34.910084
cuda,dpn107,32,42.345640,34.921688,31.171990,15.904908,5.274774,24.297560,7.326923,4.069359,0.524970,13.908809,26.600873,28.026699
cuda,eca_botnext26ts_256,128,24.030144,21.589334,18.489737,13.576134,2.722574,19.105507,5.891214,2.416405,0.146393,32.427536,64.221922,40.832355
cuda,ese_vovnet19b_dw,128,17.384174,15.540586,11.081421,8.065532,1.321280,13.091650,3.099493,1.443774,0.104526,24.385374,47.009175,30.831310
cuda,fbnetc_100,128,27.391992,23.827538,19.295554,11.970195,3.029542,17.565426,3.979731,2.529377,0.269576,41.171669,92.057520,50.027825
cuda,fbnetv3_b,128,39.476084,33.397599,28.923929,15.638947,5.384623,23.685328,7.785850,3.777840,0.619935,48.642996,98.645611,62.474677
cuda,gernet_l,128,22.576769,18.803234,14.684508,8.083721,2.287758,12.323683,2.856706,1.683447,0.209300,22.917724,45.649568,29.645966
cuda,ghostnet_100,128,36.785127,31.308136,26.963654,15.770998,4.011952,26.893124,7.702383,3.816048,0.452204,99.803939,175.762884,115.268351
cuda,gluon_inception_v3,128,35.204259,31.187011,26.903769,15.671839,4.368510,24.386206,8.614088,5.009546,0.557680,43.744615,97.948137,57.163518
cuda,gluon_xception65,32,36.454111,31.418058,27.823222,12.776640,4.888694,17.925805,6.515630,3.153497,0.664424,14.753093,31.145739,25.593689
cuda,gmixer_24_224,128,23.633466,20.181387,15.856538,8.631680,1.940185,16.579645,5.162062,2.502926,0.375303,0.002455,6.185037,10.097546
cuda,gmlp_s16_224,128,24.685559,21.192894,16.923986,9.580360,2.173003,19.071214,5.170202,2.602850,0.365703,0.002581,12.661431,11.885587
cuda,hrnet_w18,128,94.132354,85.392114,80.980285,38.048118,16.062506,53.862424,24.264109,12.760176,4.730422,39.743893,85.746697,72.822287
cuda,inception_v3,128,35.447713,31.576066,27.113776,15.989179,4.618119,24.547405,8.664935,5.025833,0.554487,44.192178,99.061112,57.720969
cuda,jx_nest_base,32,31.214349,26.687057,23.625720,14.143713,3.162561,25.371246,8.818404,3.680322,0.531922,11.445209,19.809148,26.125358
cuda,lcnet_050,128,18.043732,16.332448,11.852393,8.135663,1.689297,12.337538,2.704488,1.379317,0.113750,40.838682,71.869541,47.008775
cuda,mixer_b16_224,128,16.122317,14.135592,10.256013,6.484455,1.150401,11.284908,1.942854,1.057812,0.133487,0.002643,5.260773,6.059039
cuda,mixnet_l,128,34.030635,27.738070,24.380308,14.002388,3.859815,22.066035,5.891011,3.394099,0.475085,63.790564,101.123133,76.012002
cuda,mnasnet_100,128,21.786836,18.965559,15.825794,10.116278,2.174888,14.652928,3.581736,1.866737,0.193642,38.434311,82.203017,45.519499
cuda,mobilenetv2_100,128,22.163347,19.330154,16.124243,9.978161,2.251358,14.904798,3.712597,1.845790,0.206256,41.664207,92.649046,49.038064
cuda,mobilenetv3_large_100,128,23.295798,20.383271,17.130463,10.916437,2.476835,17.563395,4.119417,2.109142,0.231679,67.850187,122.876208,77.159810
cuda,mobilevit_s,64,36.170415,32.506165,29.323962,22.045783,3.613984,35.314085,12.523448,6.018204,0.318640,55.534000,131.250956,72.641990
cuda,nfnet_l0,128,21.985598,18.128550,14.951160,7.568904,2.552031,15.059558,4.573587,1.985414,0.244692,28.813024,37.437559,39.060142
cuda,pit_b_224,64,18.497025,16.227712,13.018745,8.206881,1.466882,14.275555,3.669940,1.733813,0.208142,8.493701,11.872432,16.169670
cuda,pnasnet5large,16,64.359978,56.603440,53.328789,26.406543,9.770759,40.874233,18.291192,9.769375,1.777297,27.510503,50.149540,52.557915
cuda,poolformer_m36,64,35.457740,30.228838,27.005006,15.211634,5.336803,28.173515,13.906082,5.894959,0.546392,9.588153,26.849585,28.235879
cuda,regnety_002,128,21.267510,17.889132,14.672781,8.935972,2.197250,13.876109,3.296924,1.734599,0.215604,39.202060,69.194518,46.513443
cuda,repvgg_a2,128,21.263210,17.641268,14.443019,7.834839,2.358787,11.826001,3.147435,1.499510,0.194116,12.628329,25.347842,19.180968
cuda,res2net101_26w_4s,64,53.606837,46.678322,43.504941,21.105377,7.682234,30.586120,13.188698,6.454411,1.418822,29.223761,60.501151,47.033154
cuda,res2net50_14w_8s,128,48.363492,42.496532,39.337523,18.985117,6.534578,30.101394,12.456500,6.077831,1.167624,20.951990,38.310110,39.173344
cuda,res2next50,128,29.823963,26.524458,23.241157,12.463832,3.906622,19.203013,6.728011,3.506942,0.459898,16.522972,36.189888,27.490838
cuda,resmlp_12_224,128,13.610354,11.702126,8.391230,5.909823,0.825044,20.458568,1.742812,1.166600,0.118848,0.002379,7.298292,15.450782
cuda,resnest101e,64,47.801410,40.401919,37.149496,17.656540,6.231033,28.573780,11.112864,5.595407,1.077774,41.503635,75.762002,59.240129
cuda,rexnet_100,128,30.350816,26.318244,23.138791,15.033887,3.239339,25.430483,5.798163,2.891641,0.301840,138.890465,227.666807,153.008894
cuda,sebotnet33ts_256,64,29.144284,25.873507,22.677504,16.329077,3.327104,23.296108,7.681728,3.446712,0.198923,37.223650,71.879615,47.713955
cuda,selecsls42b,128,18.617770,17.077348,13.942483,9.094203,1.893409,15.007603,3.961308,1.935875,0.159378,26.508684,58.723909,34.461277
cuda,spnasnet_100,128,25.153501,21.530819,18.328448,11.125686,2.888923,16.499049,3.902106,2.423514,0.254929,46.922997,96.037453,55.407931
