dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,0.817124,27.673608,21.377067,2.066082,8.544015,5.404977,2.409344,0.158520,221.072476,210.449528
cuda,beit_base_patch16_224,64,0.854085,26.973439,22.624676,1.560146,4.932061,3.360714,1.167052,0.152424,88.803374,72.771240
cuda,botnet26t_256,128,0.745495,74.654200,72.136717,1.502304,6.280883,4.265619,1.528794,0.070328,182.779020,118.484416
cuda,cait_m36_384,2,2.466033,84.065190,67.323931,4.865186,17.235139,12.317116,3.864648,0.548896,178.793491,133.911355
cuda,convmixer_768_32,32,0.603173,8.671834,4.498685,0.903251,2.420895,1.582187,0.591739,0.098870,12.499454,11.422654
cuda,crossvit_9_240,64,1.053510,67.327703,60.502838,2.358830,6.932299,4.628026,1.618418,0.217915,238.351711,187.293916
cuda,cspdarknet53,64,1.216804,20.664873,16.116645,1.641780,4.374048,2.758905,1.065500,0.116761,130.775130,120.779701
cuda,deit_base_distilled_patch16_224,64,0.601060,20.785231,17.246204,1.519932,3.962865,2.644861,0.940988,0.135309,67.603407,55.923482
cuda,densenet121,64,2.284670,68.907467,59.114242,2.297750,16.502510,10.736103,3.914386,0.212444,324.960292,284.856778
cuda,dla102,64,0.964179,29.508377,22.129793,1.614749,6.814512,4.411632,1.704701,0.166229,128.097537,114.558357
cuda,dm_nfnet_f0,128,1.470992,14.480025,5.977514,2.495015,7.189049,5.099182,1.316679,0.202683,2.292720,6.186234
cuda,dpn107,32,2.230293,77.775606,68.624180,2.175411,7.967216,4.943436,2.025708,0.194766,258.238115,199.957982
cuda,eca_botnext26ts_256,64,0.814967,72.275905,69.456981,1.853452,7.013010,4.992758,1.512382,0.081222,218.941005,158.416801
cuda,eca_halonext26ts,64,0.840642,78.590755,75.710451,2.641509,9.161923,6.558395,2.065825,0.087871,166.558931,102.719808
cuda,ecaresnet101d,64,1.319332,18.884466,10.283878,1.872092,6.651968,4.323145,1.687818,0.202151,64.455316,63.196683
cuda,ese_vovnet19b_dw,128,0.508975,16.288479,14.589941,0.640071,4.090545,2.527382,1.153813,0.062800,96.957783,87.140836
cuda,fbnetc_100,128,1.073297,16.999600,13.020779,1.061420,4.238477,2.542112,1.203877,0.105268,101.046939,93.417558
cuda,fbnetv3_b,128,1.839621,30.002612,22.578117,2.470615,7.163254,4.625294,1.780478,0.218369,150.448294,137.677929
cuda,gernet_l,128,1.064045,10.816756,7.198047,0.873877,2.785609,1.701244,0.720886,0.089946,64.623088,61.165491
cuda,ghostnet_100,128,0.803293,38.003875,32.175244,1.796056,7.663766,4.814473,2.027854,0.169948,280.682009,258.097773
cuda,gluon_inception_v3,128,0.806535,10.549393,4.289398,2.055776,8.558883,5.452783,2.411644,0.160638,2.175198,8.642674
cuda,gluon_senet154,32,2.047862,29.891682,15.410546,3.079136,9.114531,5.949371,2.277916,0.349254,74.530807,71.604254
cuda,gluon_xception65,32,0.950587,22.007932,13.387458,1.625786,4.974874,3.159096,1.266624,0.189352,102.113552,95.792048
cuda,gmixer_24_224,64,0.939212,41.904033,36.805964,1.628238,6.761894,4.727549,1.529777,0.204273,194.916070,166.621948
cuda,gmlp_s16_224,64,0.879500,42.200706,35.399793,2.555949,10.177048,7.500784,2.181339,0.205745,107.439739,84.933693
cuda,hardcorenas_a,128,0.670783,19.865168,17.201103,0.869799,3.801076,2.398139,0.904109,0.089330,109.149176,96.682078
cuda,hrnet_w18,2,3.573695,56.018322,24.720820,5.133471,15.011335,10.102883,3.621419,0.472869,244.810122,240.728989
cuda,inception_v3,128,0.799300,10.513349,4.293221,2.054487,8.573061,5.471952,2.414789,0.157582,2.190782,8.664851
cuda,lcnet_050,128,0.490505,9.889441,7.865445,0.956489,2.924705,1.761883,0.858885,0.062050,50.878230,46.944620
cuda,legacy_senet154,32,1.939548,20.777340,6.215886,2.727533,9.419311,6.270897,2.288137,0.346303,4.037791,10.255337
cuda,mixer_b16_224,64,0.467313,33.330335,29.921616,1.270013,4.001005,2.798786,0.857692,0.105850,103.537983,79.136754
cuda,mixnet_l,64,3.394100,37.442124,32.162533,1.511290,6.893385,3.975547,1.888368,0.222646,176.071543,152.652732
cuda,mnasnet_100,128,0.838699,9.167792,6.124455,0.872368,3.741949,2.445372,0.889450,0.084472,47.534403,46.096405
cuda,mobilenetv2_100,128,0.835076,11.498519,8.230523,0.999705,3.869713,2.390171,0.878913,0.094279,36.248776,32.966956
cuda,mobilenetv3_large_100,128,0.835929,9.194913,5.878988,1.273625,4.383724,2.788427,1.071839,0.109692,44.953113,44.811947
cuda,mobilevit_s,32,1.070874,204.927289,200.550105,3.240481,12.567440,8.251865,3.504952,0.169853,473.296214,288.661098
cuda,nfnet_l0,64,1.225902,28.058665,23.152412,1.420012,5.041751,3.428880,1.008839,0.192990,48.844750,32.479289
cuda,pit_b_224,64,0.675619,57.636195,53.454792,1.802927,4.920170,3.231618,1.144438,0.148990,212.392760,165.756293
cuda,poolformer_m36,64,1.341248,80.273827,69.898880,4.693660,17.548429,13.251056,3.628340,0.234830,122.560319,75.155365
cuda,regnety_002,128,0.903214,17.354015,14.153787,1.082100,3.460780,2.168737,0.856370,0.101157,99.633854,90.099296
cuda,repvgg_a2,128,1.016342,8.692480,5.366339,0.888090,2.214934,1.412327,0.514518,0.068503,42.762885,40.575254
cuda,res2net101_26w_4s,64,1.841150,35.901359,22.087280,2.756651,11.766484,7.716286,3.122037,0.306946,195.001531,187.699264
cuda,res2net50_14w_8s,2,1.465387,40.378333,28.704592,2.123327,9.546264,6.149857,2.361023,0.266138,335.549453,319.081757
cuda,res2next50,2,0.863409,19.885785,13.946040,1.232420,5.868953,3.735154,1.480172,0.155908,124.871124,118.156121
cuda,resmlp_12_224,128,0.450928,24.740215,22.538456,0.750184,2.596426,1.622237,0.696987,0.092973,103.242909,84.246638
cuda,resnest101e,32,2.113545,38.060380,25.794337,2.885596,10.756692,6.998783,2.858605,0.293745,148.319409,136.418545
cuda,resnet18,128,0.267709,7.414633,6.237723,0.387958,1.760944,1.144091,0.382541,0.034671,45.522167,41.463014
cuda,rexnet_100,128,1.050786,51.986123,47.443691,1.699804,6.169847,3.765886,1.512590,0.144894,330.255674,290.790039
cuda,sebotnet33ts_256,64,1.001463,73.987811,70.540045,2.282786,8.663896,6.230970,1.853784,0.105669,167.966729,108.458277
cuda,selecsls42b,128,0.378627,14.544635,11.958277,0.793981,4.798783,3.147351,1.221657,0.071907,114.866313,108.560407
cuda,spnasnet_100,128,1.050543,6.223733,2.304349,1.037378,4.038210,2.567518,1.017683,0.102948,9.373727,12.234308
cuda,swin_base_patch4_window7_224,64,2.051553,99.533133,89.937268,4.927367,20.609265,13.971141,5.696255,0.296662,296.674737,232.481368
cuda,swsl_resnext101_32x16d,32,0.914656,13.316720,6.134396,1.382235,4.569078,2.987114,1.084329,0.148723,32.937087,32.903705
cuda,tf_efficientnet_b0,128,1.024455,32.819424,28.928133,1.237176,5.082236,3.200493,1.281502,0.130570,148.187626,125.670797
cuda,tf_mixnet_l,64,3.702573,30.314358,24.800488,1.570636,7.361584,4.471360,2.078405,0.225703,114.393133,98.652806
cuda,tinynet_a,128,1.135503,24.869872,20.353078,1.601209,5.474235,3.489750,1.378989,0.147389,153.219212,140.049940
cuda,twins_pcpvt_base,32,1.903968,256.897345,245.074538,4.553830,15.976576,10.327019,4.329162,0.425699,750.093220,525.807280
cuda,visformer_small,128,0.558251,45.242944,41.367353,1.329717,3.400286,2.125112,0.908158,0.097325,98.520757,61.972814
cuda,vit_base_patch16_224,64,0.600241,10.473668,6.964623,1.503607,3.852103,2.517035,0.970223,0.128601,31.467963,29.941507
