dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,adv_inception_v3,128,4.025100,0.000203
cuda,beit_base_patch16_224,64,2.700175,0.000256
cuda,botnet26t_256,128,2.428640,0.000304
cuda,cait_m36_384,4,8.869313,0.000491
cuda,coat_lite_mini,128,2.464391,0.000214
cuda,convit_base,64,2.594243,0.000220
cuda,convmixer_768_32,32,1.533208,0.000154
cuda,convnext_base,64,4.853685,0.000266
cuda,crossvit_9_240,128,3.751092,0.000262
cuda,cspdarknet53,64,4.441610,0.000487
cuda,deit_base_distilled_patch16_224,64,2.186316,0.000188
cuda,dla102,128,4.412150,0.000202
cuda,dm_nfnet_f0,128,4.691858,0.000515
cuda,dpn107,32,7.478879,0.000838
cuda,eca_botnext26ts_256,128,2.595698,0.000351
cuda,ese_vovnet19b_dw,128,1.930050,0.000220
cuda,fbnetc_100,128,3.652332,0.000479
cuda,fbnetv3_b,128,6.152579,0.000624
cuda,gernet_l,128,3.793195,0.000425
cuda,ghostnet_100,128,5.694317,0.000214
cuda,gluon_inception_v3,128,4.000691,0.000166
cuda,gluon_xception65,32,5.188057,0.000177
cuda,gmixer_24_224,128,3.634200,0.000242
cuda,gmlp_s16_224,128,3.649445,0.000213
cuda,hrnet_w18,128,8.727767,0.000524
cuda,inception_v3,128,4.002209,0.000185
cuda,jx_nest_base,32,4.779746,0.000322
cuda,lcnet_050,128,1.724777,0.000256
cuda,mixer_b16_224,128,1.898618,0.000131
cuda,mixnet_l,128,6.428913,0.000568
cuda,mnasnet_100,128,3.012001,0.000398
cuda,mobilenetv2_100,128,3.053433,0.000406
cuda,mobilenetv3_large_100,128,3.115449,0.000397
cuda,mobilevit_s,64,3.749000,0.000353
cuda,nfnet_l0,128,3.838943,0.000308
cuda,pit_b_224,64,2.522366,0.000203
cuda,pnasnet5large,16,7.819412,0.000442
cuda,poolformer_m36,64,5.391350,0.000363
cuda,regnety_002,128,3.416666,0.000361
cuda,repvgg_a2,128,3.667112,0.000452
cuda,res2net101_26w_4s,64,7.128903,0.000342
cuda,res2net50_14w_8s,128,6.073874,0.000279
cuda,res2next50,128,3.520257,0.000203
cuda,resmlp_12_224,128,1.884223,0.000149
cuda,resnest101e,64,7.611150,0.000359
cuda,rexnet_100,128,4.072506,0.000402
cuda,sebotnet33ts_256,64,3.255718,0.000395
cuda,selecsls42b,128,1.584860,0.000118
cuda,spnasnet_100,128,3.645797,0.000460
cuda,swin_base_patch4_window7_224,64,6.155448,0.000484
cuda,swsl_resnext101_32x16d,32,4.250987,0.000249
cuda,tf_efficientnet_b0,128,3.678292,0.000409
cuda,tf_mixnet_l,128,7.033810,0.000525
cuda,tinynet_a,128,4.204759,0.000474
cuda,tnt_s_patch16_224,128,4.543678,0.000321
cuda,twins_pcpvt_base,64,6.492017,0.000365
cuda,visformer_small,128,2.045268,0.000174
cuda,vit_base_patch16_224,64,2.125522,0.000172
cuda,volo_d1_224,64,3.428344,0.000263
cuda,xcit_large_24_p8_224,5,8.171152,0.000468
