,Compiler,torchbench,huggingface,timm_models
eager,eager,3.59,5.10,4.09
aot_eager,aot_eager,7.60,11.42,10.02
inductor,inductor,57.09,49.30,100.34
inductor_no_cudagraphs,inductor_no_cudagraphs,57.22,45.44,98.66
