dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,17.185360,15.219265,12.204653,6.775227,1.649633,12.934756,3.136823,1.423744,0.144704,0.002514,6.632425,7.956479
cuda,AlbertForQuestionAnswering,4,16.974549,15.040987,11.984216,6.633553,1.626427,12.762479,2.892594,1.652219,0.140235,0.002618,3.516354,7.901200
cuda,BartForCausalLM,4,23.295584,19.892456,16.637294,11.176170,1.626988,18.148827,2.606019,1.702024,0.190912,3.396347,1.855977,12.171481
cuda,BartForConditionalGeneration,2,39.836840,32.322325,29.059675,14.005964,4.248706,21.245567,7.559131,3.790131,1.026312,0.756663,0.444660,12.664921
cuda,BertForMaskedLM,16,21.779495,18.141986,14.457140,7.798545,1.771220,13.720319,3.096475,1.833493,0.266793,0.002615,2.615107,7.868885
cuda,BertForQuestionAnswering,16,21.857930,18.247070,14.499546,7.880337,1.788596,13.783234,2.910453,1.828359,0.266384,0.002598,2.261682,7.867194
cuda,BlenderbotSmallForCausalLM,64,18.559205,16.014546,12.273254,8.477555,1.120649,16.795972,1.896920,1.192187,0.132226,3.535840,2.440914,13.094896
cuda,BlenderbotSmallForConditionalGeneration,64,29.324477,24.235607,20.516426,9.978580,2.630948,16.702826,5.111771,2.607192,0.549504,1.536097,2.311110,11.173799
cuda,CamemBert,16,20.948790,17.320375,14.187439,7.597580,1.791515,12.370930,3.121378,1.867288,0.267904,0.002677,1.262264,6.740730
cuda,DebertaForMaskedLM,4,26.615272,21.019861,18.154004,12.334100,1.696996,19.978818,3.089292,1.820615,0.262440,16.091651,3.358491,25.712237
cuda,DebertaForQuestionAnswering,8,28.737140,23.174798,19.943665,14.126942,1.674863,23.664116,3.034634,1.978080,0.259928,17.260462,3.088028,28.749648
cuda,DebertaV2ForMaskedLM,1,36.630838,26.005464,23.160923,12.870109,2.167258,19.303342,3.499683,2.380374,0.498200,35.505750,1.437261,44.620803
cuda,DebertaV2ForQuestionAnswering,2,35.743890,24.751471,21.895438,11.106738,2.495913,18.146525,4.408912,2.947663,0.518693,35.461354,45.515721
cuda,DistilBertForMaskedLM,128,15.300347,13.660666,10.218137,6.883513,0.950094,11.095101,1.765970,0.873316,0.113018,3.442884,8.267346,8.693322
cuda,DistilBertForQuestionAnswering,256,15.831662,14.217208,10.549720,7.217293,0.944271,12.040786,1.814814,0.878075,0.107923,3.731324,10.070701,9.588032
cuda,DistillGPT2,16,13.504048,11.786418,9.066050,6.163028,1.003718,10.637452,1.898009,0.882645,0.100802,0.997405,4.032846,6.557639
cuda,ElectraForCausalLM,32,27.893204,24.242133,20.651420,14.027345,1.792555,27.928022,3.121450,1.682297,0.267080,1.838025,8.054411,17.705878
cuda,ElectraForQuestionAnswering,64,20.812861,17.260284,14.270633,7.972891,1.754913,17.136450,3.152984,1.578779,0.268929,0.002557,3.209078,11.092666
