dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio,eager_peak_mem,dynamo_peak_mem,calls_captured,unique_graphs,graph_breaks,unique_graph_breaks
cuda,AlbertForMaskedLM,4,1.0013,385.6618,1.7223,1.0000,17.1890,17.1890,439,1,4,3
cuda,AlbertForQuestionAnswering,4,0.9998,383.4064,1.7447,1.0000,16.7994,16.7994,439,1,4,3
cuda,AllenaiLongformerBase,4,0.9477,262.3695,9.1369,0.8613,11.2370,13.0473,1713,159,130,9
cuda,BartForCausalLM,4,0.9980,123.7457,3.5454,0.9673,11.9283,12.3310,482,14,11,8
cuda,BartForConditionalGeneration,2,0.9915,149.9312,7.5174,1.0000,13.7366,13.7366,1258,1,4,3
cuda,BertForMaskedLM,16,0.9898,135.9304,3.4448,1.0000,15.4503,15.4505,370,1,4,3
cuda,BertForQuestionAnswering,16,0.9881,112.3535,3.3824,1.0000,11.5224,11.5225,377,1,4,3
cuda,BlenderbotForCausalLM,4,0.9469,107.1059,6.3989,0.9923,31.3480,31.5913,934,26,11,8
cuda,BlenderbotSmallForCausalLM,64,0.9961,65.1587,2.5289,0.9735,9.8731,10.1416,327,10,11,8
cuda,BlenderbotSmallForConditionalGeneration,64,0.9939,120.6326,5.0596,1.0000,14.2441,14.2441,840,1,4,3
cuda,CamemBert,16,0.9903,137.2900,3.4773,1.0000,15.6524,15.6525,377,1,4,3
cuda,DebertaForMaskedLM,4,0.7297,81.8043,6.0247,0.9740,5.9448,6.1031,720,92,154,12
cuda,DebertaForQuestionAnswering,8,0.8806,93.1614,5.6982,0.9598,7.5693,7.8861,727,92,154,12
cuda,DebertaV2ForMaskedLM,1,0.6704,133.7153,11.1690,0.9877,12.4135,12.5679,925,176,277,12
cuda,DebertaV2ForQuestionAnswering,2,0.7213,146.8875,10.8836,0.9762,12.3927,12.6952,932,176,277,12
cuda,DistilBertForMaskedLM,128,0.9962,122.3534,1.6701,1.0000,15.0926,15.0926,206,1,4,3
cuda,DistilBertForQuestionAnswering,256,0.9976,144.5323,1.6355,1.0000,13.8149,13.8149,214,1,4,3
cuda,DistillGPT2,16,0.9945,121.2618,1.8183,1.0000,14.7986,14.7986,330,1,4,3
cuda,ElectraForCausalLM,32,0.9878,107.3504,3.5014,0.9989,15.1264,15.1433,375,4,7,5
cuda,ElectraForQuestionAnswering,64,0.9896,126.4751,3.4333,1.0000,14.2891,14.2894,378,1,4,3
cuda,GPT2ForSequenceClassification,4,0.9884,103.6548,3.2901,1.0000,11.3622,11.3622,644,1,4,3
cuda,GoogleFnet,16,0.9972,101.9777,2.1296,0.9979,12.1376,12.1629,209,28,45,7
cuda,LayoutLMForMaskedLM,16,0.9906,138.4136,3.6885,1.0000,15.4801,15.4803,396,1,4,3
cuda,LayoutLMForSequenceClassification,16,0.9885,114.8914,3.6352,1.0001,11.5557,11.5550,394,1,4,3
cuda,M2M100ForConditionalGeneration,16,1.0239,115.3611,7.2171,0.9873,12.6466,12.8091,1200,18,17,7
cuda,MBartForCausalLM,4,0.9978,123.8238,3.4791,0.9674,11.9452,12.3478,481,14,11,8
cuda,MBartForConditionalGeneration,2,0.9917,150.2803,7.4544,1.0000,13.7535,13.7535,1263,1,4,3
cuda,MT5ForConditionalGeneration,16,0.9940,96.2739,6.2665,1.0006,13.0997,13.0914,1173,1,4,3
cuda,MegatronBertForCausalLM,4,0.9756,104.1068,7.1270,1.0000,10.6300,10.6300,721,1,4,3
cuda,MegatronBertForQuestionAnswering,8,0.9852,175.3119,7.0606,1.0000,16.7231,16.7232,724,1,4,3
cuda,MobileBertForMaskedLM,64,0.9357,146.3836,15.5017,1.0000,9.4875,9.4875,1447,1,3,2
cuda,MobileBertForQuestionAnswering,128,0.9427,156.4873,15.5706,1.0000,10.5072,10.5073,1451,1,3,2
cuda,OPTForCausalLM,2,0.9984,170.5346,3.2976,0.9813,15.8984,16.2017,533,14,11,8
cuda,PLBartForCausalLM,8,1.0002,116.8801,2.1721,0.9807,15.3250,15.6270,254,8,11,8
cuda,PLBartForConditionalGeneration,4,0.9940,124.0334,5.3894,0.9802,15.6113,15.9270,658,10,14,7
cuda,PegasusForCausalLM,32,0.9695,90.2718,3.2847,0.9558,9.1097,9.5313,478,16,12,8
cuda,PegasusForConditionalGeneration,32,0.9890,176.1212,4.2530,0.9979,15.7523,15.7859,1244,7,14,5
cuda,RobertaForCausalLM,16,0.9915,144.4331,3.5363,1.0000,15.4441,15.4442,381,1,4,3
cuda,RobertaForQuestionAnswering,16,0.9887,113.6916,3.5973,1.0000,11.5225,11.5225,384,1,4,3
cuda,Speech2Text2ForCausalLM,256,0.9945,65.1989,1.9435,0.9561,9.1300,9.5494,261,10,12,8
cuda,T5ForConditionalGeneration,4,0.9849,106.6233,4.3950,1.0000,10.9163,10.9163,798,1,4,3
cuda,T5Small,4,0.9876,106.4908,4.4303,1.0000,10.9163,10.9163,798,1,4,3
cuda,TrOCRForCausalLM,32,0.9985,167.9527,3.5493,0.9547,16.9658,17.7711,481,14,11,8
cuda,XGLMForCausalLM,8,0.9408,99.9138,5.9677,0.9817,11.0691,11.2752,998,28,12,8
cuda,XLNetLMHeadModel,8,0.9974,380.3170,7.4867,1.0000,20.6621,20.6621,764,1,6,4
cuda,YituTechConvBert,16,0.9904,157.1430,5.1182,0.9983,14.4224,14.4473,634,4,7,5
