dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,adv_inception_v3,128,0.8427,188.7891,13.7578,0.8752
cuda,beit_base_patch16_224,64,0.9579,105.5205,9.0999,0.9344
cuda,botnet26t_256,128,0.8464,117.1293,6.3448,0.8791
cuda,cait_m36_384,4,0.9454,181.1437,33.8832,0.9130
cuda,coat_lite_mini,128,0.9950,113.0766,8.7932,0.9290
cuda,convit_base,64,0.9967,163.5701,9.0504,0.8505
cuda,convmixer_768_32,32,0.9580,314.1643,7.8711,0.9812
cuda,convnext_base,64,0.9840,124.3887,12.9003,0.9275
cuda,crossvit_9_240,128,0.7817,104.2901,14.0805,0.8819
cuda,cspdarknet53,64,0.7742,114.3635,11.6218,0.8600
cuda,deit_base_distilled_patch16_224,64,0.9931,85.2654,8.0421,0.9358
cuda,dla102,128,0.8014,214.1923,15.3773,0.9218
cuda,dm_nfnet_f0,128,0.9845,129.0797,11.9047,0.9006
cuda,dpn107,32,0.7912,134.1747,20.6080,0.9066
cuda,eca_botnext26ts_256,128,0.7138,148.4911,7.6829,0.7791
cuda,ese_vovnet19b_dw,128,0.8267,74.8415,4.8564,0.9082
cuda,fbnetc_100,128,0.7288,108.0200,10.2028,0.8651
cuda,fbnetv3_b,128,0.7574,144.5450,19.3175,0.8019
cuda,gernet_l,128,0.7812,93.1720,9.6345,0.8652
cuda,ghostnet_100,128,0.7472,120.3725,15.7736,0.8894
cuda,gluon_inception_v3,128,0.8484,188.4288,13.7239,0.8752
cuda,gluon_xception65,32,0.8123,121.7075,18.3118,0.8877
cuda,gmixer_24_224,128,0.8894,131.9187,13.5008,0.9787
cuda,gmlp_s16_224,128,1.0822,126.5626,12.5622,0.9787
cuda,hrnet_w18,128,0.6293,444.6196,39.5767,0.9269
cuda,inception_v3,128,0.8488,186.8147,13.5685,0.8752
cuda,jx_nest_base,32,0.9468,105.9612,16.1847,0.8943
cuda,lcnet_050,128,0.7173,41.7586,5.8422,0.8057
cuda,mixer_b16_224,128,1.0176,114.4360,6.1844,0.9644
cuda,mixnet_l,128,0.8134,218.5225,17.1685,0.8539
cuda,mnasnet_100,128,0.7298,83.5551,8.1465,0.8897
cuda,mobilenetv2_100,128,0.7268,85.5701,8.4815,0.7725
cuda,mobilenetv3_large_100,128,0.7441,78.4646,9.3868,0.8597
cuda,mobilevit_s,64,0.7261,112.0137,12.1181,0.7836
cuda,nfnet_l0,128,0.8142,138.1735,11.3963,0.8489
cuda,pit_b_224,64,0.9925,119.0933,8.4097,0.8033
cuda,pnasnet5large,16,0.8883,220.7637,28.1716,0.9927
cuda,poolformer_m36,64,0.9827,147.5057,13.9007,0.9514
cuda,regnety_002,128,0.7032,55.6355,9.3347,0.8629
cuda,repvgg_a2,128,0.7443,97.7370,9.2469,0.7933
cuda,res2net101_26w_4s,64,0.7523,131.5201,27.2715,0.9186
cuda,res2net50_14w_8s,128,0.7675,183.3959,24.6557,0.9151
cuda,res2next50,128,0.8092,155.1697,13.3681,0.9180
cuda,resmlp_12_224,128,0.8874,60.0470,5.9872,0.9667
cuda,resnest101e,64,0.8441,194.9969,26.3161,1.0033
cuda,rexnet_100,128,0.6935,109.9015,11.7618,0.7935
cuda,sebotnet33ts_256,64,0.7480,103.2629,9.3304,0.7151
cuda,selecsls42b,128,0.7957,75.4531,5.9076,0.8947
cuda,spnasnet_100,128,0.7268,91.1659,9.8292,0.8982
cuda,swin_base_patch4_window7_224,64,0.9554,152.9162,20.0219,0.9237
cuda,swsl_resnext101_32x16d,32,0.8224,144.0260,14.7998,0.8706
cuda,tf_efficientnet_b0,128,0.6750,120.6680,11.1469,0.7813
cuda,tf_mixnet_l,128,0.8188,227.4941,17.8030,0.8647
cuda,tinynet_a,128,0.6693,104.0612,12.9712,0.7975
cuda,tnt_s_patch16_224,128,0.9970,324.5513,17.8824,0.9781
cuda,twins_pcpvt_base,64,0.9076,140.1681,24.4965,0.9273
cuda,visformer_small,128,0.9310,97.7356,6.9277,0.9328
cuda,vit_base_patch16_224,64,0.9934,87.1858,7.8835,0.9360
cuda,volo_d1_224,64,0.9708,123.8015,13.0283,0.9514
cuda,xcit_large_24_p8_224,5,0.8638,162.7947,31.1160,0.8874
