dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,40.826820,34.953955,31.833598,17.376803,5.412334,26.685890,9.385790,5.082039,0.604284,37.563110,95.390342,52.672214
cuda,beit_base_patch16_224,64,23.800160,19.652444,15.610473,8.729588,1.885937,13.845664,3.732601,2.081263,0.277111,0.640332,3.489242,7.803878
cuda,botnet26t_256,128,25.573080,22.633943,19.342700,13.968206,2.668910,21.399087,6.179809,2.815496,0.144720,26.690067,53.987097,36.936033
cuda,cait_m36_384,4,59.826352,45.974750,42.778290,18.489884,6.239874,36.193807,16.257346,7.882449,2.293841,7.984784,22.007189,32.548370
cuda,coat_lite_mini,128,26.711171,23.314538,20.088254,13.611687,2.628193,26.261527,7.878766,3.257449,0.234419,13.373932,43.596305,28.823151
cuda,convit_base,64,25.905364,22.106720,17.940124,9.997043,2.172021,19.734250,5.417780,2.526004,0.287999,5.959795,9.759557,18.053534
cuda,convmixer_768_32,32,21.556290,19.902234,16.600601,6.564151,2.981038,11.562726,3.651499,2.113055,0.320027,3.150621,11.399629,2.591670
cuda,convnext_base,64,29.017013,22.343634,19.202863,10.524153,3.461477,21.147640,5.749487,3.080462,0.514976,11.996248,30.104723,26.535865
cuda,crossvit_9_240,128,33.862970,28.180861,23.877293,12.036318,3.034832,26.009645,7.700645,3.652660,0.459566,19.271988,34.118970,36.555165
cuda,cspdarknet53,64,30.746858,25.152241,21.977010,11.542418,4.038622,17.607163,5.047645,2.650055,0.329921,25.349195,55.198639,35.741585
cuda,deit_base_distilled_patch16_224,64,20.603068,17.326622,14.059254,7.881245,1.631925,24.656006,4.059997,1.919152,0.239243,2.279973,3.816854,20.831300
cuda,dla102,128,39.391606,33.136796,29.979830,14.734281,5.412094,22.070177,7.882644,3.883243,0.575074,15.840668,40.377194,29.016958
cuda,dm_nfnet_f0,128,27.620195,21.517969,18.354731,8.532313,3.521418,16.809698,5.466270,2.291546,0.281592,23.031819,28.192226,35.084714
cuda,dpn107,32,48.705072,39.458252,35.900286,17.808604,5.736027,27.374700,8.018777,4.827313,0.588064,15.968629,29.764218,32.057608
cuda,eca_botnext26ts_256,128,27.040644,23.931838,20.555364,14.167508,2.795083,21.505718,6.213176,2.850584,0.161461,31.391508,56.260104,41.699155
cuda,ese_vovnet19b_dw,128,18.933554,16.502882,12.349847,8.621489,1.508486,13.873463,3.450992,1.630754,0.118707,25.350241,47.855024,32.375974
cuda,fbnetc_100,128,30.676719,25.743676,21.611106,12.410537,3.192880,19.039203,5.161664,2.556331,0.297052,44.782875,97.498365,54.866644
cuda,fbnetv3_b,128,46.061456,38.034624,34.849876,17.781772,5.991314,27.232577,9.149031,4.338393,0.653454,54.817698,108.478795,70.702789
cuda,gernet_l,128,25.717117,20.916600,16.911137,8.844393,2.944028,13.438829,3.221224,1.919081,0.245574,22.159527,44.989133,29.950913
cuda,ghostnet_100,128,42.815274,35.537562,31.446288,17.890486,4.922714,29.685767,8.399097,4.234279,0.495074,96.796619,174.983516,113.887878
cuda,gluon_inception_v3,128,40.997341,35.228957,31.114699,17.532133,5.277088,26.733622,9.262858,5.017601,0.590479,41.797680,96.978005,56.656562
cuda,gluon_xception65,32,44.789895,37.209753,33.384466,14.855055,5.754331,20.951761,7.475687,4.050419,0.736609,15.335069,32.128381,27.988119
cuda,gmixer_24_224,128,30.178679,24.171538,20.135486,10.031130,2.727510,17.865746,5.794451,3.003404,0.424955,0.000009,6.899226,10.801166
cuda,gmlp_s16_224,128,30.919760,24.869383,20.690503,10.930017,3.090423,20.337733,6.095713,3.130700,0.438475,0.000011,12.640013,12.746876
cuda,hrnet_w18,128,107.241124,98.582877,94.413053,42.601102,18.315041,59.596767,27.971189,12.278933,4.916272,41.710355,86.679666,78.377528
cuda,inception_v3,128,41.260233,35.270024,32.055056,17.548453,5.374903,26.860318,9.424176,5.075473,0.628473,40.640418,93.084271,55.722640
cuda,jx_nest_base,32,36.958460,30.454010,27.294797,15.378985,3.914614,28.871588,10.910733,4.262999,0.607652,11.212771,23.292420,28.947470
cuda,lcnet_050,128,19.432706,17.109232,13.807010,8.789569,2.102209,13.266927,3.078401,1.544098,0.129246,40.994676,71.583170,47.706931
cuda,mixer_b16_224,128,18.510966,15.589352,12.301140,7.349074,1.417106,12.279059,2.266197,1.320350,0.153106,0.000009,6.028327,6.468356
cuda,mixnet_l,128,40.647362,32.356247,29.139805,16.136010,4.210875,26.097787,7.375639,4.041658,0.537691,64.132053,102.455477,78.646302
cuda,mnasnet_100,128,25.457209,21.629281,18.329195,11.069126,2.613838,16.720240,4.083485,2.105952,0.218621,35.240497,81.636432,43.705824
cuda,mobilenetv2_100,128,26.533654,22.680108,19.393527,11.731882,2.939050,17.180933,3.970376,2.330038,0.232935,42.485106,95.285269,51.097313
cuda,mobilenetv3_large_100,128,28.330843,24.260478,20.936229,12.893972,3.277235,20.387542,4.854377,2.705274,0.253939,67.373257,122.007156,78.358998
cuda,mobilevit_s,64,37.773026,32.562210,29.440217,19.626116,4.472417,36.238784,14.217287,6.495599,0.396642,51.595471,99.297161,72.939480
