dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,BERT_pytorch,16,4.680741,0.000206
cuda,Background_Matting,4,3.469975,0.000122
cuda,LearningToPaint,96,1.374147,0.000081
cuda,Super_SloMo,6,3.027033,0.000153
cuda,alexnet,128,0.477512,0.000062
cuda,attention_is_all_you_need_pytorch,256,4.320222,0.000196
cuda,dcgan,32,0.422203,0.000066
cuda,demucs,4,1.466975,0.000182
cuda,densenet121,4,7.292103,0.000196
cuda,dlrm,1024,0.361236,0.000074
cuda,drq,1,0.643310,0.000094
cuda,fastNLP_Bert,6,4.879085,0.000340
cuda,functorch_dp_cifar10,64,1.178675,0.000076
cuda,hf_Albert,8,2.528504,0.000280
cuda,hf_Bart,4,10.141650,0.000541
cuda,hf_Bert,4,5.996635,0.000243
cuda,hf_Bert_large,4,12.023450,0.000338
cuda,hf_BigBird,2,12.372748,0.002377
cuda,hf_DistilBert,8,2.350795,0.000119
cuda,hf_GPT2,4,4.575331,0.000294
cuda,hf_GPT2_large,4,14.314774,0.000714
cuda,hf_Longformer,2,11.634426,0.004177
cuda,hf_Reformer,4,3.155632,0.000612
cuda,hf_T5,8,6.220932,0.000491
cuda,hf_T5_large,2,23.502972,0.001120
cuda,lennard_jones,1000,0.384455,0.000058
cuda,mnasnet1_0,32,3.036661,0.000105
cuda,mobilenet_v2,96,3.093846,0.000098
cuda,mobilenet_v3_large,32,3.367285,0.000114
cuda,moco,32,27.585996,0.791635
cuda,nvidia_deeprecommender,256,0.475911,0.000066
cuda,phlippe_densenet,128,3.149189,0.000134
cuda,phlippe_resnet,128,1.304207,0.000093
cuda,pytorch_CycleGAN_and_pix2pix,1,1.163775,0.000080
cuda,pytorch_stargan,16,1.186962,0.000090
cuda,pytorch_struct,200,0.766869,0.000085
cuda,pytorch_unet,1,1.583287,0.000082
cuda,resnet152,32,8.926377,0.000197
cuda,resnet18,16,1.312085,0.000077
cuda,resnet50,32,3.132347,0.000102
cuda,resnext50_32x4d,8,3.129459,0.000102
cuda,shufflenet_v2_x1_0,128,3.358553,0.000142
cuda,soft_actor_critic,256,0.409641,0.000079
cuda,speech_transformer,32,5.751845,0.000531
cuda,squeezenet1_1,32,1.023656,0.000087
cuda,timm_efficientnet,32,4.789263,0.000330
cuda,timm_nfnet,128,5.938349,0.000287
cuda,timm_regnet,32,6.525008,0.000447
cuda,timm_resnest,32,1.807130,0.000117
cuda,timm_vision_transformer,32,3.411670,0.000168
cuda,timm_vision_transformer_large,32,10.138912,0.000371
cuda,timm_vovnet,32,3.481710,0.000265
cuda,tts_angular,64,0.427391,0.000088
cuda,vgg16,64,0.709027,0.000067
cuda,yolov3,16,4.905690,0.000137
