dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,40.376565,34.195735,31.008561,17.329463,5.294758,26.634246,9.306609,5.025246,0.581689,100.744339,14.978987
cuda,beit_base_patch16_224,64,23.655011,19.635950,15.387839,8.527539,1.913352,13.744432,3.846919,2.076716,0.274736,3.498307,7.304119
cuda,botnet26t_256,128,27.135609,24.148801,19.923200,14.318760,2.649692,21.460623,6.149812,2.548731,0.142529,53.712288,10.210657
cuda,cait_m36_384,4,62.319475,48.371593,44.609021,18.780421,6.144397,36.427814,16.190912,7.759807,2.218860,21.188569,24.952596
cuda,coat_lite_mini,128,27.157075,23.410490,20.187422,13.707440,2.886106,26.158722,7.774336,3.228276,0.230014,43.905321,15.496299
cuda,convit_base,64,25.059432,21.003638,17.744653,9.875656,2.166862,19.460904,5.435725,2.496098,0.288734,9.779214,11.934142
cuda,convmixer_768_32,32,21.365564,19.736818,16.450468,6.497582,2.943884,11.485915,3.648060,2.088403,0.321409,8.194928,2.513431
cuda,convnext_base,64,29.266511,22.262691,19.177558,10.633211,3.736112,21.290025,5.713185,3.031181,0.515568,29.568748,14.844779
cuda,crossvit_9_240,128,33.020878,27.035525,23.760151,12.031974,3.397465,26.023001,7.535829,3.640566,0.453417,34.045883,17.648340
cuda,cspdarknet53,64,31.460652,25.423214,22.223646,11.726577,4.410812,17.548698,4.703044,2.626069,0.328245,52.802588,10.518742
cuda,deit_base_distilled_patch16_224,64,19.727350,16.617642,13.311220,7.562259,1.614199,24.236829,4.045964,1.888745,0.235374,3.836458,18.432786
cuda,dla102,128,40.465144,34.157834,30.318349,15.005580,5.350826,22.275709,7.823120,3.856291,0.570666,39.579323,13.038542
cuda,dm_nfnet_f0,128,28.294676,21.795453,18.463823,8.609508,3.898947,17.061482,5.548307,2.316782,0.283003,29.065563,12.604309
cuda,dpn107,32,48.357114,38.826801,35.332115,17.538645,6.152410,26.940710,7.488033,5.322993,0.573838,29.424122,16.322277
cuda,eca_botnext26ts_256,128,28.274570,25.095022,20.791414,14.449919,2.796106,21.714351,6.445321,2.524420,0.158165,56.073235,10.241928
cuda,ese_vovnet19b_dw,128,19.310485,16.863731,12.633913,8.739794,1.888173,14.006987,3.512504,1.616308,0.119943,48.308324,7.449593
cuda,fbnetc_100,128,30.474621,25.585193,21.434361,12.288311,3.183439,18.673759,4.991214,2.540432,0.301996,94.975592,9.807696
cuda,fbnetv3_b,128,46.579445,38.262728,34.712367,17.608230,5.900323,27.055565,9.088782,4.281611,0.650321,104.215419,15.764328
cuda,gernet_l,128,24.668494,19.908436,16.767190,8.874977,3.197598,13.538074,3.181040,1.920079,0.241297,46.250628,8.076822
cuda,ghostnet_100,128,42.269280,34.624973,31.463988,17.955161,4.984746,29.894016,8.398499,4.260492,0.496066,180.195215,17.279599
cuda,gluon_inception_v3,128,40.968812,34.967255,31.790745,17.421048,5.800279,26.725806,9.400925,5.068902,0.587566,94.177923,15.487138
cuda,gluon_xception65,32,44.811567,36.565460,33.425897,14.778390,5.827822,21.035907,7.674407,4.077794,0.718649,32.266003,12.904129
cuda,gmixer_24_224,128,29.249980,23.194947,19.925014,9.796101,2.753262,17.843774,5.930658,3.031226,0.415998,6.920501,11.042768
cuda,gmlp_s16_224,128,30.051845,24.049911,20.766999,10.945764,3.172917,20.366592,6.297540,3.243348,0.444960,11.457870,12.844781
cuda,hrnet_w18,128,106.029882,97.262239,93.981264,42.030092,18.947859,58.826017,27.787893,12.324342,4.834991,83.838145,37.109589
cuda,inception_v3,128,40.247862,34.086695,30.924050,17.315339,5.357831,26.540175,9.373739,5.044441,0.587613,100.948472,14.955136
cuda,jx_nest_base,32,37.736304,30.665073,27.491513,15.308462,3.972176,29.115325,11.055506,4.332903,0.605827,23.666399,18.494203
cuda,lcnet_050,128,19.408695,17.066709,13.708055,8.595941,2.085277,13.420445,3.314588,1.547230,0.129372,71.663160,7.041366
cuda,mixer_b16_224,128,18.794507,15.707548,12.426719,7.431018,1.663400,12.568952,2.268634,1.326312,0.151331,5.867452,6.921496
cuda,mixnet_l,128,41.712464,33.070926,29.857161,16.285098,4.255207,26.145771,7.365199,4.014753,0.553488,98.427659,14.869186
cuda,mnasnet_100,128,25.285846,21.439314,18.134517,10.910463,2.567946,16.620116,4.059533,2.094298,0.219474,86.846683,8.729068
cuda,mobilenetv2_100,128,27.154858,23.304257,19.996552,11.840893,2.978931,17.306639,4.276890,2.343449,0.240411,93.640577,8.660174
cuda,mobilenetv3_large_100,128,28.318948,24.271235,20.966954,12.903435,3.263801,20.319641,4.849140,2.711531,0.254348,117.374140,10.892493
cuda,mobilevit_s,64,38.357088,32.849420,29.687757,19.852460,4.513974,36.656279,14.249248,6.521667,0.396813,96.546449,21.932732
cuda,nfnet_l0,128,25.847598,20.712618,17.420099,8.359051,3.154120,16.457201,5.113369,2.269525,0.279837,38.791247,11.477663
cuda,pit_b_224,64,22.899727,19.202482,15.947453,9.325231,2.088576,15.680758,4.264296,2.148330,0.264300,11.837137,8.602688
cuda,pnasnet5large,16,77.750026,70.010623,66.740683,31.077572,12.487005,45.873781,20.613695,10.185999,1.958851,48.176526,28.701447
cuda,poolformer_m36,64,41.517875,34.059218,30.875273,17.778107,6.441857,31.355521,14.687022,6.372203,0.618326,29.546307,20.408089
cuda,regnety_002,128,25.689544,21.092342,17.935203,10.215224,2.648453,16.312456,4.229814,2.101694,0.246475,63.907683,8.944231
cuda,repvgg_a2,128,24.563407,19.926502,16.740594,8.762830,2.992468,13.163326,3.648883,1.706635,0.216491,27.030984,7.610307
cuda,res2net101_26w_4s,64,66.685125,55.737954,52.486400,23.481597,9.043236,34.168325,14.999236,7.186489,1.544749,53.787360,20.457144
cuda,res2net50_14w_8s,128,58.630397,49.306440,46.110484,20.967737,8.099696,33.015348,13.926156,6.756849,1.261733,37.335173,20.776881
cuda,res2next50,128,35.625237,30.606084,27.267410,13.794909,4.746644,21.091466,7.280725,4.206812,0.482357,36.133063,12.392935
cuda,resmlp_12_224,128,17.563389,14.761699,10.716437,7.059776,1.059963,21.911112,2.213375,1.798564,0.134533,8.040102,16.006882
cuda,resnest101e,64,60.401689,49.341593,45.223308,20.259940,8.098741,31.852838,12.736282,6.164985,1.173237,74.614172,20.353673
cuda,rexnet_100,128,37.067872,31.560591,27.556746,17.140794,4.337861,28.942096,6.252289,3.276262,0.323365,229.203331,16.425033
cuda,sebotnet33ts_256,64,32.631541,28.077221,24.874154,16.423432,3.738640,25.044179,8.506661,3.356765,0.224304,59.343886,12.575612
cuda,selecsls42b,128,21.810893,19.165133,16.028194,10.015574,2.669513,16.432568,4.271509,2.148886,0.174889,59.884694,9.250286
cuda,spnasnet_100,128,29.373423,24.457245,21.134348,12.338058,3.661381,18.525663,4.715842,2.494599,0.288888,95.064173,10.097170
cuda,swin_base_patch4_window7_224,64,46.954779,38.291225,35.077526,18.856150,5.074692,38.579385,14.319402,6.581017,0.748373,30.127767,25.183330
cuda,swsl_resnext101_32x16d,32,35.803548,29.879759,26.584879,11.679074,5.527651,16.703089,5.804373,2.999951,0.484948,10.920607,10.964921
cuda,tf_efficientnet_b0,128,31.447305,26.403221,23.080750,13.290691,3.603223,21.587873,5.749032,2.794269,0.308734,101.816763,12.157429
