dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,21.363362,18.118204,8.368870,3.222071,11.407727,4.753789,2.007165,0.365119,13.435548,6.394796
cuda,Background_Matting,4,19.724348,17.345248,8.913048,3.134383,12.361255,6.547422,2.813331,0.285388,6.702514
cuda,LearningToPaint,96,8.141214,7.228544,3.881469,1.366179,4.577398,1.450772,0.699603,0.094236,2.109481
cuda,Super_SloMo,6,19.577015,17.558641,9.768035,3.148194,12.686352,6.892359,2.528733,0.177695,6.165209
cuda,alexnet,128,2.819306,2.598993,2.124758,0.199041,3.473748,0.997369,0.315340,0.020242,1.555950
cuda,attention_is_all_you_need_pytorch,256,22.679449,19.775949,9.632612,2.687650,12.736702,5.315308,2.194115,0.437382,14.421921,6.147170
cuda,dcgan,32,2.916008,2.719916,2.107380,0.221168,2.734973,0.245805,0.108245,0.016814,0.859195
cuda,demucs,4,2.538817,1.796581,1.593791,0.128608,1.458285,0.164516,0.083927,0.013434
cuda,densenet121,4,48.960473,42.555926,20.867437,7.770590,25.946688,14.729252,5.143375,0.789372,13.650912
cuda,drq,1,3.147179,2.811927,2.239871,0.153095,3.274996,0.224143,0.116055,0.020526,1.199195
cuda,fastNLP_Bert,6,22.628099,19.249085,10.343497,2.574269,13.828095,4.980225,2.081797,0.368050,5.711915,6.416828
cuda,functorch_dp_cifar10,64,7.790981,7.061392,4.076254,1.680772,6.537444,2.444188,0.847664,0.083939,4.193834,0.701499
cuda,hf_Albert,8,14.792768,12.858101,5.182439,1.870297,8.392652,3.354899,1.307230,0.160330,3.978896,5.595516
cuda,hf_Bart,4,26.770207,22.668118,10.829510,3.190744,15.105981,5.977319,2.473662,0.500718,4.248369,7.622769
