dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,BERT_pytorch,16,1.421571
cuda,Background_Matting,4,0.590594
cuda,LearningToPaint,96,0.463276
cuda,Super_SloMo,6,0.804514
cuda,alexnet,128,0.336595
cuda,attention_is_all_you_need_pytorch,256,1.135212
cuda,dcgan,32,0.334833
cuda,densenet121,4,1.372859
cuda,dlrm,2048,0.568806
cuda,drq,1,0.368770
cuda,fastNLP_Bert,6,1.495752
cuda,hf_Albert,8,1.105987
cuda,hf_Bart,4,1.908122
cuda,hf_Bert,4,1.263603
cuda,hf_BigBird,2,6.664834
cuda,hf_DistilBert,8,0.587993
cuda,hf_GPT2,4,1.308650
cuda,hf_Longformer,2,3.970185
cuda,hf_Reformer,4,1.395916
cuda,hf_T5,8,3.410046
cuda,mnasnet1_0,32,0.617140
cuda,mobilenet_v2,96,0.623393
cuda,mobilenet_v3_large,32,0.679725
cuda,moco,32,1.456022
cuda,nvidia_deeprecommender,256,0.359808
cuda,pytorch_CycleGAN_and_pix2pix,1,0.450311
cuda,pytorch_stargan,16,0.461752
cuda,pytorch_struct,200,0.381495
cuda,pytorch_unet,1,0.498563
cuda,resnet18,16,0.452117
cuda,resnet50,32,0.671579
cuda,resnext50_32x4d,8,0.679770
cuda,shufflenet_v2_x1_0,128,0.729393
cuda,soft_actor_critic,256,0.297872
cuda,speech_transformer,32,1.489063
cuda,squeezenet1_1,32,0.411958
cuda,tacotron2,64,11.378126
cuda,timm_efficientnet,32,1.093296
cuda,timm_nfnet,128,1.607440
cuda,timm_regnet,32,1.413731
cuda,timm_resnest,32,0.472961
cuda,timm_vision_transformer,8,0.711086
cuda,timm_vovnet,32,0.836427
cuda,tts_angular,64,0.431059
cuda,vgg16,64,0.377307
cuda,vision_maskrcnn,4,6.073487
cuda,yolov3,16,5.937191
