dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,AlbertForMaskedLM,2,1.503178,2.639349
cuda,AlbertForQuestionAnswering,2,1.473898,2.559551
cuda,AllenaiLongformerBase,1,4.912666,9.139686
cuda,BartForCausalLM,2,1.395003,2.225709
cuda,BartForConditionalGeneration,1,4.444580,5.570915
cuda,BertForMaskedLM,64,1.644812,2.257275
cuda,BertForQuestionAnswering,64,1.646359,2.230543
cuda,BigBird,1,8.077224,2.122741
cuda,BlenderbotSmallForCausalLM,64,1.004072,1.411569
cuda,BlenderbotSmallForConditionalGeneration,32,3.042676,3.711710
cuda,CamemBert,1,1.661107,2.285385
cuda,DebertaForMaskedLM,4,3.565084,3.278020
cuda,DebertaForQuestionAnswering,4,3.549357,3.275480
cuda,DistilBertForMaskedLM,16,0.920419,1.132211
cuda,DistilBertForQuestionAnswering,32,0.934390,1.132717
cuda,DistillGPT2,1,1.078044,1.056320
cuda,ElectraForCausalLM,1,1.735233,2.258070
cuda,ElectraForQuestionAnswering,64,1.650201,2.301072
cuda,GPT2ForSequenceClassification,4,1.706244,2.161783
cuda,LayoutLMForMaskedLM,16,1.768937,2.295207
cuda,LayoutLMForSequenceClassification,16,1.759001,2.275701
cuda,M2M100ForConditionalGeneration,2,4.466336,5.793538
cuda,MBartForCausalLM,16,1.404968,2.243927
cuda,MBartForConditionalGeneration,8,4.457461,5.615845
cuda,MT5ForConditionalGeneration,2,5.249695,5.326851
cuda,MegatronBertForCausalLM,2,3.354040,4.615398
cuda,MegatronBertForQuestionAnswering,8,3.367092,4.756818
cuda,MobileBertForMaskedLM,16,8.222733,13.080271
cuda,MobileBertForQuestionAnswering,32,8.084787,13.112016
cuda,OPTForCausalLM,4,1.477929,2.309700
cuda,PLBartForCausalLM,16,0.951850,1.081504
cuda,PLBartForConditionalGeneration,8,2.460537,2.765603
cuda,PegasusForCausalLM,8,1.456429,2.231026
cuda,PegasusForConditionalGeneration,4,4.188103,5.684401
cuda,RobertaForCausalLM,4,1.649639,2.286347
cuda,RobertaForQuestionAnswering,64,1.639518,2.223637
cuda,Speech2Text2ForCausalLM,64,1.049480,1.144767
cuda,T5ForConditionalGeneration,4,4.122072,3.502390
cuda,T5Small,1,4.096010,3.737419
cuda,TrOCRForCausalLM,8,1.354801,2.165867
cuda,XGLMForCausalLM,1,2.684230,4.719385
cuda,XLNetLMHeadModel,4,4.268049,10.483225
cuda,YituTechConvBert,1,2.332005,3.779651
