dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,adv_inception_v3,128,5.179473,0.001256
cuda,beit_base_patch16_224,64,3.616052,0.001109
cuda,botnet26t_256,128,2.397189,0.000977
cuda,cait_m36_384,4,16.001966,0.002433
cuda,coat_lite_mini,128,2.970123,0.001078
cuda,convit_base,64,3.338884,0.001100
cuda,convmixer_768_32,32,1.500676,0.000419
cuda,convnext_base,64,6.040529,0.001601
cuda,crossvit_9_240,128,5.069335,0.001272
cuda,cspdarknet53,64,4.750669,0.001481
cuda,deit_base_distilled_patch16_224,64,2.645535,0.001061
cuda,dla102,128,5.948611,0.001338
cuda,dm_nfnet_f0,128,4.906680,0.001302
cuda,dpn107,32,8.257946,0.001850
cuda,eca_botnext26ts_256,128,2.553755,0.001058
cuda,eca_halonext26ts,128,2.618517,0.000971
cuda,ese_vovnet19b_dw,128,1.959919,0.000899
cuda,fbnetc_100,128,4.350081,0.001295
cuda,fbnetv3_b,128,7.714468,0.001754
cuda,gernet_l,128,4.027488,0.001229
cuda,ghostnet_100,128,6.671219,0.001239
cuda,gluon_inception_v3,128,5.161194,0.001212
cuda,gluon_xception65,32,7.765959,0.001488
cuda,gmixer_24_224,128,5.303014,0.001394
cuda,gmlp_s16_224,128,5.208678,0.001305
cuda,hrnet_w18,128,7.344141,0.000914
cuda,inception_v3,128,5.164706,0.001299
cuda,jx_nest_base,32,5.687471,0.001447
cuda,lcnet_050,128,1.977006,0.000849
cuda,mixer_b16_224,128,2.336030,0.000902
cuda,mixnet_l,128,7.018739,0.001660
cuda,mnasnet_100,128,3.453909,0.001160
cuda,mobilenetv2_100,128,3.570347,0.001266
cuda,mobilenetv3_large_100,128,3.686204,0.001194
cuda,mobilevit_s,64,4.518346,0.001237
cuda,nfnet_l0,128,4.501601,0.001352
cuda,pit_b_224,64,3.124801,0.001065
cuda,pnasnet5large,16,5.680006,0.000663
cuda,poolformer_m36,64,6.514951,0.001593
cuda,regnety_002,128,3.782278,0.001231
cuda,repvgg_a2,128,3.940560,0.001240
cuda,res2net101_26w_4s,64,11.435294,0.001863
cuda,res2net50_14w_8s,128,9.670599,0.001685
cuda,res2next50,128,4.819136,0.001235
cuda,resmlp_12_224,128,2.193558,0.000859
cuda,resnest101e,64,11.526578,0.001983
cuda,rexnet_100,128,4.708967,0.003185
cuda,sebotnet33ts_256,64,1.964150,0.000605
cuda,selecsls42b,128,2.124835,0.000887
cuda,spnasnet_100,128,4.283679,0.001274
cuda,swin_base_patch4_window7_224,64,7.304216,0.001632
cuda,swsl_resnext101_32x16d,32,5.867153,0.001390
cuda,tf_efficientnet_b0,128,4.431316,0.001203
cuda,tf_mixnet_l,128,7.283201,0.001562
cuda,tinynet_a,128,5.227011,0.001357
cuda,tnt_s_patch16_224,128,6.615365,0.001477
cuda,twins_pcpvt_base,64,10.835757,0.003819
cuda,visformer_small,128,2.212070,0.000866
cuda,vit_base_patch16_224,64,2.617776,0.001034
cuda,volo_d1_224,64,4.712068,0.001210
cuda,xcit_large_24_p8_224,5,13.462127,0.002249
