dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,25.709624,21.920732,19.608558,9.638854,2.755317,13.642458,4.627789,1.967305,0.368215,0.322176,13.472007,7.245898
cuda,Background_Matting,4,24.073664,21.186554,18.406055,10.408546,3.081383,15.083863,5.849936,2.950115,0.282462,0.474440,8.380207
cuda,LearningToPaint,96,12.807090,11.685913,8.651332,5.474034,1.097778,7.552183,1.439156,0.710661,0.093063,0.291790,3.528027
cuda,Super_SloMo,6,24.456059,22.160095,19.529998,11.800543,2.999778,15.786154,6.168462,2.460844,0.180136,0.347606,7.449406
cuda,alexnet,128,6.200730,5.833370,3.290312,2.802832,0.198281,4.635229,1.004971,0.316622,0.019221,0.138444,2.178950
cuda,attention_is_all_you_need_pytorch,256,27.273356,23.781153,21.402848,11.328314,2.726524,15.699526,5.292678,2.225387,0.434284,0.426649,14.092795,7.700470
cuda,dcgan,32,8.021182,7.690602,3.771395,3.170111,0.220768,4.601696,0.378778,0.108367,0.016410,0.114259,1.779065
cuda,demucs,4,17.987720,16.898236,12.507975,11.217640,0.563906,16.233855,1.331889,0.685847,0.056339,0.436589,1.692608,6.051789
cuda,densenet121,4,57.330605,50.498597,47.630827,27.349570,7.452426,36.855645,15.367543,5.190029,0.771891,0.777813,18.140945
cuda,drq,1,11.467202,10.931844,5.457806,4.878899,0.154640,7.351997,0.228092,0.120063,0.019786,0.420507,3.061948
cuda,fastNLP_Bert,6,28.220588,24.194793,21.877640,12.949010,2.308479,17.649611,4.579713,2.033605,0.342412,0.719949,5.708368,7.883051
cuda,functorch_dp_cifar10,64,11.456492,10.512116,7.910060,4.925128,1.396883,9.362829,2.535918,0.847510,0.082358,0.887335,6.785455,0.697591
cuda,hf_Albert,8,25.766538,23.600338,19.838004,12.304522,1.886980,21.166667,3.570659,1.343064,0.160646,0.806299,4.300685,11.675712
cuda,hf_Bart,4,33.457162,28.382745,24.913639,12.995934,3.027677,20.300894,5.652516,2.519830,0.505474,3.286709,4.263200,13.814721
cuda,hf_Bert,4,27.075391,22.187704,19.781722,10.746605,2.285811,16.215661,4.428545,1.936610,0.340703,0.633461,7.393587,8.536485
cuda,hf_Bert_large,4,47.995287,37.235170,34.745287,17.251692,4.959741,25.060296,8.568633,3.720891,0.938946,0.718513,11.465122,13.778569
cuda,hf_BigBird,2,73.462996,62.334179,59.646330,30.023225,8.564708,47.780116,21.972973,9.900774,0.630150,13.675673,9.726824,40.666719
cuda,hf_DistilBert,8,17.799255,15.838539,12.240363,7.569262,1.195747,11.753060,2.107840,1.040687,0.145828,2.147014,5.503109,7.604284
cuda,hf_GPT2,4,25.757972,22.379745,18.054124,10.188666,2.339427,14.076041,4.038923,1.739134,0.301284,0.369712,1.411551,6.731938
