,Compiler,torchbench,huggingface,timm_models
eager,eager,4.31,6.36,5.18
aot_eager,aot_eager,10.66,16.37,14.19
inductor,inductor,43.55,59.27,59.62
inductor_no_cudagraphs,inductor_no_cudagraphs,41.42,54.14,58.26
