dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,adv_inception_v3,128,0.8486,191.1846,14.3958,0.8758
cuda,beit_base_patch16_224,64,0.9524,142.7105,9.3276,0.9344
cuda,botnet26t_256,128,0.8493,122.2283,6.3220,0.8758
cuda,cait_m36_384,4,0.9774,172.3308,37.1570,0.9132
cuda,coat_lite_mini,128,0.9901,116.9760,8.2642,0.9291
cuda,convit_base,64,0.9949,182.8546,9.4317,0.8502
cuda,convmixer_768_32,32,0.9540,311.9737,7.6305,0.9814
cuda,convnext_base,64,0.9881,123.7125,13.2973,0.9276
cuda,crossvit_9_240,128,0.8207,133.6401,14.8294,0.8820
cuda,cspdarknet53,64,0.7817,116.0410,11.4189,0.8451
cuda,deit_base_distilled_patch16_224,64,0.9892,95.7646,8.2226,0.9358
cuda,dla102,128,0.8054,222.2517,16.5415,0.9175
cuda,dm_nfnet_f0,128,0.9904,133.0530,11.7205,0.9053
cuda,dpn107,32,0.7837,136.1161,20.8338,0.9084
cuda,eca_botnext26ts_256,128,0.7257,151.6528,7.1944,0.7769
cuda,eca_halonext26ts,128,0.7323,155.5419,7.5605,0.7817
cuda,ese_vovnet19b_dw,128,0.8364,78.9214,4.7830,0.8679
cuda,fbnetc_100,128,0.7386,113.6771,10.5126,0.8653
cuda,fbnetv3_b,128,0.7661,150.8330,19.0175,0.7925
cuda,gernet_l,128,0.7895,95.8388,9.4119,0.8640
cuda,ghostnet_100,128,0.7583,122.5945,16.2046,0.8925
cuda,gluon_inception_v3,128,0.8464,193.0921,15.2974,0.8758
cuda,gluon_xception65,32,0.8077,121.6680,19.8572,0.8869
cuda,gmixer_24_224,128,0.8731,137.8820,14.1086,0.9787
cuda,gmlp_s16_224,128,0.9884,138.1664,13.3041,0.9775
cuda,hrnet_w18,128,0.6450,450.6628,39.0586,0.9252
cuda,inception_v3,128,0.8514,190.4918,14.3156,0.8758
cuda,jx_nest_base,32,0.9864,120.6825,16.1582,0.8942
cuda,lcnet_050,128,0.7319,41.7514,5.3916,0.7964
cuda,mixer_b16_224,128,0.9930,119.7712,6.6562,0.9644
cuda,mixnet_l,128,0.8163,224.9227,16.7309,0.8518
cuda,mnasnet_100,128,0.7458,89.8252,8.4403,0.8903
cuda,mobilenetv2_100,128,0.7316,88.0890,8.5956,0.7729
cuda,mobilenetv3_large_100,128,0.7625,82.6915,9.2223,0.8599
cuda,mobilevit_s,64,0.7416,118.3537,11.8793,0.7711
cuda,nfnet_l0,128,0.8039,132.8285,11.4936,0.8226
cuda,pit_b_224,64,0.9923,155.8233,8.7050,0.8033
cuda,pnasnet5large,16,0.9110,226.1069,26.6561,0.9944
cuda,poolformer_m36,64,0.9910,150.7957,14.1060,0.9453
cuda,regnety_002,128,0.7712,53.6198,8.9846,0.8273
cuda,repvgg_a2,128,0.7536,100.1786,9.7764,0.7929
cuda,res2net101_26w_4s,64,0.7616,131.9307,30.1181,0.9193
cuda,res2net50_14w_8s,128,0.7765,188.3007,27.0028,0.9150
cuda,res2next50,128,0.8145,170.9978,13.8755,0.9170
cuda,resmlp_12_224,128,0.9903,69.0862,5.4310,0.9668
cuda,resnest101e,64,0.8425,196.3090,29.3388,0.9943
cuda,rexnet_100,128,0.7212,122.0429,12.0099,0.7931
cuda,sebotnet33ts_256,64,0.7673,104.9560,7.4376,0.7151
cuda,selecsls42b,128,0.7994,78.6631,6.0567,0.8989
cuda,spnasnet_100,128,0.7424,97.7615,10.0554,0.8993
cuda,swin_base_patch4_window7_224,64,0.9171,160.3485,21.4428,0.9238
cuda,swsl_resnext101_32x16d,32,0.8129,147.1595,15.7196,0.8709
cuda,tf_efficientnet_b0,128,0.6887,127.4244,11.3063,0.7772
cuda,tf_mixnet_l,128,0.8213,233.6443,18.0272,0.8625
cuda,tinynet_a,128,0.6742,106.6897,13.3802,0.7960
cuda,tnt_s_patch16_224,128,0.9950,365.8884,18.2935,0.9782
cuda,twins_pcpvt_base,64,0.9015,132.1772,26.7268,0.9270
cuda,visformer_small,128,0.9334,105.5476,6.3759,0.9331
cuda,vit_base_patch16_224,64,0.9916,122.2049,7.3492,0.9361
cuda,volo_d1_224,64,0.9711,138.2555,12.6901,0.9515
cuda,xcit_large_24_p8_224,5,0.7726,154.2311,32.7603,0.8870
