dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,BERT_pytorch,16,3.790316,0.001001
cuda,Background_Matting,4,2.884710,0.000930
cuda,LearningToPaint,96,1.116793,0.000612
cuda,Super_SloMo,6,2.269388,0.000643
cuda,alexnet,128,0.363499,0.000402
cuda,attention_is_all_you_need_pytorch,256,3.469463,0.000948
cuda,dcgan,32,0.330989,0.000446
cuda,demucs,4,1.047321,0.000993
cuda,densenet121,4,7.083349,0.001225
cuda,dlrm,1024,0.321175,0.000225
cuda,drq,1,0.543101,0.000710
cuda,fastNLP_Bert,6,4.068335,0.001665
cuda,functorch_dp_cifar10,64,0.936394,0.000583
cuda,hf_Albert,8,2.178471,0.001060
cuda,hf_Bart,4,5.297165,0.001057
cuda,hf_Bert,4,5.086221,0.001429
cuda,hf_Bert_large,4,10.476897,0.001924
cuda,hf_BigBird,2,11.422967,0.010118
cuda,hf_DistilBert,8,1.947229,0.000732
cuda,hf_GPT2,4,3.410163,0.000867
cuda,hf_GPT2_large,4,12.244943,0.001985
cuda,hf_Longformer,2,9.767466,0.021618
cuda,hf_Reformer,4,2.555732,0.002944
cuda,hf_T5,8,4.437684,0.001816
cuda,hf_T5_large,2,20.275796,0.003661
cuda,lennard_jones,1000,0.291433,0.000384
cuda,mnasnet1_0,32,2.545211,0.000770
cuda,mobilenet_v2,96,2.631090,0.000771
cuda,mobilenet_v3_large,32,2.819285,0.000811
cuda,moco,32,25.964658,0.824717
cuda,nvidia_deeprecommender,256,0.357937,0.000381
cuda,phlippe_densenet,128,2.686581,0.000757
cuda,phlippe_resnet,128,1.085166,0.000540
cuda,pytorch_CycleGAN_and_pix2pix,1,0.985335,0.000564
cuda,pytorch_stargan,16,0.999504,0.000618
cuda,pytorch_struct,200,0.550981,0.000462
cuda,pytorch_unet,1,1.290495,0.000726
cuda,resnet152,32,9.628543,0.001446
cuda,resnet18,16,1.058251,0.000513
cuda,resnet50,32,2.719388,0.000840
cuda,resnext50_32x4d,8,2.618101,0.002692
cuda,shufflenet_v2_x1_0,128,2.965220,0.000853
cuda,soft_actor_critic,256,0.324884,0.000555
cuda,speech_transformer,32,5.211466,0.002559
cuda,squeezenet1_1,32,0.775578,0.000488
cuda,timm_efficientdet,1,19.262802,0.002422
cuda,timm_efficientnet,32,4.332794,0.001032
cuda,timm_nfnet,128,4.971616,0.001223
cuda,timm_regnet,32,5.635337,0.001238
cuda,timm_resnest,32,1.489601,0.000642
cuda,timm_vision_transformer,8,2.624062,0.000939
cuda,timm_vision_transformer_large,8,10.350739,0.001567
cuda,timm_vovnet,32,2.706552,0.000981
cuda,tts_angular,64,0.297896,0.000458
cuda,vgg16,64,0.550661,0.000480
cuda,yolov3,16,4.680738,0.001037
