dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,18.992400,16.020394,7.935967,2.448362,10.809937,4.751781,1.801819,0.292475,10.315537,5.658226
cuda,Background_Matting,4,17.748268,15.543834,8.061530,2.875569,11.288488,5.481842,2.908536,0.257730,6.212992
cuda,LearningToPaint,96,7.653957,6.783671,3.719448,1.017939,4.580940,1.576326,0.645605,0.085213,1.924602
cuda,Super_SloMo,6,17.374429,15.484393,8.873602,3.032480,11.535335,5.592660,2.543278,0.146470,5.785816
cuda,alexnet,128,2.890512,2.665788,2.244239,0.195926,3.576512,0.784181,0.423280,0.017100,1.536082
cuda,attention_is_all_you_need_pytorch,256,20.326364,17.674633,9.356151,2.651330,12.526784,4.899415,2.248628,0.354026,12.308168,5.952632
cuda,dcgan,32,2.728087,2.547722,2.022125,0.192772,2.652909,0.208320,0.095073,0.014071,0.832257
cuda,demucs,4,2.488671,1.803012,1.594899,0.130845,1.457605,0.169363,0.083947,0.013271
cuda,densenet121,4,45.836865,40.558593,20.871986,7.698246,25.579848,14.016085,5.825948,0.731400,12.699083
cuda,dlrm,1024,1.693799,1.522501,1.092973,0.155964,2.051476,0.352956,0.116709,0.015058,1.122258
cuda,drq,1,3.167746,2.859351,2.427998,0.133671,3.389793,0.163054,0.093556,0.017140,1.105385
cuda,fastNLP_Bert,6,19.304144,16.006130,8.858190,2.133708,12.123857,4.211008,1.757936,0.287699,5.309545,5.512573
cuda,functorch_dp_cifar10,64,6.879131,6.224694,3.625000,1.232476,6.237331,2.464284,0.762870,0.069467,3.889920,0.643719
cuda,hf_Albert,8,11.945489,10.376550,4.602210,1.680148,8.070821,3.437697,1.203831,0.152273,3.723610,5.226659
cuda,hf_Bart,4,24.144687,20.466345,11.160778,3.326542,14.710213,5.081559,2.167529,0.420556,3.828616,7.013108
cuda,hf_Bert,4,16.708671,13.717817,6.631457,2.111864,9.566661,3.850394,1.893778,0.291645,1.896168,5.157885
cuda,hf_Bert_large,4,32.127954,25.863086,11.829728,4.650485,16.158597,7.936207,3.182494,0.722508,1.649657,9.702458
cuda,hf_DistilBert,8,10.128692,8.725336,5.037533,1.098173,7.012602,2.109248,1.110956,0.130072,4.798483,3.127513
cuda,hf_GPT2,4,17.618696,14.650725,8.148016,2.472442,10.273610,3.455227,1.573143,0.252924,4.060557,4.693326
cuda,hf_GPT2_large,4,47.237836,37.740373,18.277419,7.023991,24.335745,11.913308,4.612168,1.214260,2.884315,13.359529
cuda,hf_Longformer,2,60.897536,52.296108,31.826037,6.556852,39.158855,17.546237,5.686750,0.442120,4.555111,14.224602
cuda,hf_Reformer,4,12.868663,10.646700,8.751069,1.001221,9.316652,1.490664,0.690395,0.063451,3.614110,1.609456
cuda,hf_T5,8,20.589196,17.265177,8.606189,2.188587,11.843858,4.704359,1.841568,0.342748,5.873821,5.773335
cuda,hf_T5_large,2,79.197566,63.644928,29.068636,8.913606,41.191573,21.840620,6.991349,2.777210,25.640231,22.314561
cuda,lennard_jones,1000,1.910392,1.770438,1.525449,0.036537,2.076864,0.088366,0.043336,0.007846,0.592515
cuda,mnasnet1_0,32,17.577586,15.567785,8.035745,2.649348,9.282965,3.855364,1.725525,0.240666,4.176974,2.842970
cuda,mobilenet_v2,96,18.893985,16.522503,8.720503,2.601203,9.516119,4.270800,1.853802,0.269095,3.909014
cuda,mobilenet_v3_large,32,19.070255,16.566787,8.562589,2.963367,10.693728,4.610996,1.898316,0.273614,5.213844,28.134849
cuda,nvidia_deeprecommender,256,2.259352,2.072631,1.677153,0.124756,2.727641,0.119017,0.065500,0.010814,1.182352,0.389599
cuda,phlippe_densenet,128,18.669790,16.268059,8.690684,2.830470,10.518299,4.555470,2.150799,0.260746,4.949798
cuda,phlippe_resnet,128,6.929494,6.117234,3.385690,1.066297,4.202440,1.116798,0.609854,0.085065,1.924830
cuda,pytorch_CycleGAN_and_pix2pix,1,6.916478,6.206857,3.254524,1.023013,5.442834,2.247854,0.768228,0.073198,3.253034
cuda,pytorch_stargan,16,7.646894,6.889293,3.727888,1.201651,4.765115,1.326104,0.461666,0.066343,39.531254,2.285758
cuda,pytorch_struct,200,3.435399,3.087307,2.392310,0.164820,3.643464,0.244077,0.139833,0.024382,18.875492,1.428028
cuda,pytorch_unet,1,9.079624,7.918279,4.393585,1.227183,5.879706,2.282007,1.224933,0.093644,2.764917
cuda,resnet152,32,46.538193,40.093090,17.328775,7.700938,18.153145,10.149907,3.937958,1.045492,9.604678,2.384010
cuda,resnet18,16,7.851088,7.033522,4.215552,1.330479,5.345634,1.754569,0.759538,0.081164,2.503518,2.925739
cuda,resnet50,32,17.126020,15.032874,7.568023,2.694078,8.915611,4.181026,1.581294,0.237683,4.152755,2.514891
cuda,resnext50_32x4d,8,16.222163,14.125722,6.616566,2.502447,8.056984,3.427660,1.601810,0.220365,4.058779,2.689103
cuda,shufflenet_v2_x1_0,128,18.952983,16.634274,8.315501,2.748678,10.393408,4.968902,2.499428,0.335184,5.170660
cuda,soft_actor_critic,256,2.748848,2.567223,2.331058,0.059757,3.279848,0.066475,0.042075,0.007551,1.013782
cuda,speech_transformer,32,22.614098,18.958690,9.509135,2.697405,13.557685,5.320026,2.278928,0.322797,6.889343
cuda,squeezenet1_1,32,4.148304,3.611955,2.758777,0.451691,4.553961,1.336890,0.891377,0.048994,2.263804
cuda,timm_efficientdet,1,73.794371,58.660880,25.985856,14.200092,41.138802,19.056787,6.625481,1.553603,47.123016,29.831398
cuda,timm_efficientnet,32,21.346272,17.935557,9.234684,3.383185,11.405496,5.199496,2.161918,0.337711,5.899336,40.530950
cuda,timm_nfnet,128,20.652622,16.534766,7.501198,3.795705,11.217976,5.717560,2.180558,0.325610,7.872367
cuda,timm_regnet,32,23.267198,18.747017,8.613925,3.699553,10.371857,4.836508,1.974586,0.390718,5.617326,22.041765
cuda,timm_resnest,32,11.453235,10.132778,6.512953,1.348715,9.156872,3.582922,1.430200,0.114379,44.053262,4.198268
cuda,timm_vision_transformer,8,12.384738,10.208877,5.333296,1.571072,8.544067,3.276914,1.435232,0.210353,19.539330,4.862229
