dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,adv_inception_v3,128,0.8895,254.9696,12.1872,0.8558
cuda,beit_base_patch16_224,64,0.9442,136.9110,7.8788,0.9247
cuda,botnet26t_256,128,0.8996,166.7588,5.6115,0.8403
cuda,cait_m36_384,4,0.9887,220.2567,25.6143,0.8877
cuda,coat_lite_mini,128,0.9970,191.2892,6.2765,0.8740
cuda,convit_base,64,0.9966,197.3922,7.2827,0.8644
cuda,convmixer_768_32,32,0.9789,373.0228,6.9973,0.9855
cuda,convnext_base,64,0.9942,264.5276,9.5123,0.8971
cuda,crossvit_9_240,128,0.9893,95.5329,10.6686,0.8619
cuda,cspdarknet53,64,0.8352,149.8973,9.9803,0.8525
cuda,deit_base_distilled_patch16_224,64,0.9944,121.4115,5.5413,0.9135
cuda,dla102,128,0.8807,306.1869,13.8961,0.9113
cuda,dm_nfnet_f0,128,0.9946,207.4172,9.3603,0.8778
cuda,dpn107,32,0.8896,206.3998,18.2510,0.9017
cuda,eca_botnext26ts_256,128,0.7194,223.8049,6.4130,0.7658
cuda,eca_halonext26ts,128,0.7266,229.8292,6.5757,0.7671
cuda,ese_vovnet19b_dw,128,0.8899,109.7930,4.2097,0.8854
cuda,fbnetc_100,128,0.8227,145.1386,9.0553,0.8502
cuda,fbnetv3_b,128,0.8272,190.1275,16.1856,0.7822
cuda,gernet_l,128,0.9017,178.4899,8.2729,0.7787
cuda,ghostnet_100,128,0.7802,147.2897,14.0156,0.8768
cuda,gluon_inception_v3,128,0.8824,256.9464,13.1006,0.8558
cuda,gluon_xception65,32,0.8896,205.5807,16.5690,0.9253
cuda,gmixer_24_224,128,0.8306,176.7778,9.8360,0.9653
cuda,gmlp_s16_224,128,0.9935,152.5480,9.3264,0.9743
cuda,hrnet_w18,128,0.7214,579.1491,37.9776,0.9265
cuda,inception_v3,128,0.8895,254.9355,12.3528,0.8558
cuda,jx_nest_base,32,0.9887,122.1949,12.0229,0.8751
cuda,lcnet_050,128,0.7662,47.8503,4.6751,0.7525
cuda,mixer_b16_224,128,0.9958,160.7323,4.6580,0.9521
cuda,mixnet_l,128,0.8306,293.7330,14.2773,0.8439
cuda,mnasnet_100,128,0.8120,117.5777,7.3722,0.9005
cuda,mobilenetv2_100,128,0.8236,114.8044,7.6325,0.7616
cuda,mobilenetv3_large_100,128,0.8143,101.7186,8.1442,0.8574
cuda,mobilevit_s,64,0.7136,160.7849,9.6911,0.7658
cuda,nfnet_l0,128,0.7857,224.4888,9.4350,0.8195
cuda,pit_b_224,64,0.9947,159.5502,6.8395,0.7764
cuda,pnasnet5large,16,0.9394,307.9437,23.6389,1.0120
cuda,poolformer_m36,64,0.9917,176.5689,11.2579,0.9381
cuda,regnety_002,128,0.7839,58.7899,7.6947,0.8089
cuda,repvgg_a2,128,0.8604,142.8019,8.3316,0.7894
cuda,res2net101_26w_4s,64,0.8633,176.2707,24.8333,0.9126
cuda,res2net50_14w_8s,128,0.8635,265.8021,22.8183,0.8997
cuda,res2next50,128,0.8840,234.4213,11.9600,0.9095
cuda,resmlp_12_224,128,0.9920,71.8942,4.0193,0.9352
cuda,resnest101e,64,0.8963,255.9923,22.9112,0.9415
cuda,rexnet_100,128,0.7321,158.5959,10.1834,0.7840
cuda,sebotnet33ts_256,64,0.7643,146.1396,6.6477,0.7111
cuda,selecsls42b,128,0.8606,104.3026,5.3492,0.8779
cuda,spnasnet_100,128,0.8079,126.1501,9.2599,0.9087
cuda,swin_base_patch4_window7_224,64,0.9735,242.1058,15.5727,0.9083
cuda,swsl_resnext101_32x16d,32,0.9090,241.9841,13.5751,0.8514
cuda,tf_efficientnet_b0,128,0.7161,182.9854,9.4209,0.7680
cuda,tf_mixnet_l,128,0.8359,303.0522,14.4896,0.8560
cuda,tinynet_a,128,0.7009,152.0317,10.9992,0.7780
cuda,tnt_s_patch16_224,128,0.9967,472.4665,13.5864,0.9721
cuda,twins_pcpvt_base,64,0.9846,136.6257,19.8786,0.9056
cuda,visformer_small,128,0.9468,135.4368,5.5188,0.9236
cuda,vit_base_patch16_224,64,0.9953,120.5828,5.5829,0.9115
cuda,volo_d1_224,64,0.9732,157.6219,10.6851,0.9111
cuda,xcit_large_24_p8_224,5,0.9534,142.6801,24.0054,0.8576
