dev,name,batch_size,speedup,start_latency,peak_memory
cuda,BERT_pytorch,16,1.8534,131.4253,3.4610
cuda,Background_Matting,4,1.1392,59.7087,12.6083
cuda,LearningToPaint,96,1.2354,49.6100,1.3717
cuda,Super_SloMo,6,1.1759,77.3368,5.3579
cuda,alexnet,128,1.1061,13.0431,1.9478
cuda,attention_is_all_you_need_pytorch,256,1.0539,166.6727,9.9604
cuda,dcgan,32,1.5048,11.0004,0.0972
cuda,demucs,0,0.0000
cuda,densenet121,4,1.0915,298.6388,0.7361
cuda,dlrm,2048,1.3435,13.8647,5.4431
cuda,drq,0,0.0000
cuda,fastNLP_Bert,6,1.1014,235.3626,5.6583
cuda,functorch_dp_cifar10,64,2.6650,41.0810,0.4495
cuda,hf_Albert,8,1.6374,42.8625,7.5029
cuda,hf_Bart,4,1.1467,102.8145,7.0933
cuda,hf_Bert,4,1.1057,48.8145,5.2579
cuda,hf_BigBird,0,0.0000
cuda,hf_DistilBert,8,1.1277,24.2668,5.6844
cuda,hf_GPT2,4,1.4593,219.9288,5.6066
cuda,hf_Longformer,0,0.0000
cuda,hf_Reformer,0,0.0000
cuda,hf_T5,0,0.0000
cuda,lennard_jones,1000,1.5422,3.1445,0.0172
cuda,mnasnet1_0,32,1.3879,112.0893,1.7629
cuda,mobilenet_v2,96,1.2835,121.7507,7.7255
cuda,mobilenet_v2_quantized_qat,96,1.2284,160.2608,8.6963
cuda,mobilenet_v3_large,32,1.7827,109.3725,1.7602
cuda,moco,0,0.0000
cuda,nvidia_deeprecommender,256,0.7571,8.2709,5.5347
cuda,pytorch_CycleGAN_and_pix2pix,1,1.6581,26.1448,0.5997
cuda,pytorch_stargan,16,1.1331,41.6270,1.3318
cuda,pytorch_struct,200,1.6696,29.9049,1.0027
cuda,pytorch_unet,1,1.1918,43.6106,4.1474
cuda,resnet18,16,1.6620,42.8926,0.7557
cuda,resnet50,32,1.1786,39.0634,3.5829
cuda,resnet50_quantized_qat,32,1.0231,111.6548,4.6854
cuda,resnext50_32x4d,8,1.8661,59.7148,1.4405
cuda,shufflenet_v2_x1_0,128,1.2846,84.6237,2.7921
cuda,soft_actor_critic,0,0.0000
cuda,speech_transformer,0,0.0000
cuda,squeezenet1_1,32,1.6008,21.5438,0.7137
cuda,tacotron2,0,0.0000
cuda,timm_efficientdet,0,0.0000
cuda,timm_efficientnet,32,0.9825,107.7396,2.6534
cuda,timm_nfnet,128,1.4454,103.3961,13.3778
cuda,timm_regnet,32,1.1058,73.0464,7.1107
cuda,timm_resnest,32,1.4878,88.4591,2.6193
cuda,timm_vision_transformer,8,0.7748,60.4085,1.0612
cuda,timm_vovnet,32,0.6896,85.2574,3.2891
cuda,tts_angular,0,0.0000
cuda,vgg16,64,1.1645,16.2892,10.0409
cuda,yolov3,0,0.0000
