dev,name,batch_size,speedup,start_latency,peak_memory
cuda,adv_inception_v3,128,1.1077,38.0050,13.2802
cuda,beit_base_patch16_224,64,0.9615,11.5891,14.8451
cuda,botnet26t_256,128,1.1539,28.7387,11.9975
cuda,cait_m36_384,2,0.9955,27.3659,10.9320
cuda,coat_lite_mini,128,1.0454,12.7036,12.6888
cuda,convit_base,32,1.1061,13.5351,10.4045
cuda,convmixer_768_32,32,1.0390,6.3984,13.5445
cuda,convnext_base,32,0.9919,16.8521,8.9049
cuda,crossvit_9_240,64,0.9772,23.8229,5.8903
cuda,cspdarknet53,64,0.9504,30.2978,14.1888
cuda,deit_base_distilled_patch16_224,64,1.0229,10.4284,14.0572
cuda,densenet121,64,1.0385,82.9120,8.8555
cuda,dla102,64,1.2540,24.9582,9.4466
cuda,dm_nfnet_f0,128,1.1323,12.1128,14.5058
cuda,dpn107,32,0.9518,55.1554,11.1440
cuda,eca_botnext26ts_256,64,1.1363,34.9180,8.2525
cuda,eca_halonext26ts,64,1.1298,35.7508,8.2856
cuda,ese_vovnet19b_dw,128,1.0601,21.5615,9.8255
cuda,fbnetc_100,128,1.0226,31.4955,7.1221
cuda,fbnetv3_b,128,0.8609,9.8868,11.1127
cuda,gernet_l,128,1.0097,23.5207,8.5376
cuda,ghostnet_100,128,1.2154,34.1850,5.4784
cuda,gluon_inception_v3,128,1.1079,37.8134,13.2802
cuda,gluon_xception65,32,1.0719,23.4693,13.8668
cuda,gmixer_24_224,64,1.0709,23.0937,8.3380
cuda,gmlp_s16_224,64,1.0094,14.7819,9.9484
cuda,hrnet_w18,2,1.1182,40.0406,0.4946
cuda,inception_v3,128,1.1076,37.6930,13.2802
cuda,jx_nest_base,32,1.1247,23.8952,16.4800
cuda,lcnet_050,128,0.8863,1.4598,2.2553
cuda,mixer_b16_224,64,0.9731,14.1768,9.1128
cuda,mixnet_l,64,0.9469,35.5571,7.6484
cuda,mnasnet_100,128,1.0384,26.2015,5.9826
cuda,mobilenetv2_100,128,0.9215,6.4884,10.3024
cuda,mobilenetv3_large_100,128,0.9997,19.6570,5.9299
cuda,mobilevit_s,32,1.0067,39.7244,6.9460
cuda,nfnet_l0,64,1.2038,12.5300,6.1795
cuda,pit_b_224,64,1.0017,14.1363,21.1657
cuda,pnasnet5large,16,1.0853,42.3122,17.3997
cuda,poolformer_m36,64,1.0459,19.5490,17.3721
cuda,regnety_002,128,1.1803,31.0841,2.6735
cuda,repvgg_a2,128,0.9525,28.0445,5.4389
cuda,res2net101_26w_4s,64,1.1116,26.1260,11.1748
cuda,res2net50_14w_8s,2,1.1033,18.2137,0.5267
cuda,res2next50,2,1.1080,15.0995,0.5241
cuda,resmlp_12_224,128,1.1990,9.7452,7.7137
cuda,resnest101e,32,1.1060,32.8582,8.3705
cuda,resnet18,128,1.1468,15.0283,3.1664
cuda,rexnet_100,128,1.0337,77.6095,12.1362
cuda,sebotnet33ts_256,64,1.1408,36.9874,11.5842
cuda,selecsls42b,128,1.1885,27.1558,6.4327
cuda,spnasnet_100,128,0.9847,30.3571,6.5738
cuda,swin_base_patch4_window7_224,64,1.0542,41.4224,19.0530
cuda,swsl_resnext101_32x16d,32,1.0915,20.2158,14.8865
cuda,tf_efficientnet_b0,128,1.0655,53.5591,11.7921
cuda,tf_mixnet_l,64,0.9496,35.8840,8.4196
cuda,tinynet_a,128,1.0232,53.8863,9.3867
cuda,tnt_s_patch16_224,64,1.2906,19.8213,11.5498
cuda,twins_pcpvt_base,32,1.0923,38.4939,7.0940
cuda,visformer_small,128,1.0143,30.5800,13.0144
cuda,vit_base_patch16_224,64,0.9523,10.1320,13.9469
cuda,volo_d1_224,64,1.0645,23.5964,14.1049
cuda,xcit_large_24_p8_224,5,1.0473,33.7572,10.5640
