dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,adv_inception_v3,128,1.402676,6.307934
cuda,beit_base_patch16_224,64,1.358312,4.152453
cuda,botnet26t_256,128,1.330275,2.801083
cuda,cait_m36_384,2,3.656641,17.311694
cuda,coat_lite_mini,128,1.343118,4.550139
cuda,convit_base,32,2.663683,8.425293
cuda,convmixer_768_32,32,1.103501,4.003468
cuda,convnext_base,32,1.581392,5.489472
cuda,crossvit_9_240,64,1.613662,6.578125
cuda,cspdarknet53,64,2.155097,4.549991
cuda,deit_base_distilled_patch16_224,64,1.075415,3.534199
cuda,densenet121,64,3.403788,9.361923
cuda,dla102,64,1.577883,6.661081
cuda,dm_nfnet_f0,128,2.121577,5.954350
cuda,dpn107,32,3.908270,9.193204
cuda,eca_botnext26ts_256,64,1.396935,3.290496
cuda,eca_halonext26ts,64,1.542652,3.764760
cuda,ese_vovnet19b_dw,128,1.058655,1.997194
cuda,fbnetc_100,128,1.939202,3.609481
cuda,fbnetv3_b,128,2.987840,7.176016
cuda,gernet_l,128,1.899037,3.423525
cuda,ghostnet_100,128,2.013913,5.865972
cuda,gluon_inception_v3,128,1.395525,6.051782
cuda,gluon_xception65,32,1.676779,7.173391
cuda,gmixer_24_224,64,1.497356,5.695441
cuda,gmlp_s16_224,64,1.418820,5.262964
cuda,hrnet_w18,2,5.427065,23.145337
cuda,inception_v3,128,1.373655,6.038520
cuda,jx_nest_base,32,2.305080,9.510415
cuda,lcnet_050,128,0.996233,2.047625
cuda,mixer_b16_224,64,0.896353,2.522427
cuda,mixnet_l,64,5.296048,7.352108
cuda,mnasnet_100,128,1.571112,3.120290
cuda,mobilenetv2_100,128,1.494139,2.889621
cuda,mobilenetv3_large_100,128,1.469525,3.502525
cuda,mobilevit_s,32,1.725940,4.853446
cuda,nfnet_l0,64,1.848562,5.811552
cuda,pit_b_224,64,1.270487,4.200161
cuda,pnasnet5large,16,4.510473,18.304949
cuda,regnety_002,128,1.483324,3.826446
cuda,repvgg_a2,128,1.853434,2.892936
cuda,res2net101_26w_4s,64,2.717299,12.817678
cuda,res2net50_14w_8s,2,2.455515,11.555749
cuda,res2next50,2,1.387020,5.865401
cuda,resnest101e,32,3.155324,12.554235
cuda,resnet18,128,0.579923,1.240949
cuda,rexnet_100,128,1.764630,4.586397
cuda,sebotnet33ts_256,64,1.619843,4.160790
cuda,selecsls42b,128,0.800581,2.574333
cuda,spnasnet_100,128,1.934204,3.583331
cuda,swin_base_patch4_window7_224,64,3.245423,10.965104
cuda,swsl_resnext101_32x16d,32,1.538220,6.385223
cuda,tf_efficientnet_b0,128,1.751019,4.456933
cuda,tf_mixnet_l,64,5.761539,7.339871
cuda,tinynet_a,128,2.085286,5.121115
cuda,tnt_s_patch16_224,64,2.029354,9.338361
cuda,twins_pcpvt_base,32,2.918065,12.052667
cuda,visformer_small,128,0.995960,3.278343
cuda,vit_base_patch16_224,64,1.055294,3.465883
cuda,volo_d1_224,64,1.619500,6.754776
