dev,name,batch_size,speedup,start_latency,peak_memory
cuda,AlbertForMaskedLM,2,1.1478,8.9413,13.3281
cuda,AlbertForQuestionAnswering,2,1.1486,7.9431,13.1824
cuda,AllenaiLongformerBase,1,0.9880,7.4290,5.6860
cuda,BartForCausalLM,2,1.0065,6.0465,12.5443
cuda,BartForConditionalGeneration,1,1.0917,10.0555,14.0300
cuda,BertForMaskedLM,64,1.0800,7.3636,15.6168
cuda,BertForQuestionAnswering,64,1.1076,6.3981,8.0410
cuda,BigBird,1,0.9841,37.4771,5.8667
cuda,BlenderbotSmallForCausalLM,64,1.0219,5.6004,22.4372
cuda,BlenderbotSmallForConditionalGeneration,32,1.0802,9.2545,12.6635
cuda,CamemBert,1,1.1945,7.5311,2.1315
cuda,DebertaForMaskedLM,0,0.0000
cuda,DebertaForQuestionAnswering,0,0.0000
cuda,DistilBertForMaskedLM,16,1.1260,6.5089,4.2654
cuda,DistilBertForQuestionAnswering,32,1.0804,6.9969,2.3811
cuda,DistillGPT2,1,1.3023,6.4576,2.1271
cuda,ElectraForCausalLM,1,1.1820,7.2690,0.9343
cuda,ElectraForQuestionAnswering,64,1.3529,6.5598,17.5031
cuda,GPT2ForSequenceClassification,4,1.5007,8.5669,14.3973
cuda,GoogleFnet,1,1.1857,7.3749,2.0641
cuda,LayoutLMForMaskedLM,16,1.1970,7.7550,19.7225
cuda,LayoutLMForSequenceClassification,16,1.2480,6.8909,13.9868
cuda,M2M100ForConditionalGeneration,2,1.2224,10.0376,7.8798
cuda,MBartForCausalLM,16,1.0380,7.6336,8.5879
cuda,MBartForConditionalGeneration,8,1.1272,11.5529,8.6748
cuda,MT5ForConditionalGeneration,0,0.0000
cuda,MegatronBertForCausalLM,2,1.2373,10.5013,5.3790
cuda,MegatronBertForQuestionAnswering,8,1.2528,9.5637,5.3321
cuda,MobileBertForMaskedLM,16,1.0778,19.1383,3.5522
cuda,MobileBertForQuestionAnswering,32,1.0849,18.3204,3.0322
cuda,OPTForCausalLM,4,1.1595,5.1947,2.6203
cuda,PLBartForCausalLM,16,1.0788,4.8560,6.2653
cuda,PLBartForConditionalGeneration,8,1.1142,6.8770,3.9967
cuda,PegasusForCausalLM,8,1.1008,6.6594,6.1065
cuda,PegasusForConditionalGeneration,4,1.1198,9.7534,6.6061
cuda,RobertaForCausalLM,4,1.1885,6.9783,1.8982
cuda,RobertaForQuestionAnswering,64,1.1065,6.5262,8.0411
cuda,Speech2Text2ForCausalLM,64,1.1045,4.2436,5.6513
cuda,T5ForConditionalGeneration,0,0.0000
cuda,T5Small,0,0.0000
cuda,TrOCRForCausalLM,8,1.1104,5.7356,5.1559
cuda,XGLMForCausalLM,1,1.1611,9.4590,9.2391
cuda,XLNetLMHeadModel,4,1.1285,10.0703,13.4509
cuda,YituTechConvBert,1,1.1470,8.1919,1.8463
