dev,name,batch_size,speedup,start_latency,peak_memory
cuda,adv_inception_v3,128,0.9978,6.8910,15.2798
cuda,beit_base_patch16_224,64,0.9827,4.9552,11.4187
cuda,botnet26t_256,128,0.9641,3.7746,13.7174
cuda,cait_m36_384,2,1.0011,16.8054,11.9358
cuda,coat_lite_mini,128,0.9993,5.5028,13.4890
cuda,convit_base,32,0.9856,8.8151,8.3527
cuda,convmixer_768_32,32,0.9996,5.2669,13.7238
cuda,convnext_base,32,0.9965,6.2552,9.1811
cuda,crossvit_9_240,64,0.9873,6.6094,4.3092
cuda,cspdarknet53,64,0.8584,5.7187,12.4783
cuda,deit_base_distilled_patch16_224,64,0.9989,4.1191,10.6359
cuda,densenet121,64,0.9507,10.8319,8.5927
cuda,dla102,64,0.9968,7.4272,10.1702
cuda,dm_nfnet_f0,128,0.9986,7.0354,15.2070
cuda,dpn107,32,0.8749,11.8953,11.9806
cuda,eca_botnext26ts_256,64,0.7471,4.4872,10.4463
cuda,eca_halonext26ts,64,0.7540,4.7048,10.5047
cuda,ese_vovnet19b_dw,128,0.9321,2.7961,10.9799
cuda,fbnetc_100,128,0.8684,5.0952,8.2227
cuda,fbnetv3_b,128,0.8376,8.2572,14.1119
cuda,gernet_l,128,0.9166,5.0010,10.6319
cuda,ghostnet_100,128,0.9934,6.9843,6.1339
cuda,gluon_inception_v3,128,0.9968,7.0220,15.2798
cuda,gluon_xception65,32,0.9974,7.9491,14.7713
cuda,gmixer_24_224,64,0.8428,6.5262,8.0563
cuda,gmlp_s16_224,64,0.9932,5.6925,9.4969
cuda,hrnet_w18,2,1.0720,25.2640,0.5537
cuda,inception_v3,128,0.9979,6.8619,15.2798
cuda,jx_nest_base,32,0.9712,8.9027,11.5687
cuda,lcnet_050,128,0.8597,2.5071,2.9118
cuda,mixer_b16_224,64,0.9987,2.8401,8.6159
cuda,mixnet_l,64,0.8140,11.7434,8.9807
cuda,mnasnet_100,128,0.8808,4.0329,6.5169
cuda,mobilenetv2_100,128,0.8817,3.8936,13.4382
cuda,mobilenetv3_large_100,128,0.8783,4.2442,6.8174
cuda,mobilevit_s,32,0.7219,5.9460,8.0349
cuda,nfnet_l0,64,0.7952,6.8257,7.4683
cuda,pit_b_224,64,0.9992,4.5697,15.2002
cuda,pnasnet5large,16,0.9992,20.3334,18.4285
cuda,poolformer_m36,64,0.9987,7.5129,17.0732
cuda,regnety_002,128,0.9720,4.6384,3.2271
cuda,repvgg_a2,128,0.8738,4.3877,6.6970
cuda,res2net101_26w_4s,64,0.9997,13.2212,12.0200
cuda,res2net50_14w_8s,2,1.0133,11.5443,0.5917
cuda,res2next50,2,1.0261,6.0446,0.5917
cuda,resmlp_12_224,128,0.9966,2.7880,7.4988
cuda,resnest101e,32,0.9996,13.4089,9.3278
cuda,resnet18,128,0.9988,1.4928,4.0862
cuda,rexnet_100,128,0.7951,5.6685,15.3177
cuda,sebotnet33ts_256,64,0.7821,5.2540,14.6609
cuda,selecsls42b,128,0.9990,2.9191,7.0505
cuda,spnasnet_100,128,0.8536,5.1246,7.1032
cuda,swin_base_patch4_window7_224,64,0.9789,12.6066,16.6084
cuda,swsl_resnext101_32x16d,32,0.9970,7.3936,16.5988
cuda,tf_efficientnet_b0,128,0.7462,5.7767,15.1803
cuda,tf_mixnet_l,64,0.8208,12.3567,9.7531
cuda,tinynet_a,128,0.7195,6.6972,11.9236
cuda,tnt_s_patch16_224,64,0.9980,9.7676,9.8525
cuda,twins_pcpvt_base,32,0.9455,12.0717,6.6161
cuda,visformer_small,128,0.9998,3.7918,11.7443
cuda,vit_base_patch16_224,64,0.9992,3.9435,10.5604
cuda,volo_d1_224,64,0.9949,7.1323,10.4067
cuda,xcit_large_24_p8_224,5,0.9938,15.1748,10.9745
