dev,name,batch_size,speedup,start_latency,peak_memory
cuda,adv_inception_v3,128,1.1239,64.0099,15.0935
cuda,beit_base_patch16_224,64,0.9570,13.4910,12.7420
cuda,botnet26t_256,128,1.1931,39.2257,15.5488
cuda,cait_m36_384,2,0.9813,43.2744,11.6675
cuda,coat_lite_mini,128,1.0736,14.3811,15.1247
cuda,convit_base,32,1.1320,20.3276,7.7514
cuda,convmixer_768_32,32,1.0614,12.1318,13.8100
cuda,convnext_base,32,1.0441,20.4308,10.9148
cuda,crossvit_9_240,64,1.0400,24.4957,5.1630
cuda,cspdarknet53,64,1.0574,45.1517,12.1414
cuda,deit_base_distilled_patch16_224,64,1.0220,9.8625,12.2749
cuda,densenet121,64,1.1713,107.3634,8.9887
cuda,dla102,64,1.2871,58.5560,9.7828
cuda,dm_nfnet_f0,128,1.2116,29.3679,14.3151
cuda,dpn107,32,0.9420,72.3135,12.4421
cuda,eca_botnext26ts_256,64,0.9762,46.6995,10.4830
cuda,eca_halonext26ts,64,0.9766,49.4008,10.4881
cuda,ese_vovnet19b_dw,128,1.0842,30.0814,10.4770
cuda,fbnetc_100,128,1.0481,42.6963,9.4188
cuda,fbnetv3_b,128,0.9666,72.4124,14.1172
cuda,gernet_l,128,1.0284,33.9613,10.5690
cuda,ghostnet_100,128,1.2456,55.8053,5.7410
cuda,gluon_inception_v3,128,1.1254,63.4764,15.0935
cuda,gluon_xception65,32,1.0409,37.6669,15.4068
cuda,gmixer_24_224,64,0.9970,15.3969,7.9439
cuda,gmlp_s16_224,64,1.0012,12.5841,9.6018
cuda,hrnet_w18,2,1.4904,187.2884,0.5515
cuda,inception_v3,128,1.1253,63.3606,15.0935
cuda,jx_nest_base,32,1.1544,63.6616,14.6777
cuda,lcnet_050,128,1.2774,29.6115,2.9118
cuda,mixer_b16_224,64,0.9875,10.2416,9.6108
cuda,mixnet_l,64,0.9298,59.5652,9.6022
cuda,mnasnet_100,128,1.0400,36.0512,7.1097
cuda,mobilenetv2_100,128,0.9246,35.4943,13.4145
cuda,mobilenetv3_large_100,128,1.0461,61.3828,6.7127
cuda,mobilevit_s,32,0.8836,39.1472,8.3167
cuda,nfnet_l0,64,1.0496,25.9725,7.6281
cuda,pit_b_224,64,1.0614,12.4257,18.9305
cuda,pnasnet5large,16,1.0847,120.5867,15.3883
cuda,poolformer_m36,0,0.0000
cuda,regnety_002,128,1.3550,44.3455,3.4442
cuda,repvgg_a2,128,1.0052,41.1946,8.2510
cuda,res2net101_26w_4s,64,1.1767,75.0857,12.5049
cuda,res2net50_14w_8s,2,1.4596,63.6586,0.5845
cuda,res2next50,2,1.3964,38.6025,0.5855
cuda,resmlp_12_224,0,0.0000
cuda,resnest101e,32,1.1806,71.1643,9.3379
cuda,resnet18,128,1.1749,24.6825,4.7856
cuda,rexnet_100,128,0.9537,98.6664,13.8562
cuda,sebotnet33ts_256,64,1.0113,49.4126,15.2110
cuda,selecsls42b,128,1.2051,37.6965,7.0073
cuda,spnasnet_100,128,0.9892,41.0386,7.6986
cuda,swin_base_patch4_window7_224,64,1.0047,56.9940,18.6682
cuda,swsl_resnext101_32x16d,32,1.1058,36.5921,17.1959
cuda,tf_efficientnet_b0,128,0.9268,59.0878,13.9207
cuda,tf_mixnet_l,64,0.9323,59.9854,9.7556
cuda,tinynet_a,128,0.8857,58.8130,11.9040
cuda,tnt_s_patch16_224,64,1.5704,22.8254,11.2998
cuda,twins_pcpvt_base,32,1.2312,41.8353,7.2512
cuda,visformer_small,128,1.0194,23.2244,11.6958
cuda,vit_base_patch16_224,64,0.9837,8.7745,12.2051
cuda,volo_d1_224,64,1.1396,26.3544,12.9069
cuda,xcit_large_24_p8_224,0,0.0000
