dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForQuestionAnswering,4,13.987318,12.197909,9.679292,3.840448,1.614792,6.277603,3.011897,1.214482,0.146145,1.200685,1.400355,5.338731
cuda,BartForCausalLM,4,19.371811,16.290112,13.554054,7.009818,1.955180,10.907309,3.421250,1.595596,0.288452,1.200274,1.537496,7.158437
cuda,BartForConditionalGeneration,2,42.961190,35.295731,32.621719,15.673199,5.958800,20.810371,8.644685,3.953985,1.088630,0.735128,1.373158,12.105280
cuda,BertForMaskedLM,16,21.070138,17.195697,14.541876,7.479943,1.983400,12.335071,3.364520,1.642690,0.294726,0.545413,6.042450,7.492706
cuda,BertForQuestionAnswering,16,19.188538,15.218002,12.328885,5.130130,1.975628,7.836465,3.350611,1.653682,0.294997,0.191855,5.435222,4.981857
cuda,BlenderbotSmallForCausalLM,64,13.131022,11.067967,8.538535,4.020839,1.451305,6.816231,2.079412,1.092243,0.176679,2.323292,6.640463,2.064981
cuda,BlenderbotSmallForConditionalGeneration,64,29.937852,24.906685,21.994531,10.429683,3.289080,14.354072,6.155704,2.728677,0.605136,1.860103,1.910851,9.253723
cuda,CamemBert,16,20.177618,15.907425,13.157686,6.147348,2.002660,9.497027,3.379236,1.679799,0.296745,0.547917,4.732788,6.201695
cuda,DebertaForMaskedLM,4,23.840086,18.968394,16.095665,9.568858,1.851206,15.374114,3.425092,1.788393,0.284918,15.505974,2.008390,23.344177
cuda,DebertaForQuestionAnswering,8,23.675511,18.834091,15.947764,9.448620,1.827552,14.121797,3.400158,1.759771,0.280693,16.667281,2.417284,23.349549
cuda,DebertaV2ForMaskedLM,1,37.629051,27.779947,24.882574,13.243006,3.181689,17.627316,4.302028,2.452407,0.552446,33.322560,1.888856,41.238760
cuda,DebertaV2ForQuestionAnswering,2,35.570387,25.588830,22.627243,10.728774,3.528286,15.798181,5.257649,2.978089,0.565491,33.641294,42.594544
cuda,DistilBertForMaskedLM,128,12.751855,11.246289,8.742348,5.053999,1.045345,8.085541,1.989036,0.881360,0.131005,1.423542,3.704176,5.556714
cuda,DistilBertForQuestionAnswering,256,12.892269,11.380201,8.840077,5.087982,1.042152,7.564830,2.040415,0.895815,0.129338,0.824782,2.928867,4.399084
cuda,DistillGPT2,16,16.150449,14.626147,10.680252,6.797859,1.094302,9.550965,2.001904,0.895446,0.113385,0.940865,2.154574,4.840977
cuda,ElectraForCausalLM,32,27.291717,23.183962,19.312576,12.089236,2.024958,21.031492,3.532838,1.709236,0.302844,1.242067,7.596387,12.525244
cuda,ElectraForQuestionAnswering,64,22.579943,18.641211,15.806468,8.768487,1.997209,14.705774,3.413561,1.660837,0.300136,0.188804,6.065423,8.423023
cuda,GPT2ForSequenceClassification,4,20.548886,17.758425,14.923965,8.569922,2.127527,11.227497,3.614107,1.590339,0.253035,0.268870,1.437192,5.149516
cuda,GoogleFnet,16,16.971441,15.190739,11.600364,8.153762,1.184489,12.998331,2.118456,0.884156,0.127857,5.002819,1.792426,11.113216
cuda,LayoutLMForMaskedLM,16,25.392298,21.334327,17.270795,9.546061,2.093042,13.759819,3.686380,1.717140,0.301730,2.614812,5.847831,9.043894
cuda,LayoutLMForSequenceClassification,16,19.221752,15.395515,12.637217,5.479807,2.015621,8.536010,3.598192,1.668978,0.297476,4.763773,8.055608,9.953704
cuda,M2M100ForConditionalGeneration,16,44.305484,36.603379,33.724902,17.065492,4.955301,24.330366,8.327425,4.016198,0.766361,3.584997,9.457885,16.354805
cuda,MBartForCausalLM,4,23.143392,19.995976,15.899282,9.287052,2.237249,11.733735,3.230623,1.976998,0.279041,1.205751,1.354992,5.998211
cuda,MBartForConditionalGeneration,2,44.611322,36.763132,33.942679,16.578096,6.145681,21.050571,9.327368,4.104318,1.070986,0.811627,0.562922,11.707162
cuda,MT5ForConditionalGeneration,16,36.681049,31.259913,28.386497,15.965139,3.363258,22.498949,5.632997,2.403814,0.427074,4.240856,30.671200,14.330290
cuda,MegatronBertForCausalLM,4,39.598780,31.432574,27.545379,13.162536,4.337614,20.187714,8.302259,3.328095,0.754801,1.549686,10.171100,13.136507
cuda,MegatronBertForQuestionAnswering,8,39.678868,31.624272,28.801128,14.702313,4.212469,20.528655,7.976177,3.233544,0.744515,1.840701,9.268557,12.100339
cuda,MobileBertForMaskedLM,64,48.583905,37.072850,32.784488,11.437492,4.304210,25.791760,9.921867,4.686386,2.389234,3.427132,19.216877,22.411999
cuda,MobileBertForQuestionAnswering,128,50.660750,39.044698,34.363564,12.924468,4.335057,28.280897,9.854427,4.706893,2.428089,3.093363,13.515404,23.108445
cuda,OPTForCausalLM,2,22.354647,19.351075,15.347899,8.555044,2.022110,13.084086,3.852213,1.723697,0.290302,1.356360,1.814459,8.008048
cuda,PLBartForCausalLM,8,15.259155,13.537935,9.763287,5.878352,1.048390,9.669929,1.676754,0.857052,0.130402,1.004053,1.262341,5.899636
cuda,PLBartForConditionalGeneration,4,26.821688,23.015850,18.870546,9.560946,2.686348,15.280390,4.725367,2.162160,0.433839,1.530899,1.797938,10.077812
cuda,PegasusForCausalLM,32,19.438035,16.334424,13.688935,7.130291,2.136306,10.595107,3.321460,1.615634,0.277977,1.624844,1.546458,7.331736
cuda,PegasusForConditionalGeneration,32,31.224059,27.616712,24.736347,9.480536,3.765634,15.443033,7.593890,3.426482,0.707391,1.751385,0.645818,11.699816
cuda,RobertaForCausalLM,16,23.720197,19.247946,15.242575,7.584318,2.014601,10.332322,3.462380,1.692497,0.298697,0.540786,5.110315,5.416070
cuda,RobertaForQuestionAnswering,16,18.256662,14.344612,11.525588,4.359302,1.967459,6.371545,3.328071,1.643852,0.297796,0.185189,4.389666,4.274455
cuda,Speech2Text2ForCausalLM,256,12.887523,11.205313,8.619989,5.357448,0.879188,8.927354,1.605981,0.823226,0.128347,1.198918,1.084297,5.702447
cuda,T5ForConditionalGeneration,4,27.950421,24.119529,21.449675,12.869985,2.464993,18.117704,3.863045,1.788974,0.289146,2.808088,8.558722,10.655736
cuda,T5Small,4,20.479752,16.630433,13.964704,5.331490,2.466984,6.960413,3.838951,1.762091,0.285552,2.762499,8.592894,6.990357
cuda,TrOCRForCausalLM,32,19.574590,16.508217,13.597046,6.981728,1.901833,10.865019,3.420834,1.581520,0.290368,0.972689,1.160918,6.860992
cuda,XGLMForCausalLM,8,39.512090,33.564284,30.821882,16.550067,4.650617,23.245303,8.260269,3.612754,0.773021,3.779824,24.783048,15.349855
cuda,YituTechConvBert,16,31.686826,26.046539,22.658965,11.833873,3.915342,19.046791,5.915061,2.641121,0.504581,1.015965,13.114295,12.309795
