dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,adv_inception_v3,128,1.1945,98.4623,0.8528
cuda,beit_base_patch16_224,64,1.0529,18.3096,0.9277
cuda,botnet26t_256,128,1.3443,48.7210,0.7796
cuda,cait_m36_384,2,1.3477,75.6290,0.9010
cuda,coat_lite_mini,128,1.2012,32.9628,0.6584
cuda,convit_base,0,0.0000
cuda,convmixer_768_32,32,1.0531,18.1541,0.9720
cuda,convnext_base,32,1.0779,39.8831,0.7394
cuda,crossvit_9_240,64,1.1254,36.7691,0.8847
cuda,cspdarknet53,64,0.9003,40.5354,0.7878
cuda,deit_base_distilled_patch16_224,64,1.0743,14.4661,0.8751
cuda,dla102,64,1.3779,87.8328,0.9820
cuda,dm_nfnet_f0,128,1.1744,38.9910,0.9534
cuda,dpn107,32,0.9756,102.9064,0.8788
cuda,eca_botnext26ts_256,64,1.1081,62.2827,0.7815
cuda,eca_halonext26ts,64,1.1006,66.1410,0.7857
cuda,ese_vovnet19b_dw,128,1.2418,38.6889,0.9146
cuda,fbnetc_100,128,1.3729,59.5088,0.7380
cuda,fbnetv3_b,128,1.2543,101.6638,0.7912
cuda,gernet_l,128,1.1405,44.1457,0.8279
cuda,ghostnet_100,128,1.4835,90.7768,0.9272
cuda,gluon_inception_v3,128,1.1942,99.5463,0.8528
cuda,gluon_xception65,32,1.0635,65.9772,0.8830
cuda,gmixer_24_224,64,1.0156,28.6179,0.8980
cuda,gmlp_s16_224,64,1.0488,24.0452,0.9192
cuda,hrnet_w18,2,1.5802,403.9984,0.8431
cuda,inception_v3,128,1.1950,99.2282,0.8528
cuda,jx_nest_base,32,1.2430,52.2242,0.8581
cuda,lcnet_050,128,1.6622,37.8058,0.7910
cuda,mixer_b16_224,64,0.9705,16.1196,0.7649
cuda,mixnet_l,64,1.0255,82.5863,0.7809
cuda,mnasnet_100,128,1.3655,50.3641,0.8275
cuda,mobilenetv2_100,128,0.8651,40.2826,0.9266
cuda,mobilenetv3_large_100,128,1.3337,82.6791,0.8721
cuda,mobilevit_s,32,1.2078,57.7069,0.7860
cuda,nfnet_l0,64,1.0308,36.0716,0.8208
cuda,pit_b_224,64,1.0710,25.2042,0.8143
cuda,pnasnet5large,16,1.0668,208.3622,1.1835
cuda,poolformer_m36,0,0.0000
cuda,regnety_002,128,1.4576,56.3859,0.7825
cuda,repvgg_a2,128,1.1294,61.3890,0.6831
cuda,res2net101_26w_4s,64,1.1503,123.7520,0.8547
cuda,res2net50_14w_8s,2,1.5628,107.1843,0.8273
cuda,res2next50,2,1.4857,59.6525,0.8262
cuda,resmlp_12_224,0,0.0000
cuda,resnest101e,32,1.3255,107.3087,0.9541
cuda,rexnet_100,128,1.0373,117.4953,0.8662
cuda,sebotnet33ts_256,64,1.1159,67.9730,0.7396
cuda,selecsls42b,128,1.3569,50.0329,0.8890
cuda,spnasnet_100,128,1.3158,57.5412,0.8399
cuda,swin_base_patch4_window7_224,64,1.0637,73.4838,0.8428
cuda,swsl_resnext101_32x16d,32,1.0862,54.1868,0.8375
cuda,tf_efficientnet_b0,128,1.0955,78.1628,0.8463
cuda,tf_mixnet_l,64,1.0242,83.2963,0.8445
cuda,tinynet_a,128,1.0712,79.7221,0.7960
cuda,tnt_s_patch16_224,64,1.8330,40.3542,0.9425
cuda,twins_pcpvt_base,32,1.3549,79.5838,0.7963
cuda,visformer_small,128,1.0844,30.8224,0.8856
cuda,vit_base_patch16_224,64,1.0018,14.1966,0.8757
cuda,volo_d1_224,64,1.1516,39.8304,0.8567
cuda,xcit_large_24_p8_224,0,0.0000
