dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,BERT_pytorch,16,2.9782,107.0193,0.9476
cuda,Background_Matting,4,1.2139,104.1462,0.9162
cuda,LearningToPaint,96,1.4225,66.6370,0.7248
cuda,Super_SloMo,0,0.0000
cuda,alexnet,128,1.1623,23.8327,0.7421
cuda,attention_is_all_you_need_pytorch,256,1.3808,192.5318,0.5989
cuda,dcgan,32,1.5637,15.6160,0.8357
cuda,demucs,4,1.0003,0.4715,0.9998
cuda,densenet121,4,2.4475,362.5499,0.8673
cuda,dlrm,0,0.0000
cuda,drq,1,2.1856,26.1038,0.6745
cuda,fastNLP_Bert,6,1.4056,146.5400,0.8980
cuda,functorch_dp_cifar10,64,3.1844,72.3405,0.4180
cuda,hf_Albert,8,2.3457,78.8778,1.1311
cuda,hf_Bart,4,1.9040,137.7137,0.8294
cuda,hf_Bert,4,1.8060,66.3521,0.8865
cuda,hf_BigBird,2,0.9440,58.7877,0.7816
cuda,hf_DistilBert,0,0.0000
cuda,hf_GPT2,4,1.7847,75.7211,1.0672
cuda,hf_GPT2_large,4,1.7176,188.4921,1.0247
cuda,hf_Longformer,0,0.0000
cuda,hf_Reformer,4,1.1586,68.6471,0.3695
cuda,hf_T5,8,1.8504,117.7665,1.0327
cuda,hf_T5_large,2,2.3408,409.2811,0.8873
cuda,lennard_jones,1000,1.7150,4.8733,0.5638
cuda,mnasnet1_0,32,1.8836,162.3335,0.7529
cuda,mobilenet_v2,96,1.5180,130.3925,1.0086
cuda,mobilenet_v3_large,32,2.2118,147.6148,0.7954
cuda,moco,32,1.4463,226.9056,0.9186
cuda,nvidia_deeprecommender,256,0.8608,11.9401,0.6864
cuda,pytorch_CycleGAN_and_pix2pix,1,2.0710,28.6730,0.8426
cuda,pytorch_stargan,16,1.2171,122.7402,0.7728
cuda,pytorch_struct,200,1.9129,101.3507,0.7022
cuda,pytorch_unet,1,1.3388,49.2090,0.8648
cuda,resnet18,16,1.9102,58.4372,0.5932
cuda,resnet50,32,1.3056,17.7600,0.8627
cuda,resnext50_32x4d,8,2.1339,85.1202,0.7570
cuda,shufflenet_v2_x1_0,128,1.4517,85.3502,0.8607
cuda,soft_actor_critic,256,1.5528,6.0634,0.6568
cuda,speech_transformer,32,3.4772,137.8520,0.7520
cuda,squeezenet1_1,32,1.7346,25.3784,0.8594
cuda,tacotron2,0,0.0000
cuda,timm_efficientdet,0,0.0000
cuda,timm_efficientnet,32,1.5586,111.5540,1.2823
cuda,timm_nfnet,128,1.5170,104.6939,1.0934
cuda,timm_regnet,32,1.0948,92.3728,0.9269
cuda,timm_resnest,32,1.7382,183.0776,0.8379
cuda,timm_vision_transformer,0,0.0000
cuda,timm_vision_transformer_large,0,0.0000
cuda,timm_vovnet,32,1.0243,99.1117,0.8280
cuda,tts_angular,64,1.0609,2.5166,0.9992
cuda,vgg16,64,1.2521,19.2035,0.7400
cuda,yolov3,0,0.0000
